	domain	domain_len	domain_precison	domain_recall	fold_imp	pos_frac	pos_num	prob
349	THAP	89	1.0	0.6666666666666666	13.833333333333334	0.06741573033707865	4	0.01
350	Ldl_recept_a	13	0.6666666666666666	1.0	3.6666666666666665	0.15384615384615385	3	0.01
351	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.01
352	Notch	30	0.3076923076923077	1.0	2.0	0.13333333333333333	13	0.01
353	Cpn60_TCP1	462	1.0	1.0	461.0	0.0021645021645021645	1	0.01
354	Sulfatase	269	0.75	0.75	49.6875	0.01486988847583643	4	0.01
355	DSPc	125	0.75	0.6	18.0	0.04	4	0.01
356	Peptidase_M14	235	0.3333333333333333	1.0	38.83333333333333	0.00851063829787234	6	0.01
357	zf-C4	54	0.6666666666666666	0.8888888888888888	3.333333333333333	0.16666666666666666	12	0.01
358	Pre-SET	82	0.75	1.0	6.083333333333334	0.10975609756097561	12	0.01
359	Transglut_core	101	0.0	0.0	0.0	0.009900990099009901	4	0.01
360	Gla	39	0.7777777777777778	0.5833333333333334	1.7500000000000002	0.3076923076923077	9	0.01
361	WD40	29	0.0	0.0	0.0	0.06896551724137931	6	0.01
362	zf-CCHC	11	0.8333333333333334	1.0	1.0	0.45454545454545453	6	0.01
363	EF-hand_6	5	1.0	0.25	0.25	0.8	1	0.01
364	zf-AN1	40	0.8	1.0	3.2	0.2	10	0.01
365	His_Phos_1	153	1.0	1.0	152.0	0.006535947712418301	1	0.01
366	LIM	35	1.0	0.8	2.5	0.2857142857142857	8	0.01
367	PHD_2	31	0.75	0.5454545454545454	1.3636363636363635	0.3548387096774194	8	0.01
368	TSP_3	29	0.6666666666666666	0.8888888888888888	1.4814814814814814	0.3103448275862069	12	0.01
369	GATA	35	1.0	0.4444444444444444	2.888888888888889	0.2571428571428571	4	0.01
370	BIR	60	0.6666666666666666	1.0	9.333333333333334	0.06666666666666667	6	0.01
371	Glyco_hydro_31	432	0.0	0.0	0.0	0.006944444444444444	1	0.01
372	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.01
373	zf-B_box	40	1.0	1.0	4.0	0.2	8	0.01
374	Kelch_1	43	0.0	0.0	0.0	0.023255813953488372	1	0.01
375	TNFR_c6	32	0.0	0.0	0.0	0.03125	3	0.01
376	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	6	0.01
377	OLF	241	0.0	0.0	0.0	0.012448132780082987	2	0.01
378	7tm_1	242	0.0	0.0	0.0	0.004132231404958678	3	0.01
379	FKBP_C	86	0.0	0.0	0.0	0.011627906976744186	1	0.01
380	Metallophos	116	1.0	1.0	22.2	0.04310344827586207	5	0.01
381	JAB	106	0.5	0.3333333333333333	17.166666666666668	0.02830188679245283	2	0.01
382	ADH_N	47	1.0	0.3333333333333333	6.833333333333334	0.1276595744680851	2	0.01
383	ArfGap	108	0.6666666666666666	1.0	17.333333333333332	0.037037037037037035	6	0.01
384	Peptidase_C1	197	0.0	0.0	0.0	0.015228426395939087	4	0.01
385	zf-MYND	38	0.5	1.0	1.875	0.21052631578947367	16	0.01
386	zf-C2H2_4	13	0.8	1.0	1.8000000000000003	0.3076923076923077	5	0.01
387	HMA	54	1.0	1.0	26.0	0.037037037037037035	2	0.01
388	Ldl_recept_b	38	0.0	0.0	0.0	0.02631578947368421	4	0.01
389	Fibrinogen_C	210	0.5	1.0	52.0	0.009523809523809525	4	0.01
390	TFIIS_C	25	0.4444444444444444	1.0	2.3333333333333335	0.16	9	0.01
391	Exo_endo_phos	188	0.3333333333333333	1.0	62.333333333333336	0.005319148936170213	3	0.01
392	zf-H2C2_5	21	0.5714285714285714	1.0	2.4285714285714284	0.19047619047619047	7	0.01
393	Disintegrin	71	0.2608695652173913	0.8571428571428571	2.3850931677018634	0.09859154929577464	23	0.01
394	Peptidase_M10	83	0.8571428571428571	0.9230769230769231	4.615384615384615	0.1566265060240964	14	0.01
395	NTP_transf_2	79	0.5	1.0	19.25	0.02531645569620253	4	0.01
396	PDEase_I	163	0.75	0.75	29.8125	0.024539877300613498	4	0.01
397	CAP	123	0.25	1.0	30.5	0.008130081300813009	4	0.01
398	Lectin_C	51	0.0	0.0	0.0	0.058823529411764705	2	0.01
399	zf-H2C2_2	13	0.5714285714285714	1.0	1.2857142857142858	0.3076923076923077	7	0.01
400	NHL	26	0.14285714285714285	1.0	1.7142857142857142	0.07692307692307693	14	0.01
401	Cadherin_2	80	0.5	0.7142857142857143	5.214285714285714	0.0875	10	0.01
402	FYVE	64	0.3333333333333333	1.0	2.3333333333333335	0.125	24	0.01
403	zf-A20	24	0.3125	1.0	1.1875	0.20833333333333334	16	0.01
404	zf-UBP	51	0.6666666666666666	1.0	2.7333333333333334	0.19607843137254902	15	0.01
405	Prok-RING_4	16	0.8888888888888888	1.0	0.8888888888888888	0.5	9	0.01
406	zf-CCCH	18	0.23529411764705882	1.0	0.823529411764706	0.2222222222222222	17	0.01
407	PKD	66	0.0	0.0	0.0	0.030303030303030304	1	0.01
408	Neur_chan_LBD	199	0.0	0.0	0.0	0.01507537688442211	8	0.005
409	Bcl-2	78	0.0	0.0	0.0	0.01282051282051282	1	0.005
410	E1-E2_ATPase	179	0.0	0.0	0.0	0.0111731843575419	3	0.005
411	Integrin_alpha2	429	0.5	1.0	214.00000000000003	0.002331002331002331	2	0.005
412	FGF	106	0.0	0.0	0.0	0.009433962264150943	1	0.005
413	Glyco_transf_7C	76	0.0	0.0	0.0	0.013157894736842105	3	0.005
414	RNase_T	145	0.6666666666666666	1.0	47.666666666666664	0.013793103448275862	3	0.005
415	MreB_Mbl	313	0.0	0.0	0.0	0.003194888178913738	1	0.005
416	CUB	93	0.4	0.6666666666666666	12.0	0.03225806451612903	5	0.005
417	Hydrolase	153	0.6666666666666666	1.0	50.33333333333333	0.013071895424836602	3	0.005
418	Carb_anhydrase	200	0.5	0.3333333333333333	32.833333333333336	0.015	2	0.005
419	VWA_2	87	0.0	0.0	0.0	0.011494252873563218	2	0.005
420	SH2	71	0.5	0.25	8.375	0.056338028169014086	2	0.005
421	Kunitz_BPTI	38	0.0	0.0	0.0	0.05263157894736842	8	0.005
422	Rhodanese	101	0.5	0.6666666666666666	16.333333333333332	0.0297029702970297	4	0.005
423	FG-GAP	16	1.0	1.0	3.0	0.25	4	0.005
424	Hemopexin	45	0.5	1.0	22.0	0.022222222222222223	2	0.005
425	ZZ	44	0.7	0.7777777777777778	2.7222222222222223	0.20454545454545456	10	0.005
426	THAP	89	1.0	0.6666666666666666	13.833333333333334	0.06741573033707865	4	0.005
427	Ldl_recept_a	13	0.4	1.0	2.2	0.15384615384615385	5	0.005
428	zf-CXXC	41	1.0	1.0	4.125	0.1951219512195122	8	0.005
429	Notch	30	0.2857142857142857	1.0	1.857142857142857	0.13333333333333333	14	0.005
430	Cpn60_TCP1	462	0.5	1.0	230.5	0.0021645021645021645	2	0.005
431	Sulfatase	269	0.6666666666666666	1.0	44.166666666666664	0.01486988847583643	6	0.005
432	DSPc	125	0.6	0.6	14.4	0.04	5	0.005
433	Peptidase_M14	235	0.2857142857142857	1.0	33.285714285714285	0.00851063829787234	7	0.005
434	zf-C4	54	0.5	0.8888888888888888	2.5	0.16666666666666666	16	0.005
435	C1q	109	0.0	0.0	0.0	0.009174311926605505	5	0.005
436	Methyltransf_23	159	0.0	0.0	0.0	0.012578616352201259	2	0.005
437	Pre-SET	82	0.6428571428571429	1.0	5.214285714285715	0.10975609756097561	14	0.005
438	Aldedh	430	0.0	0.0	0.0	0.002325581395348837	3	0.005
439	Transglut_core	101	0.0	0.0	0.0	0.009900990099009901	5	0.005
440	Crystall	73	0.0	0.0	0.0	0.0273972602739726	2	0.005
441	Cation_ATPase_C	172	0.0	0.0	0.0	0.005813953488372093	1	0.005
442	Gla	39	0.6666666666666666	0.6666666666666666	1.5	0.3076923076923077	12	0.005
443	WD40	29	0.1	0.5	1.35	0.06896551724137931	10	0.005
444	zf-CCHC	11	0.625	1.0	0.75	0.45454545454545453	8	0.005
445	EF-hand_6	5	1.0	0.75	0.25	0.8	3	0.005
446	zf-AN1	40	0.4444444444444444	1.0	1.7777777777777777	0.2	18	0.005
447	His_Phos_1	153	0.5	1.0	76.0	0.006535947712418301	2	0.005
448	LIM	35	1.0	0.8	2.5	0.2857142857142857	8	0.005
449	PHD_2	31	0.75	0.5454545454545454	1.3636363636363635	0.3548387096774194	8	0.005
450	tRNA-synt_1	578	0.0	0.0	0.0	0.0017301038062283738	1	0.005
451	TSP_3	29	0.6666666666666666	0.8888888888888888	1.4814814814814814	0.3103448275862069	12	0.005
452	GATA	35	0.8	0.4444444444444444	2.3111111111111113	0.2571428571428571	5	0.005
453	BIR	60	0.6666666666666666	1.0	9.333333333333334	0.06666666666666667	6	0.005
454	Glyco_hydro_31	432	0.0	0.0	0.0	0.006944444444444444	2	0.005
455	C1_1	42	1.0	0.875	4.25	0.19047619047619047	7	0.005
456	zf-B_box	40	1.0	1.0	4.0	0.2	8	0.005
457	Kelch_1	43	0.0	0.0	0.0	0.023255813953488372	3	0.005
458	TNFR_c6	32	0.0	0.0	0.0	0.03125	3	0.005
459	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	6	0.005
460	OLF	241	0.3333333333333333	0.3333333333333333	26.444444444444443	0.012448132780082987	3	0.005
461	7tm_1	242	0.0	0.0	0.0	0.004132231404958678	3	0.005
462	Ricin_B_lectin	110	0.0	0.0	0.0	0.00909090909090909	2	0.005
463	FKBP_C	86	0.0	0.0	0.0	0.011627906976744186	2	0.005
464	MFS_1	329	0.0	0.0	0.0	0.00303951367781155	1	0.005
465	Metallophos	116	1.0	1.0	22.2	0.04310344827586207	5	0.005
466	JAB	106	0.5	0.3333333333333333	17.166666666666668	0.02830188679245283	2	0.005
467	ADH_N	47	1.0	0.6666666666666666	6.833333333333334	0.1276595744680851	4	0.005
468	ArfGap	108	0.6666666666666666	1.0	17.333333333333332	0.037037037037037035	6	0.005
469	Peptidase_C1	197	0.0	0.0	0.0	0.015228426395939087	6	0.005
470	zf-MYND	38	0.38095238095238093	1.0	1.4285714285714286	0.21052631578947367	21	0.005
471	zf-C2H2_4	13	0.8	1.0	1.8000000000000003	0.3076923076923077	5	0.005
472	HMA	54	0.6666666666666666	1.0	17.333333333333332	0.037037037037037035	3	0.005
473	Ldl_recept_b	38	0.0	0.0	0.0	0.02631578947368421	5	0.005
474	Fibrinogen_C	210	0.2222222222222222	1.0	23.111111111111107	0.009523809523809525	9	0.005
475	TFIIS_C	25	0.36363636363636365	1.0	1.9090909090909092	0.16	11	0.005
476	Exo_endo_phos	188	0.25	1.0	46.75	0.005319148936170213	4	0.005
477	zf-H2C2_5	21	0.4444444444444444	1.0	1.8888888888888888	0.19047619047619047	9	0.005
478	Disintegrin	71	0.25	0.8571428571428571	2.2857142857142856	0.09859154929577464	24	0.005
479	Peptidase_M10	83	0.75	0.9230769230769231	4.038461538461538	0.1566265060240964	16	0.005
480	NTP_transf_2	79	0.2	1.0	7.7	0.02531645569620253	10	0.005
481	PDEase_I	163	0.5	1.0	19.875	0.024539877300613498	8	0.005
482	CAP	123	0.1	1.0	12.2	0.008130081300813009	10	0.005
483	Lectin_C	51	0.3333333333333333	0.6666666666666666	5.333333333333333	0.058823529411764705	6	0.005
484	zf-H2C2_2	13	0.36363636363636365	1.0	0.8181818181818182	0.3076923076923077	11	0.005
485	NHL	26	0.13333333333333333	1.0	1.6	0.07692307692307693	15	0.005
486	Cadherin_2	80	0.3333333333333333	0.7142857142857143	3.4761904761904763	0.0875	15	0.005
487	FYVE	64	0.21621621621621623	1.0	1.5135135135135136	0.125	37	0.005
488	zf-A20	24	0.20833333333333334	1.0	0.7916666666666667	0.20833333333333334	24	0.005
489	zf-UBP	51	0.37037037037037035	1.0	1.5185185185185184	0.19607843137254902	27	0.005
490	Prok-RING_4	16	0.5714285714285714	1.0	0.5714285714285714	0.5	14	0.005
491	zf-CCCH	18	0.2222222222222222	1.0	0.7777777777777778	0.2222222222222222	18	0.005
492	PKD	66	0.0	0.0	0.0	0.030303030303030304	2	0.005
493	Neur_chan_LBD	199	0.0	0.0	0.0	0.01507537688442211	26	0.001
494	Bcl-2	78	0.0	0.0	0.0	0.01282051282051282	7	0.001
495	E1-E2_ATPase	179	0.08333333333333333	0.5	7.375	0.0111731843575419	12	0.001
496	Integrin_alpha2	429	0.08333333333333333	1.0	35.666666666666664	0.002331002331002331	12	0.001
497	FGF	106	0.0	0.0	0.0	0.009433962264150943	9	0.001
498	F5_F8_type_C	103	0.1111111111111111	1.0	11.333333333333332	0.009708737864077669	9	0.001
499	Glyco_transf_7C	76	0.05	1.0	3.75	0.013157894736842105	20	0.001
500	RNase_T	145	0.1111111111111111	1.0	7.944444444444444	0.013793103448275862	18	0.001
501	MreB_Mbl	313	0.06666666666666667	1.0	20.8	0.003194888178913738	15	0.001
502	CUB	93	0.11764705882352941	0.6666666666666666	3.5294117647058822	0.03225806451612903	17	0.001
503	Hydrolase	153	0.25	1.0	18.875	0.013071895424836602	8	0.001
504	Carb_anhydrase	200	0.11538461538461539	1.0	7.576923076923077	0.015	26	0.001
505	VWA_2	87	0.07692307692307693	1.0	6.615384615384616	0.011494252873563218	13	0.001
506	FCH	78	0.0	0.0	0.0	0.02564102564102564	2	0.001
507	SH2	71	0.11764705882352941	0.5	1.9705882352941178	0.056338028169014086	17	0.001
508	Kunitz_BPTI	38	0.08	1.0	1.4400000000000002	0.05263157894736842	25	0.001
509	Rhodanese	101	0.2222222222222222	0.6666666666666666	7.259259259259259	0.0297029702970297	9	0.001
510	FG-GAP	16	0.4	1.0	1.2000000000000002	0.25	10	0.001
511	Hemopexin	45	0.04	1.0	1.76	0.022222222222222223	25	0.001
512	ZZ	44	0.3684210526315789	0.7777777777777778	1.432748538011696	0.20454545454545456	19	0.001
513	THAP	89	0.5714285714285714	0.6666666666666666	7.904761904761905	0.06741573033707865	7	0.001
514	Ldl_recept_a	13	0.15384615384615385	1.0	0.8461538461538461	0.15384615384615385	13	0.001
515	zf-CXXC	41	0.7272727272727273	1.0	3.0	0.1951219512195122	11	0.001
516	Notch	30	0.13793103448275862	1.0	0.8965517241379309	0.13333333333333333	29	0.001
517	Cpn60_TCP1	462	0.058823529411764705	1.0	27.11764705882353	0.0021645021645021645	17	0.001
518	Sulfatase	269	0.17391304347826086	1.0	11.521739130434781	0.01486988847583643	23	0.001
519	DSPc	125	0.20833333333333334	1.0	5.000000000000001	0.04	24	0.001
520	Peptidase_M14	235	0.05	1.0	5.825	0.00851063829787234	40	0.001
521	zf-C4	54	0.1956521739130435	1.0	0.9782608695652174	0.16666666666666666	46	0.001
522	C1q	109	0.025	1.0	2.7	0.009174311926605505	40	0.001
523	Methyltransf_23	159	0.027777777777777776	0.5	2.1805555555555554	0.012578616352201259	36	0.001
524	Pre-SET	82	0.23076923076923078	1.0	1.871794871794872	0.10975609756097561	39	0.001
525	Aldedh	430	0.015625	1.0	6.703125	0.002325581395348837	64	0.001
526	Transglut_core	101	0.022222222222222223	1.0	2.2222222222222223	0.009900990099009901	45	0.001
527	Crystall	73	0.030303030303030304	0.5	1.0757575757575757	0.0273972602739726	33	0.001
528	Cation_ATPase_C	172	0.041666666666666664	1.0	7.125	0.005813953488372093	24	0.001
529	Gla	39	0.4782608695652174	0.9166666666666666	1.0760869565217392	0.3076923076923077	23	0.001
530	WD40	29	0.07692307692307693	1.0	1.0384615384615385	0.06896551724137931	26	0.001
531	zf-CCHC	11	0.45454545454545453	1.0	0.5454545454545454	0.45454545454545453	11	0.001
532	EF-hand_6	5	1.0	1.0	0.25	0.8	4	0.001
533	zf-AN1	40	0.2	1.0	0.8	0.2	40	0.001
534	His_Phos_1	153	0.2	1.0	30.400000000000002	0.006535947712418301	5	0.001
535	LIM	35	0.8	0.8	2.0	0.2857142857142857	10	0.001
536	SNF	515	0.0	0.0	0.0	0.007766990291262136	1	0.001
537	PHD_2	31	0.5384615384615384	0.6363636363636364	0.9790209790209788	0.3548387096774194	13	0.001
538	tRNA-synt_1	578	0.0	0.0	0.0	0.0017301038062283738	4	0.001
539	TSP_3	29	0.47368421052631576	1.0	1.0526315789473684	0.3103448275862069	19	0.001
540	GATA	35	0.5833333333333334	0.7777777777777778	1.6851851851851853	0.2571428571428571	12	0.001
541	BIR	60	0.5714285714285714	1.0	8.0	0.06666666666666667	7	0.001
542	Glyco_hydro_31	432	0.0	0.0	0.0	0.006944444444444444	6	0.001
543	GAF	123	0.0	0.0	0.0	0.008130081300813009	2	0.001
544	C1_1	42	1.0	1.0	4.25	0.19047619047619047	8	0.001
545	zf-B_box	40	0.8888888888888888	1.0	3.5555555555555554	0.2	9	0.001
546	Kelch_1	43	0.08333333333333333	1.0	3.5	0.023255813953488372	12	0.001
547	TNFR_c6	32	0.0	0.0	0.0	0.03125	4	0.001
548	HlyIII	220	0.0	0.0	0.0	0.004545454545454545	13	0.001
549	OLF	241	0.125	0.6666666666666666	9.916666666666666	0.012448132780082987	16	0.001
550	7tm_1	242	0.0	0.0	0.0	0.004132231404958678	16	0.001
551	Thioredoxin_6	165	0.0	0.0	0.0	0.048484848484848485	1	0.001
552	Ricin_B_lectin	110	0.0	0.0	0.0	0.00909090909090909	14	0.001
553	FKBP_C	86	0.0	0.0	0.0	0.011627906976744186	11	0.001
554	MFS_1	329	0.0	0.0	0.0	0.00303951367781155	3	0.001
555	Metallophos	116	0.45454545454545453	1.0	10.090909090909092	0.04310344827586207	11	0.001
556	JAB	106	0.25	1.0	8.583333333333334	0.02830188679245283	12	0.001
557	ADH_N	47	0.8571428571428571	1.0	5.857142857142857	0.1276595744680851	7	0.001
558	ArfGap	108	0.25	1.0	6.5	0.037037037037037035	16	0.001
559	Peptidase_C1	197	0.038461538461538464	0.3333333333333333	2.4871794871794872	0.015228426395939087	26	0.001
560	zf-MYND	38	0.21052631578947367	1.0	0.7894736842105263	0.21052631578947367	38	0.001
561	zf-C2H2_4	13	0.3076923076923077	1.0	0.6923076923076924	0.3076923076923077	13	0.001
562	HMA	54	0.25	1.0	6.5	0.037037037037037035	8	0.001
563	Ldl_recept_b	38	0.045454545454545456	1.0	1.6818181818181819	0.02631578947368421	22	0.001
564	Fibrinogen_C	210	0.046511627906976744	1.0	4.837209302325581	0.009523809523809525	43	0.001
565	TFIIS_C	25	0.16666666666666666	1.0	0.875	0.16	24	0.001
566	PWWP	86	0.0	0.0	0.0	0.011627906976744186	8	0.001
567	Exo_endo_phos	188	0.07692307692307693	1.0	14.384615384615387	0.005319148936170213	13	0.001
568	zf-H2C2_5	21	0.23529411764705882	1.0	1.0	0.19047619047619047	17	0.001
569	Disintegrin	71	0.14893617021276595	1.0	1.3617021276595744	0.09859154929577464	47	0.001
570	Peptidase_M10	83	0.2826086956521739	1.0	1.5217391304347825	0.1566265060240964	46	0.001
571	NTP_transf_2	79	0.047619047619047616	1.0	1.833333333333333	0.02531645569620253	42	0.001
572	PDEase_I	163	0.07142857142857142	1.0	2.839285714285714	0.024539877300613498	56	0.001
573	CAP	123	0.015384615384615385	1.0	1.876923076923077	0.008130081300813009	65	0.001
574	Lectin_C	51	0.08823529411764706	1.0	1.411764705882353	0.058823529411764705	34	0.001
575	zf-H2C2_2	13	0.3076923076923077	1.0	0.6923076923076924	0.3076923076923077	13	0.001
576	NHL	26	0.07692307692307693	1.0	0.9230769230769231	0.07692307692307693	26	0.001
577	Cadherin_2	80	0.12280701754385964	1.0	1.280701754385965	0.0875	57	0.001
578	FYVE	64	0.13114754098360656	1.0	0.918032786885246	0.125	61	0.001
579	zf-A20	24	0.20833333333333334	1.0	0.7916666666666667	0.20833333333333334	24	0.001
580	zf-UBP	51	0.20408163265306123	1.0	0.8367346938775511	0.19607843137254902	49	0.001
581	Prok-RING_4	16	0.5333333333333333	1.0	0.5333333333333333	0.5	15	0.001
582	zf-CCCH	18	0.2222222222222222	1.0	0.7777777777777778	0.2222222222222222	18	0.001
583	PKD	66	0.08	1.0	2.56	0.030303030303030304	25	0.001
584	Neur_chan_LBD	199	0.01507537688442211	1.0	0.9849246231155778	0.01507537688442211	199	0.0
585	Bcl-2	78	0.01282051282051282	1.0	0.9871794871794871	0.01282051282051282	78	0.0
586	E1-E2_ATPase	179	0.0111731843575419	1.0	0.9888268156424581	0.0111731843575419	179	0.0
587	Integrin_alpha2	429	0.002331002331002331	1.0	0.9976689976689977	0.002331002331002331	429	0.0
588	FGF	106	0.009433962264150943	1.0	0.990566037735849	0.009433962264150943	106	0.0
589	F5_F8_type_C	103	0.009708737864077669	1.0	0.9902912621359222	0.009708737864077669	103	0.0
590	Glyco_transf_7C	76	0.013157894736842105	1.0	0.9868421052631577	0.013157894736842105	76	0.0
591	RNase_T	145	0.013793103448275862	1.0	0.9862068965517241	0.013793103448275862	145	0.0
592	MreB_Mbl	313	0.003194888178913738	1.0	0.9968051118210862	0.003194888178913738	313	0.0
593	CUB	93	0.03225806451612903	1.0	0.967741935483871	0.03225806451612903	93	0.0
594	Hydrolase	153	0.013071895424836602	1.0	0.9869281045751634	0.013071895424836602	153	0.0
595	Carb_anhydrase	200	0.015	1.0	0.9849999999999999	0.015	200	0.0
596	VWA_2	87	0.011494252873563218	1.0	0.9885057471264368	0.011494252873563218	87	0.0
597	FCH	78	0.02564102564102564	1.0	0.9743589743589743	0.02564102564102564	78	0.0
598	SH2	71	0.056338028169014086	1.0	0.943661971830986	0.056338028169014086	71	0.0
599	Kunitz_BPTI	38	0.05263157894736842	1.0	0.9473684210526315	0.05263157894736842	38	0.0
600	Rhodanese	101	0.0297029702970297	1.0	0.9702970297029703	0.0297029702970297	101	0.0
601	FG-GAP	16	0.25	1.0	0.75	0.25	16	0.0
602	Hemopexin	45	0.022222222222222223	1.0	0.9777777777777777	0.022222222222222223	45	0.0
603	ZZ	44	0.20454545454545456	1.0	0.7954545454545456	0.20454545454545456	44	0.0
604	THAP	89	0.06741573033707865	1.0	0.9325842696629214	0.06741573033707865	89	0.0
605	Ldl_recept_a	13	0.15384615384615385	1.0	0.8461538461538461	0.15384615384615385	13	0.0
606	zf-CXXC	41	0.1951219512195122	1.0	0.8048780487804879	0.1951219512195122	41	0.0
607	Notch	30	0.13333333333333333	1.0	0.8666666666666666	0.13333333333333333	30	0.0
608	Cpn60_TCP1	462	0.0021645021645021645	1.0	0.9978354978354979	0.0021645021645021645	462	0.0
609	Sulfatase	269	0.01486988847583643	1.0	0.9851301115241635	0.01486988847583643	269	0.0
610	DSPc	125	0.04	1.0	0.9600000000000001	0.04	125	0.0
611	Peptidase_M14	235	0.00851063829787234	1.0	0.9914893617021276	0.00851063829787234	235	0.0
612	zf-C4	54	0.16666666666666666	1.0	0.8333333333333333	0.16666666666666666	54	0.0
613	C1q	109	0.009174311926605505	1.0	0.9908256880733946	0.009174311926605505	109	0.0
614	Methyltransf_23	159	0.012578616352201259	1.0	0.9874213836477987	0.012578616352201259	159	0.0
615	Pre-SET	82	0.10975609756097561	1.0	0.8902439024390244	0.10975609756097561	82	0.0
616	Aldedh	430	0.002325581395348837	1.0	0.9976744186046511	0.002325581395348837	430	0.0
617	Transglut_core	101	0.009900990099009901	1.0	0.9900990099009901	0.009900990099009901	101	0.0
618	Crystall	73	0.0273972602739726	1.0	0.9726027397260273	0.0273972602739726	73	0.0
619	Cation_ATPase_C	172	0.005813953488372093	1.0	0.9941860465116279	0.005813953488372093	172	0.0
620	Gla	39	0.3076923076923077	1.0	0.6923076923076924	0.3076923076923077	39	0.0
621	WD40	29	0.06896551724137931	1.0	0.9310344827586208	0.06896551724137931	29	0.0
622	zf-CCHC	11	0.45454545454545453	1.0	0.5454545454545454	0.45454545454545453	11	0.0
623	EF-hand_6	5	0.8	1.0	0.2	0.8	5	0.0
624	zf-AN1	40	0.2	1.0	0.8	0.2	40	0.0
625	His_Phos_1	153	0.006535947712418301	1.0	0.9934640522875818	0.006535947712418301	153	0.0
626	LIM	35	0.2857142857142857	1.0	0.7142857142857142	0.2857142857142857	35	0.0
627	SNF	515	0.007766990291262136	1.0	0.9922330097087378	0.007766990291262136	515	0.0
628	PHD_2	31	0.3548387096774194	1.0	0.6451612903225806	0.3548387096774194	31	0.0
629	tRNA-synt_1	578	0.0017301038062283738	1.0	0.9982698961937717	0.0017301038062283738	578	0.0
630	TSP_3	29	0.3103448275862069	1.0	0.6896551724137931	0.3103448275862069	29	0.0
631	GATA	35	0.2571428571428571	1.0	0.7428571428571428	0.2571428571428571	35	0.0
632	BIR	60	0.06666666666666667	1.0	0.9333333333333333	0.06666666666666667	60	0.0
633	Glyco_hydro_31	432	0.006944444444444444	1.0	0.9930555555555555	0.006944444444444444	432	0.0
634	GAF	123	0.008130081300813009	1.0	0.9918699186991871	0.008130081300813009	123	0.0
635	C1_1	42	0.19047619047619047	1.0	0.8095238095238095	0.19047619047619047	42	0.0
636	zf-B_box	40	0.2	1.0	0.8	0.2	40	0.0
637	Kelch_1	43	0.023255813953488372	1.0	0.9767441860465117	0.023255813953488372	43	0.0
638	TNFR_c6	32	0.03125	1.0	0.96875	0.03125	32	0.0
639	HlyIII	220	0.004545454545454545	1.0	0.9954545454545455	0.004545454545454545	220	0.0
640	OLF	241	0.012448132780082987	1.0	0.987551867219917	0.012448132780082987	241	0.0
641	7tm_1	242	0.004132231404958678	1.0	0.9958677685950413	0.004132231404958678	242	0.0
642	Thioredoxin_6	165	0.048484848484848485	1.0	0.9515151515151514	0.048484848484848485	165	0.0
643	Ricin_B_lectin	110	0.00909090909090909	1.0	0.9909090909090909	0.00909090909090909	110	0.0
644	FKBP_C	86	0.011627906976744186	1.0	0.9883720930232558	0.011627906976744186	86	0.0
645	MFS_1	329	0.00303951367781155	1.0	0.9969604863221884	0.00303951367781155	329	0.0
646	Metallophos	116	0.04310344827586207	1.0	0.956896551724138	0.04310344827586207	116	0.0
647	JAB	106	0.02830188679245283	1.0	0.9716981132075472	0.02830188679245283	106	0.0
648	ADH_N	47	0.1276595744680851	1.0	0.8723404255319149	0.1276595744680851	47	0.0
649	ArfGap	108	0.037037037037037035	1.0	0.9629629629629629	0.037037037037037035	108	0.0
650	Peptidase_C1	197	0.015228426395939087	1.0	0.9847715736040609	0.015228426395939087	197	0.0
651	zf-MYND	38	0.21052631578947367	1.0	0.7894736842105263	0.21052631578947367	38	0.0
652	zf-C2H2_4	13	0.3076923076923077	1.0	0.6923076923076924	0.3076923076923077	13	0.0
653	HMA	54	0.037037037037037035	1.0	0.9629629629629629	0.037037037037037035	54	0.0
654	Ldl_recept_b	38	0.02631578947368421	1.0	0.9736842105263157	0.02631578947368421	38	0.0
655	Fibrinogen_C	210	0.009523809523809525	1.0	0.9904761904761905	0.009523809523809525	210	0.0
656	TFIIS_C	25	0.16	1.0	0.8400000000000001	0.16	25	0.0
657	PWWP	86	0.011627906976744186	1.0	0.9883720930232558	0.011627906976744186	86	0.0
658	Exo_endo_phos	188	0.005319148936170213	1.0	0.9946808510638299	0.005319148936170213	188	0.0
659	zf-H2C2_5	21	0.19047619047619047	1.0	0.8095238095238095	0.19047619047619047	21	0.0
660	Disintegrin	71	0.09859154929577464	1.0	0.9014084507042253	0.09859154929577464	71	0.0
661	Peptidase_M10	83	0.1566265060240964	1.0	0.8433734939759037	0.1566265060240964	83	0.0
662	NTP_transf_2	79	0.02531645569620253	1.0	0.9746835443037973	0.02531645569620253	79	0.0
663	PDEase_I	163	0.024539877300613498	1.0	0.9754601226993864	0.024539877300613498	163	0.0
664	CAP	123	0.008130081300813009	1.0	0.9918699186991871	0.008130081300813009	123	0.0
665	Lectin_C	51	0.058823529411764705	1.0	0.9411764705882353	0.058823529411764705	51	0.0
666	zf-H2C2_2	13	0.3076923076923077	1.0	0.6923076923076924	0.3076923076923077	13	0.0
667	NHL	26	0.07692307692307693	1.0	0.9230769230769231	0.07692307692307693	26	0.0
