	name	GA
2478	Cytomega_US3	25.8
2479	Cytotoxic	21.6
2480	Cyto_heme_lyase	23.8
2481	Cyt_b-c1_8	24.3
2482	Cyt_bd_oxida_I	26.2
2483	Cyt_bd_oxida_II	35.6
2484	Cyt_c_ox_IV	26.4
2485	CYYR1	30.1
2486	CZB	23.0
2487	CzcE	30.0
2488	C_GCAxxG_C_C	27.0
2489	C_Hendra	30.0
2490	C_tripleX	22.9
2491	D-ser_dehydrat	22.0
2492	D123	19.3
2493	D5_N	21.3
2494	DA1-like	20.3
2495	Dabb	21.2
2496	DAD	20.2
2497	DAG1	23.3
2498	DAGAT	21.7
2499	DAGK_acc	21.3
2500	DAGK_cat	23.6
2501	DAGK_prokar	22.2
2502	DAG_kinase_N	23.0
2503	DAHP_synth_1	25.5
2504	DAHP_synth_2	19.4
2505	Dak1	29.6
2506	Dak1_2	27.0
2507	Dak2	23.7
2508	Dala_Dala_lig_C	21.0
2509	Dala_Dala_lig_N	26.2
2510	DALR_1	22.3
2511	DALR_2	21.7
2512	Dam	28.1
2513	DAN	21.0
2514	DAO	24.9
2515	DAOA	27.0
2516	DAO_C	29.9
2517	DAP	27.0
2518	DAP10	20.8
2519	DAP3	23.1
2520	DapB_C	20.8
2521	DapB_N	25.6
2522	DAPDH_C	30.0
2523	DapH_N	21.7
2524	Dapper	27.0
2525	DAP_B	25.0
2526	DAP_epimerase	23.9
2527	Darcynin	27.0
2528	DARPP-32	23.7
2529	DASH_Ask1	20.7
2530	DASH_Dad1	29.1
2531	DASH_Dad2	23.1
2532	DASH_Dad3	22.8
2533	DASH_Dad4	29.5
2534	DASH_Dam1	26.6
2535	DASH_Duo1	25.0
2536	DASH_Hsk3	24.0
2537	DASH_Spc19	25.0
2538	DASH_Spc34	26.3
2539	Daxx	27.6
2540	DAZAP2	25.0
2541	DB	25.0
2542	DBB	22.2
2543	DBC1	27.2
2544	DBD_Tnp_Hermes	20.5
2545	DBD_Tnp_Mut	21.8
2546	DBINO	21.9
2547	DBI_PRT	22.6
2548	DBP	25.0
2549	DBP10CT	20.6
2550	DbpA	25.6
2551	dbPDZ_assoc	30.7
2552	DBR1	21.1
2553	DCA16	27.0
2554	dCache_1	45.0
2555	dCache_2	25.6
2556	dCache_3	25.7
2557	DCAF15_WD40	23.9
2558	DCAF17	27.0
2559	DCB	25.6
2560	DCD	19.6
2561	dCMP_cyt_deam_1	21.1
2562	dCMP_cyt_deam_2	20.9
2563	DCP1	20.6
2564	DCP2	28.0
2565	DcpS	25.0
2566	DcpS_C	20.9
2567	DCR	27.0
2568	DctA-YdbH	26.3
2569	DctM	21.8
2570	DctP	20.5
2571	DctQ	28.3
2572	DcuA_DcuB	20.7
2573	DcuC	22.7
2574	DCX	21.4
2575	DC_STAMP	25.0
2576	DDA1	21.0
2577	DDDD	21.0
2578	dDENN	26.8
2579	DDE_1	20.1
2580	DDE_2	20.3
2581	DDE_3	27.3
2582	DDE_5	27.0
2583	DDE_Tnp_1	23.0
2584	DDE_Tnp_1_2	27.0
2585	DDE_Tnp_1_3	27.0
2586	DDE_Tnp_1_4	28.1
2587	DDE_Tnp_1_5	27.0
2588	DDE_Tnp_1_6	25.1
2589	DDE_Tnp_1_7	21.6
2590	DDE_Tnp_1_assoc	30.4
2591	DDE_Tnp_2	20.2
2592	DDE_Tnp_4	24.8
2593	DDE_Tnp_IS1	20.9
2594	DDE_Tnp_IS1595	27.0
2595	DDE_Tnp_IS240	27.0
2596	DDE_Tnp_IS66	22.3
2597	DDE_Tnp_IS66_C	30.0
2598	DDE_Tnp_ISAZ013	23.9
2599	DDE_Tnp_ISL3	21.1
2600	DDE_Tnp_Tn3	20.7
2601	DDHD	25.3
2602	DDOST_48kD	36.0
2603	DDR	24.6
2604	DdrB	25.0
2605	DDRGK	27.8
2606	DDT	21.8
2607	DD_K	20.9
2608	DEAD	26.0
2609	DEADboxA	23.5
2610	DEAD_2	20.6
2611	DEAD_assoc	21.9
2612	Death	21.7
2613	Death_2	25.0
2614	Dec-1	20.9
2615	DEC-1_C	25.0
2616	DEC-1_N	27.9
2617	DEC1	27.0
2618	Decorin_bind	24.6
2619	DED	35.1
2620	DEDD_Tnp_IS110	29.0
2621	Defensin_1	21.4
2622	Defensin_2	20.4
2623	Defensin_3	17.7
2624	Defensin_4	20.6
2625	Defensin_beta	21.0
2626	Defensin_beta_2	22.2
2627	Defensin_big	25.0
2628	Defensin_like	25.1
2629	Defensin_propep	21.0
2630	DegQ	20.9
2631	DegS	27.6
2632	DegT_DnrJ_EryC1	19.8
2633	DegV	20.3
2634	Dehalogenase	24.3
2635	DehI	28.1
2636	Dehyd-heme_bind	25.2
2637	Dehydratase_hem	25.0
2638	Dehydratase_LU	25.0
2639	Dehydratase_MU	20.6
2640	Dehydratase_SU	25.0
2641	Dehydrin	22.1
2642	DEK_C	24.8
2643	DELLA	20.7
2644	Deltameth_res	27.0
2645	Deltaretro_Tax	25.0
2646	Delta_lysin	25.0
2647	Dendrin	27.0
2648	DENN	23.4
2649	Denso_VP4	25.0
2650	DeoC	23.8
2651	DeoRC	31.8
2652	DEP	21.9
2653	DEPP	27.0
2654	DER1	20.6
2655	DERM	23.0
2656	Dermcidin	22.0
2657	Desmo_N	25.0
2658	Destabilase	26.2
2659	Desulfoferrodox	21.3
2660	Desulfoferrod_N	21.8
2661	Det1	25.0
2662	DevR	23.8
2663	Dev_Cell_Death	27.8
2664	Dexa_ind	27.0
2665	DFF-C	25.0
2666	DFF40	25.0
2667	DFP	20.6
2668	Dfp1_Him1_M	25.0
2669	DFRP_C	27.5
2670	DGC	21.5
2671	DGCR6	26.6
2672	DGF-1_4	20.9
2673	DGF-1_5	25.0
2674	DGF-1_C	25.0
2675	DGOK	25.0
2676	DHBP_synthase	21.1
2677	DHC	22.2
2678	DHC_N1	28.3
2679	DHC_N2	31.9
2680	DHDPS	22.1
2681	DHFR_1	25.0
2682	DHFR_2	25.0
2683	DHH	25.2
2684	DHHA1	22.5
2685	DHHA2	21.2
2686	DHHW	25.0
2687	DHNA	25.0
2688	DHOase	21.2
2689	DHODB_Fe-S_bind	23.9
2690	DHOR	21.3
2691	DHO_dh	20.3
2692	DHQS	22.0
2693	DHquinase_I	22.0
2694	DHquinase_II	23.3
2695	DHQ_synthase	24.2
2696	DHR-2	25.8
2697	Di19_C	28.8
2698	Diacid_rec	23.6
2699	DicB	25.0
2700	Dicer_dimer	22.6
2701	Dicistro_VP4	22.6
2702	Dickkopf_N	21.2
2703	DICT	23.8
2704	Dict-STAT-coil	22.0
2705	Dicty_CAD	19.0
2706	Dicty_CAR	20.3
2707	Dicty_CTDC	21.3
2708	Dicty_REP	20.7
2709	Dicty_spore_N	22.3
2710	DIE2_ALG10	20.3
2711	Diedel	21.3
2712	DIL	20.8
2713	DIM	20.8
2714	DIM1	20.6
2715	DIMCO_N	36.7
2716	Dimerisation	25.6
2717	Dimerisation2	27.0
2718	Dimer_Tnp_hAT	21.4
2719	Dimer_Tnp_Tn5	26.7
2720	Dimeth_Pyl	25.0
2721	DinB	20.9
2722	DinB_2	23.4
2723	DinI	20.5
2724	Dioxygenase_C	27.3
2725	Dioxygenase_N	20.9
2726	DIOX_N	27.3
2727	Diphthamide_syn	32.2
2728	Diphthami_syn_2	21.6
2729	Diphtheria_C	25.0
2730	Diphtheria_R	25.0
2731	Diphtheria_T	25.0
2732	DIPSY	25.0
2733	Dirigent	29.1
2734	DIRP	21.9
2735	DisA-linker	25.0
2736	Disaggr_assoc	22.6
2737	Disaggr_repeat	33.9
2738	DisA_N	20.6
2739	DiSB-ORF2_chro	25.0
2740	Dishevelled	26.9
2741	Disintegrin	33.4
2742	Disulph_isomer	25.0
2743	DiS_P_DiS	23.0
2744	DIT1_PvcA	23.0
2745	DivIC	27.7
2746	DivIVA	25.1
2747	DIX	22.2
2748	DJ-1_PfpI	26.6
2749	DKCLD	20.9
2750	DKNYY	22.9
2751	DLD	35.0
2752	DLEU7	27.0
2753	DLH	20.0
2754	DLIC	19.7
2755	DLL_N	25.0
2756	DltD_C	29.7
2757	DltD_M	21.9
2758	DltD_N	21.2
2759	DM	21.7
2760	DM13	25.0
2761	DM4_12	21.7
2762	DMA	20.3
2763	DMAP1	25.0
2764	DMAP1_like	28.0
2765	DMAP_binding	27.0
2766	DMP1	24.2
2767	DMP12	27.0
2768	DmpG_comm	21.0
2769	DMPK_coil	21.6
2770	DMRL_synthase	22.0
2771	DMRT-like	27.0
2772	Dmrt1	22.0
2773	DmsC	19.6
2774	DMSP_lyase	27.0
2775	DMT_6	25.0
2776	DMT_YdcZ	21.8
2777	Dna2	22.4
2778	DnaA_N	24.6
2779	DnaB	22.8
2780	DnaB_2	20.7
2781	DnaB_bind	20.5
2782	DnaB_C	20.6
2783	DnaGprimase_HBD	25.9
2784	DnaG_DnaB_bind	29.1
2785	DnaI_N	24.1
2786	DnaJ	27.8
2787	DnaJ-X	27.0
2788	DnaJ_C	26.6
2789	DnaJ_CXXCXGXG	32.7
2790	DNAJ_related	25.0
2791	DNApol3-delta_C	21.7
2792	DNAPolymera_Pol	21.4
2793	DNAP_B_exo_N	21.0
2794	DNase-RNase	20.5
2795	DNase_II	20.4
2796	DNase_NucA_NucB	27.0
2797	DNA_alkylation	20.2
2798	DNA_binding_1	21.3
2799	DNA_binding_2	25.0
2800	DNA_circ_N	19.9
2801	DNA_gyraseA_C	27.0
2802	DNA_gyraseB	20.7
2803	DNA_gyraseB_C	28.5
2804	DNA_III_psi	20.2
2805	DNA_ligase_aden	19.0
2806	DNA_ligase_A_C	27.5
2807	DNA_ligase_A_M	26.2
2808	DNA_ligase_A_N	23.3
2809	DNA_ligase_IV	21.2
2810	DNA_ligase_OB	32.9
2811	DNA_ligase_OB_2	28.0
2812	DNA_ligase_ZBD	23.6
2813	DNA_methylase	20.2
2814	DNA_mis_repair	20.6
2815	DNA_Packaging	25.0
2816	DNA_Packaging_2	21.0
2817	DNA_pack_C	22.8
2818	DNA_pack_N	20.3
2819	DNA_photolyase	26.3
2820	DNA_pol3_alpha	22.0
2821	DNA_pol3_a_NI	22.0
2822	DNA_pol3_a_NII	22.2
2823	DNA_pol3_beta	24.4
2824	DNA_pol3_beta_2	20.5
2825	DNA_pol3_beta_3	20.3
2826	DNA_pol3_chi	25.4
2827	DNA_pol3_delta	27.0
2828	DNA_pol3_delta2	27.0
2829	DNA_pol3_delt_C	27.3
2830	DNA_pol3_gamma3	24.4
2831	DNA_pol3_tau_4	25.0
2832	DNA_pol3_tau_5	21.3
2833	DNA_pol3_theta	32.3
2834	DNA_pol_A	33.9
2835	DNA_pol_alpha_N	20.6
2836	DNA_pol_A_exo1	20.4
2837	DNA_pol_B	19.4
2838	DNA_pol_B_2	22.9
2839	DNA_pol_B_3	24.8
2840	DNA_pol_B_exo1	20.1
2841	DNA_pol_B_exo2	24.0
2842	DNA_pol_B_palm	25.0
2843	DNA_pol_B_thumb	25.0
2844	DNA_pol_delta_4	25.0
2845	DNA_pol_E_B	21.3
2846	DNA_pol_lambd_f	29.8
2847	DNA_pol_phi	23.6
2848	DNA_pol_viral_C	20.8
2849	DNA_pol_viral_N	29.9
2850	DNA_PPF	25.0
2851	DNA_primase_lrg	21.1
2852	DNA_primase_S	26.8
2853	DNA_processg_A	29.6
2854	DNA_repr_REX1B	24.0
2855	DNA_RNApol_7kD	24.0
2856	DNA_topoisoIV	20.4
2857	DND1_DSRM	25.7
2858	DndB	29.1
2859	dNK	20.7
2860	DNMT1-RFD	20.7
2861	DOCK-C2	31.6
2862	Dockerin_1	20.5
2863	Docking	20.9
2864	DOCK_N	27.0
2865	Dodecin	22.5
2866	DOG1	27.0
2867	DOMON	32.7
2868	DOPA_dioxygen	25.0
2869	Dopey_N	25.7
2870	Doppel	25.0
2871	DOR	25.0
2872	Dor1	21.3
2873	DOT1	21.8
2874	DotA	25.0
2875	DotD	27.0
2876	DotU	20.9
2877	Dot_icm_IcmQ	25.0
2878	DoxA	20.7
2879	DoxD	22.7
2880	DoxX	22.5
2881	DoxX_2	25.4
2882	DoxX_3	25.0
2883	DP	24.7
2884	DP-EP	25.0
2885	DpaA_N	27.6
2886	DPBB_1	27.2
2887	DPCD	27.0
2888	DPM2	26.9
2889	DPM3	24.4
2890	DpnD-PcfM	25.0
2891	DpnI	22.7
2892	DpnII	20.9
2893	Dpoe2NT	21.5
2894	Dppa2_A	27.0
2895	DPPIV_N	20.2
2896	DPRP	22.1
2897	Dpy-30	20.8
2898	Dpy19	21.7
2899	DRAT	25.0
2900	Draxin	27.0
2901	Drc1-Sld2	28.0
2902	DRE2_N	23.0
2903	DREPP	23.2
2904	DREV	20.3
2905	Drf_DAD	22.1
2906	Drf_FH1	40.0
2907	Drf_FH3	21.8
2908	Drf_GBD	30.1
2909	DRIM	26.2
2910	DRMBL	21.3
2911	DrrA_P4M	27.0
2912	DrsE	21.4
2913	DrsE_2	25.0
2914	DRTGG	24.9
2915	DRY_EERY	25.0
2916	Dr_adhesin	25.0
2917	DS	21.0
2918	DSBA	25.6
2919	DsbB	22.1
2920	DsbC	21.6
2921	DsbC_N	21.0
2922	DsbD	27.5
2923	DsbD_2	24.5
2924	Dscam_C	25.0
2925	dsDNA_bind	26.0
2926	DSHCT	22.7
2927	Dsh_C	22.3
2928	DSL	28.9
2929	Dsl1_C	30.0
2930	Dsl1_N	25.0
2931	DSPc	23.1
2932	DSPn	28.2
2933	DSRB	25.0
2934	DsrC	24.9
2935	DsrD	24.2
2936	DsrH	24.4
2937	dsrm	23.0
2938	DSS1_SEM1	20.8
2939	DSX_dimer	20.7
2940	dTDP_sugar_isom	20.3
2941	DTHCT	24.9
2942	DTW	27.1
2943	DUF1002	24.8
2944	DUF1003	27.4
2945	DUF1005	20.4
2946	DUF1007	21.0
2947	DUF1009	25.0
2948	DUF1010	25.0
2949	DUF1011	25.0
2950	DUF1013	22.2
2951	DUF1014	21.3
2952	DUF1015	26.4
2953	DUF1016	26.3
2954	DUF1018	27.0
2955	DUF1020	25.0
2956	DUF1024	21.2
2957	DUF1027	25.0
2958	DUF1028	26.2
2959	DUF1029	25.0
2960	DUF1030	25.0
2961	DUF1031	19.9
2962	DUF1033	25.0
2963	DUF1035	25.0
2964	DUF1036	21.1
2965	DUF1039	25.0
2966	DUF104	21.6
2967	DUF1040	21.0
2968	DUF1041	24.2
2969	DUF1043	28.8
2970	DUF1045	24.3
2971	DUF1048	29.6
2972	DUF1049	22.9
2973	DUF1053	21.1
2974	DUF1054	21.7
2975	DUF1056	22.2
2976	DUF1057	19.9
2977	DUF1059	20.5
2978	DUF106	27.1
2979	DUF1062	22.3
2980	DUF1064	24.7
2981	DUF1065	25.0
2982	DUF1067	25.0
2983	DUF1068	25.0
2984	DUF1069	25.0
2985	DUF1071	20.5
2986	DUF1072	25.0
2987	DUF1073	31.1
2988	DUF1074	21.3
2989	DUF1075	25.0
2990	DUF1076	25.3
2991	DUF1077	25.0
2992	DUF1079	21.0
2993	DUF108	21.0
2994	DUF1080	26.8
2995	DUF1081	25.0
2996	DUF1082	25.0
2997	DUF1084	25.0
2998	DUF1086	26.5
2999	DUF1087	22.8
3000	DUF1088	27.0
3001	DUF1090	22.8
3002	DUF1091	25.0
3003	DUF1092	22.7
3004	DUF1093	21.5
3005	DUF1096	25.0
3006	DUF1097	24.6
3007	DUF1098	21.3
3008	DUF11	26.5
3009	DUF1100	19.4
3010	DUF1101	25.0
3011	DUF1102	22.2
3012	DUF1103	25.2
3013	DUF1104	25.0
3014	DUF1106	21.1
3015	DUF1107	25.0
3016	DUF1108	25.0
3017	DUF1109	24.2
3018	DUF111	19.9
3019	DUF1110	24.1
3020	DUF1115	27.6
3021	DUF1116	20.1
3022	DUF1117	25.0
3023	DUF1118	22.5
3024	DUF1120	20.7
3025	DUF1122	25.0
3026	DUF1125	25.0
3027	DUF1126	21.4
3028	DUF1127	20.5
3029	DUF1128	20.6
3030	DUF1129	29.1
3031	DUF1131	20.6
3032	DUF1132	25.0
3033	DUF1133	21.7
3034	DUF1134	27.8
3035	DUF1136	20.3
3036	DUF1137	20.1
3037	DUF1138	25.0
3038	DUF1139	25.0
3039	DUF1140	25.0
3040	DUF1143	20.4
3041	DUF1145	20.6
3042	DUF1146	25.0
3043	DUF1147	25.0
3044	DUF1148	25.0
3045	DUF1149	25.0
3046	DUF1150	25.0
3047	DUF1151	25.0
3048	DUF1152	20.6
3049	DUF1153	23.5
3050	DUF1154	23.5
3051	DUF1155	25.0
3052	DUF1156	21.2
3053	DUF1157	22.7
3054	DUF1158	25.0
3055	DUF116	25.0
3056	DUF1160	21.4
3057	DUF1161	25.0
3058	DUF1163	19.4
3059	DUF1168	22.1
3060	DUF1170	21.9
3061	DUF1173	25.0
3062	DUF1174	19.7
3063	DUF1175	20.6
3064	DUF1176	34.8
3065	DUF1177	25.0
3066	DUF1178	30.7
3067	DUF1179	25.0
3068	DUF1180	27.2
3069	DUF1181	25.0
3070	DUF1182	25.0
3071	DUF1184	25.0
3072	DUF1186	20.8
3073	DUF1187	20.7
3074	DUF1188	31.4
3075	DUF1189	28.0
3076	DUF1190	22.0
3077	DUF1191	30.0
3078	DUF1192	24.6
3079	DUF1194	20.5
3080	DUF1195	25.0
3081	DUF1196	21.7
3082	DUF1198	25.0
3083	DUF1199	25.0
3084	DUF1201	20.9
3085	DUF1202	21.8
3086	DUF1203	20.6
3087	DUF1204	21.0
3088	DUF1205	21.7
3089	DUF1206	25.6
3090	DUF1207	20.3
3091	DUF1211	25.0
3092	DUF1213	21.3
3093	DUF1214	25.0
3094	DUF1216	20.4
3095	DUF1217	22.9
3096	DUF1218	21.7
3097	DUF1220	23.0
3098	DUF1221	25.0
3099	DUF1223	30.3
3100	DUF1229	25.0
3101	DUF123	25.0
3102	DUF1230	25.0
3103	DUF1231	25.0
3104	DUF1232	20.8
3105	DUF1233	21.3
3106	DUF1235	25.0
3107	DUF1236	30.3
3108	DUF1237	23.4
3109	DUF1240	22.0
3110	DUF1241	22.8
3111	DUF1242	25.0
3112	DUF1244	21.2
3113	DUF1246	25.0
3114	DUF1247	25.0
3115	DUF1248	21.8
3116	DUF1249	25.0
3117	DUF1251	19.8
3118	DUF1254	22.2
3119	DUF1255	25.0
3120	DUF1256	20.4
3121	DUF1257	21.2
3122	DUF1258	29.5
3123	DUF126	19.3
3124	DUF1262	19.8
3125	DUF1263	21.6
3126	DUF1264	25.0
3127	DUF1265	25.0
3128	DUF1266	21.8
3129	DUF1269	26.3
3130	DUF1270	20.6
3131	DUF1272	25.3
3132	DUF1273	27.7
3133	DUF1275	25.4
3134	DUF1279	23.0
3135	DUF128	25.0
3136	DUF1280	25.0
3137	DUF1281	25.0
3138	DUF1282	24.4
3139	DUF1283	25.0
3140	DUF1284	25.0
3141	DUF1285	25.9
3142	DUF1286	25.0
3143	DUF1287	25.0
3144	DUF1289	20.2
3145	DUF1290	24.4
3146	DUF1292	21.3
3147	DUF1293	25.0
3148	DUF1294	25.0
3149	DUF1295	20.4
3150	DUF1296	26.4
3151	DUF1297	23.8
3152	DUF1298	20.7
3153	DUF1299	25.0
3154	DUF1302	19.9
3155	DUF1304	26.8
3156	DUF1307	21.7
3157	DUF1308	25.0
3158	DUF131	20.8
3159	DUF1310	30.1
3160	DUF1311	21.1
3161	DUF1313	20.4
3162	DUF1314	25.0
3163	DUF1315	25.0
3164	DUF1317	20.6
3165	DUF1318	21.7
3166	DUF1319	28.1
3167	DUF1320	22.4
3168	DUF1322	21.3
3169	DUF1323	22.9
3170	DUF1324	25.0
3171	DUF1325	27.8
3172	DUF1326	25.0
3173	DUF1327	25.0
3174	DUF1328	21.0
3175	DUF1329	23.1
3176	DUF1330	21.0
3177	DUF1331	25.0
3178	DUF1335	25.0
3179	DUF1336	20.8
3180	DUF1338	22.8
3181	DUF134	21.0
3182	DUF1340	25.0
3183	DUF1341	26.7
3184	DUF1342	21.2
3185	DUF1343	25.0
3186	DUF1344	23.1
3187	DUF1345	30.1
3188	DUF1347	26.6
3189	DUF1348	22.1
3190	DUF1349	29.5
3191	DUF1350	21.7
3192	DUF1351	27.8
3193	DUF1353	22.5
3194	DUF1356	29.9
3195	DUF1357	21.9
3196	DUF1357_C	28.3
3197	DUF1358	23.1
3198	DUF1359	25.0
3199	DUF1360	20.9
3200	DUF1361	25.0
3201	DUF1363	19.5
3202	DUF1364	29.5
3203	DUF1365	25.0
3204	DUF1366	21.9
3205	DUF1367	25.0
3206	DUF1368	25.0
3207	DUF137	26.1
3208	DUF1372	25.0
3209	DUF1373	25.3
3210	DUF1374	21.0
3211	DUF1375	20.3
3212	DUF1376	24.0
3213	DUF1378	25.0
3214	DUF1380	21.4
3215	DUF1381	25.0
3216	DUF1382	25.0
3217	DUF1383	25.0
3218	DUF1385	22.1
3219	DUF1386	21.4
3220	DUF1387	25.0
3221	DUF1388	25.3
3222	DUF1389	29.6
3223	DUF1390	23.0
3224	DUF1391	25.0
3225	DUF1392	25.0
3226	DUF1394	20.1
3227	DUF1397	25.0
3228	DUF1398	20.8
3229	DUF1400	23.0
3230	DUF1402	20.1
3231	DUF1403	23.5
3232	DUF1404	28.4
3233	DUF1405	25.0
3234	DUF1406	20.2
3235	DUF1408	21.5
3236	DUF1409	21.1
3237	DUF1410	25.5
3238	DUF1411	21.5
3239	DUF1412	25.0
3240	DUF1413	25.0
3241	DUF1414	25.0
3242	DUF1415	20.9
3243	DUF1416	23.0
3244	DUF1418	20.9
3245	DUF1419	21.6
3246	DUF1420	18.1
3247	DUF1421	29.0
3248	DUF1422	21.4
3249	DUF1424	20.4
3250	DUF1425	28.3
3251	DUF1426	25.0
3252	DUF1427	23.6
3253	DUF1428	21.0
3254	DUF1430	28.2
3255	DUF1431	21.1
3256	DUF1433	27.7
3257	DUF1435	22.9
3258	DUF1436	25.0
3259	DUF1438	25.0
3260	DUF1439	22.1
3261	DUF1440	34.6
3262	DUF1441	32.6
3263	DUF1442	20.8
3264	DUF1443	25.0
3265	DUF1444	23.8
3266	DUF1445	25.0
3267	DUF1446	21.5
3268	DUF1447	25.0
3269	DUF1449	21.6
3270	DUF1450	24.3
3271	DUF1451	24.1
3272	DUF1453	22.9
3273	DUF1454	25.6
3274	DUF1455	25.0
3275	DUF1456	21.7
3276	DUF1459	20.8
3277	DUF1460	21.3
3278	DUF1461	24.0
3279	DUF1462	25.0
3280	DUF1463	25.0
3281	DUF1464	23.5
3282	DUF1465	25.0
3283	DUF1466	25.0
3284	DUF1467	23.5
3285	DUF1471	21.4
3286	DUF1472	19.6
3287	DUF1473	25.0
3288	DUF1474	21.4
3289	DUF1475	21.1
3290	DUF1476	25.0
3291	DUF1477	21.6
3292	DUF1478	25.0
3293	DUF1479	21.2
3294	DUF148	24.5
3295	DUF1480	25.0
3296	DUF1481	25.0
3297	DUF1482	25.0
3298	DUF1484	21.2
3299	DUF1485	22.0
3300	DUF1487	20.0
3301	DUF1488	21.2
3302	DUF1489	25.0
3303	DUF1490	21.6
3304	DUF1491	25.0
3305	DUF1492	21.5
3306	DUF1493	20.7
3307	DUF1494	24.3
3308	DUF1495	21.6
3309	DUF1496	20.2
3310	DUF1497	20.0
3311	DUF1498	24.4
3312	DUF1499	22.6
3313	DUF150	20.2
3314	DUF1500	25.0
3315	DUF1501	19.8
3316	DUF1502	19.0
3317	DUF1505	25.4
3318	DUF1506	25.0
3319	DUF1507	25.0
3320	DUF1508	21.0
3321	DUF1509	24.9
3322	DUF1510	42.0
3323	DUF1512	25.0
3324	DUF1513	20.0
3325	DUF1514	25.0
3326	DUF1515	22.2
3327	DUF1516	29.9
3328	DUF1517	23.6
3329	DUF1518	25.0
3330	DUF1521	22.1
3331	DUF1522	25.0
3332	DUF1523	23.0
3333	DUF1524	21.2
3334	DUF1525	22.6
3335	DUF1529	25.0
3336	DUF1533	20.8
3337	DUF1534	25.0
3338	DUF1537	25.0
3339	DUF1538	20.7
3340	DUF1539	21.1
3341	DUF1540	22.1
3342	DUF1541	25.0
3343	DUF1542	22.1
3344	DUF1543	22.9
3345	DUF1547	25.0
3346	DUF1548	22.2
3347	DUF155	21.5
3348	DUF1554	27.5
3349	DUF1556	25.0
3350	DUF1560	25.0
3351	DUF1561	25.0
3352	DUF1563	20.4
3353	DUF1564	25.0
3354	DUF1565	20.3
3355	DUF1566	29.3
3356	DUF1569	20.8
3357	DUF1570	21.7
3358	DUF1571	21.4
3359	DUF1572	20.4
3360	DUF1573	20.5
3361	DUF1574	29.1
3362	DUF1576	25.0
3363	DUF1577	25.0
3364	DUF1579	20.7
3365	DUF1580	22.9
3366	DUF1581	20.5
3367	DUF1582	25.0
3368	DUF1583	22.9
3369	DUF1586	20.8
3370	DUF1589	20.6
3371	DUF1590	25.0
3372	DUF1593	42.9
3373	DUF1598	25.0
3374	DUF1599	25.0
3375	DUF16	29.8
3376	DUF1600	25.0
3377	DUF1601	25.0
3378	DUF1604	25.0
3379	DUF1609	25.0
3380	DUF1610	20.7
3381	DUF1611	21.6
3382	DUF1612	30.1
3383	DUF1614	23.9
3384	DUF1615	25.0
3385	DUF1616	31.6
3386	DUF1617	21.1
3387	DUF1618	21.0
3388	DUF1619	20.9
3389	DUF1620	20.7
3390	DUF1622	20.0
3391	DUF1623	25.0
3392	DUF1624	21.0
3393	DUF1627	28.1
3394	DUF1629	22.1
3395	DUF1631	31.2
3396	DUF1633	26.4
3397	DUF1634	23.3
3398	DUF1635	27.2
3399	DUF1636	29.7
3400	DUF1638	20.4
3401	DUF1639	22.2
3402	DUF1640	26.3
3403	DUF1641	20.6
3404	DUF1642	27.8
3405	DUF1643	20.2
3406	DUF1644	25.0
3407	DUF1645	25.0
3408	DUF1646	20.3
3409	DUF1647	22.3
3410	DUF1648	28.7
3411	DUF1651	20.4
3412	DUF1652	21.3
3413	DUF1653	23.5
3414	DUF1654	20.9
3415	DUF1655	20.1
3416	DUF1656	26.5
3417	DUF1657	25.6
3418	DUF1658	25.0
3419	DUF1659	20.7
3420	DUF166	24.4
3421	DUF1660	21.4
3422	DUF1661	25.0
3423	DUF1663	25.0
3424	DUF1664	31.9
3425	DUF1666	25.0
3426	DUF1667	20.6
3427	DUF1668	21.6
3428	DUF1669	21.4
3429	DUF167	22.6
3430	DUF1670	25.0
3431	DUF1672	25.0
3432	DUF1673	25.7
3433	DUF1674	23.5
3434	DUF1676	24.3
3435	DUF1677	25.0
3436	DUF1678	25.0
3437	DUF1679	20.0
3438	DUF1681	28.9
3439	DUF1682	27.7
3440	DUF1684	25.0
3441	DUF1685	20.3
3442	DUF1686	25.0
3443	DUF1687	20.9
3444	DUF1688	25.0
3445	DUF1689	25.0
3446	DUF169	20.2
3447	DUF1690	29.0
3448	DUF1691	21.7
3449	DUF1694	25.0
3450	DUF1697	24.0
3451	DUF1699	31.6
3452	DUF1700	28.3
3453	DUF1702	25.0
3454	DUF1704	21.8
3455	DUF1705	21.4
3456	DUF1706	20.6
3457	DUF1707	27.6
3458	DUF1708	23.3
3459	DUF1712	19.0
3460	DUF1713	20.1
3461	DUF1717	21.3
3462	DUF1719	25.0
3463	DUF1720	21.4
3464	DUF1722	22.5
3465	DUF1724	27.0
3466	DUF1725	22.2
3467	DUF1726	21.1
3468	DUF1727	25.0
3469	DUF1729	25.0
3470	DUF1730	21.4
3471	DUF1731	20.4
3472	DUF1732	20.7
3473	DUF1735	23.7
3474	DUF1736	21.7
3475	DUF1737	20.6
3476	DUF1738	22.6
3477	DUF1741	21.2
3478	DUF1743	20.8
3479	DUF1744	21.5
3480	DUF1746	22.3
3481	DUF1748	21.0
3482	DUF1749	19.9
3483	DUF1751	21.2
3484	DUF1752	20.9
3485	DUF1754	21.7
3486	DUF1757	21.0
3487	DUF1758	20.9
3488	DUF1759	24.3
3489	DUF1761	27.3
