	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
CAP_GLY	0.0012359186075627804	0.8948674352878063	1.0	0.8923076923076924	0.5384615384615384	0.0	0.0	0.0	0.0	49	65.0	1068.116923076923	0.8882726981071544	4.61127333974976	1.1390884102564102e-05	-0.46603452103452103	-0.2124679487179487	1.9076923076923078	52.08451282051282	0.059855576923076914	0.4482060897435897	0.4920389102564102	0.3253382072656629	0.10042942871329187	0.2874748214917092	0.3224265244069763	0.9228855961450212	9.0	0.0021424745209515095	0.8527437282430069	1.0	1.0	0.6307692307692307	0.0	0.0	0.0	0.0	58	0.1755858063697815	0.6576238513770222	1.0	0.8923076923076924	0.5384615384615384	0.06153846153846154	0.03076923076923077	0.03076923076923077	0.015384615384615385	51	0.0033539170399308205	0.8653341448845976	0.95	0.8166666666666667	0.5	0.0	0.0	0.0	0.0	45.0	0.2317643314599991	0.9501180795362166	1.0	0.8	0.5230769230769231	0.12307692307692308	0.07692307692307693	0.03076923076923077	0.0	51
CBS	0.009429058060050007	0.6728978128004385	0.9473684210526315	0.7368421052631579	0.42105263157894735	0.017543859649122806	0.017543859649122806	0.0	0.0	33	57.0	656.2779379278235	0.8614145006839946	4.458365481076151	0.00028451449464405416	-0.2254816333763702	0.20602359755677838	2.754385964912281	50.104889834294866	0.3830679114935408	0.2581955223774446	0.3581363364578467	0.08248242818701458	0.1423523438487852	0.24252511668724305	0.2710342723127204	0.8807248653044675	6.0	0.0036228576209396133	0.7176838305974562	0.9473684210526315	0.7894736842105263	0.3508771929824561	0.0	0.0	0.0	0.0	30	0.008959446102380753	0.8950405850053067	0.7954545454545454	0.5227272727272727	0.29545454545454547	0.0	0.0	0.0	0.0	21	0.0018096648855134845	0.8346394900460159	0.7543859649122807	0.40350877192982454	0.08771929824561403	0.0	0.0	0.0	0.0	7.0	0.21783027052879333	0.6949508664250684	0.7142857142857143	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0	0
CH	0.0006488693179562688	0.93485954426841	0.981651376146789	0.7522935779816514	0.3394495412844037	0.0	0.0	0.0	0.0	55	109.0	1869.1987370569448	0.8938470258565787	4.6097133486180075	7.522130821843289e-05	-0.1323391893856175	-0.18333543263731378	11.688073394495413	53.79291621613808	0.5425416956500284	0.08985152381848015	0.3679489820119524	0.28752082114302185	0.11043700622424298	0.20919049140485416	0.19287557251148307	0.8504837276635293	7.0	0.0034590961877256628	0.787154604308737	0.9357798165137615	0.6788990825688074	0.3577981651376147	0.0	0.0	0.0	0.0	45	0.014403833076357841	0.9050156551527131	0.8936170212765957	0.4574468085106383	0.1595744680851064	0.0	0.0	0.0	0.0	17	0.0037144916132092476	0.9060645802880143	0.981651376146789	0.8440366972477065	0.5871559633027523	0.0	0.0	0.0	0.0	85.0	0.09748886525630952	0.977364814373544	0.8256880733944955	0.4036697247706422	0.11009174311926606	0.01834862385321101	0.0	0.0	0.0	13
CIMR	8.499807154294103e-05	0.9803124804057497	0.5524475524475524	0.0979020979020979	0.0	0.0	0.0	0.0	0.0	0	143.0	2491.0	0.6862285465622279	2.7824013925152307	0.00022724993560328558	-0.2549263867445685	-0.35321765646940473	1.3216783216783217	51.817176727701195	0.041355001059546516	0.47882814306905214	0.4790461393307547	0.6262535236575559	0.1223731861872798	0.20348153811674385	0.17946052709493404	0.6920548939453689	17.0	0.00018643807561602443	0.9423304271073285	0.6643356643356644	0.2867132867132867	0.02097902097902098	0.0	0.0	0.0	0.0	4	0.01698198914527893	0.878376915921352	0.8181818181818182	0.5174825174825175	0.24475524475524477	0.0	0.0	0.0	0.0	51	0.0014376436593011026	0.9109418001370398	0.9230769230769231	0.5594405594405595	0.11188811188811189	0.0	0.0	0.0	0.0	21.0	0.1818651556968689	0.9647346749554635	0.7132867132867133	0.4755244755244755	0.2097902097902098	0.027972027972027972	0.02097902097902098	0.0	0.0	39
COesterase	0.00023019792570266875	0.9692732751810068	0.519455252918288	0.15369649805447472	0.01556420233463035	0.0	0.0	0.0	0.0	11	514.0	840.3815316654808	0.6885400586454787	3.0566785376466137	0.00024712631553517814	-0.3806244447295031	-0.1766709376874747	1.1653696498054475	48.096666417780234	0.34902309747105464	0.1936549273413573	0.45743675628305974	0.7082557653707635	0.3764123729497276	0.2310872347818541	0.7956626416469645	0.926112093839122	60.0	0.0006341466214507817	0.905300626841516	0.5583657587548638	0.21206225680933852	0.04085603112840467	0.0	0.0	0.0	0.0	23	0.2477231025695801	0.7059360774245342	0.7282850779510023	0.4298440979955457	0.2026726057906459	0.017817371937639197	0.011135857461024499	0.004454342984409799	0.0022271714922048997	120	0.0010277056135237217	0.8919709567290816	0.4396887159533074	0.19844357976653695	0.04085603112840467	0.0	0.0	0.0	0.0	23.0	0.6407632827758789	0.9289416024801534	0.680327868852459	0.40710382513661203	0.16666666666666666	0.05737704918032787	0.03551912568306011	0.01639344262295082	0.01092896174863388	72
CRAL_TRIO	0.0019035963341593747	0.8069087308162999	0.7044025157232704	0.39622641509433965	0.15723270440251572	0.0	0.0	0.0	0.0	35	159.0	692.7418736136185	0.8742073326371971	4.388770042928414	0.00045299659091662525	-0.34260866666527046	-0.15176221799243003	2.308176100628931	48.10866824329965	0.4352719993868572	0.18384370924901913	0.3796767544077405	0.07779407558424968	0.1866873474774592	0.5915021267797494	0.3234890545759924	0.9775654821055618	6.0	0.0004769537481479347	0.8951439953282985	0.710691823899371	0.29559748427672955	0.05660377358490566	0.0	0.0	0.0	0.0	10	0.32959944009780884	0.524514419930098	0.6037735849056604	0.39622641509433965	0.20754716981132076	0.012578616352201259	0.012578616352201259	0.012578616352201259	0.006289308176100629	41	0.002640822669491172	0.8827761353553869	0.8113207547169812	0.5345911949685535	0.13836477987421383	0.0	0.0	0.0	0.0	25.0	0.5649799108505249	0.8978939921007529	0.7070707070707071	0.48484848484848486	0.2222222222222222	0.06060606060606061	0.030303030303030304	0.020202020202020204	0.010101010101010102	26
CRAL_TRIO_2	0.0008870929596014321	0.9293960836398794	0.7913669064748201	0.48201438848920863	0.08633093525179857	0.0	0.0	0.0	0.0	14	139.0	1036.6981492780435	0.902825658305254	4.581248845625859	5.190204937099377e-05	-0.11366854568293416	-0.021473674207487182	2.3093525179856114	48.75247322369246	0.4415103535553176	0.17936014239452333	0.3789835759427581	0.09133145748120933	0.3573284114648648	0.4168453455312065	0.26935905835391905	0.6010723313648564	3.0	0.0004236300301272422	0.8703638679386444	0.460431654676259	0.2158273381294964	0.03597122302158273	0.0	0.0	0.0	0.0	4	0.008677109144628048	0.9069486688995584	0.381294964028777	0.2014388489208633	0.04316546762589928	0.0	0.0	0.0	0.0	5	0.0020909111481159925	0.9127591086922067	0.8705035971223022	0.5611510791366906	0.1366906474820144	0.0	0.0	0.0	0.0	20.0	0.2474309802055359	0.9374783523351259	0.635593220338983	0.3305084745762712	0.1016949152542373	0.0423728813559322	0.025423728813559324	0.01694915254237288	0.0	6
CSD	0.1977558583021164	0.8935204921163482	1.0	1.0	1.0	0.90625	0.8125	0.609375	0.46875	64	66.0	474.6334235209233	0.9658266320795506	5.565684824902724	5.417795815295816e-06	0.19787157287157287	-0.28899711399711403	1.4545454545454546	56.43361832611833	0.09733989898989898	0.4497311327561327	0.45232896825396823	0.04077443447404235	0.8667454013981376	0.3315389433788689	0.21770376858107235	0.9113301895726243	12.0	0.02595960721373558	0.8145940214624436	1.0	1.0	1.0	0.030303030303030304	0.0	0.0	0.0	66	0.21932704746723167	0.6397642744240545	0.9090909090909091	0.7727272727272727	0.5303030303030303	0.030303030303030304	0.015151515151515152	0.015151515151515152	0.015151515151515152	48	0.0020291768014431	0.9023627255448693	1.0	0.8181818181818182	0.3333333333333333	0.0	0.0	0.0	0.0	28.0	0.21539060771465304	0.9417463674408327	0.6818181818181818	0.30303030303030304	0.09090909090909091	0.030303030303030304	0.030303030303030304	0.015151515151515152	0.0	10
CUB	6.604798545595257e-05	0.982565189283788	0.5363636363636364	0.06363636363636363	0.0	0.0	0.0	0.0	0.0	0	110.0	2135.615893599381	0.8061174803609009	3.7578351774291017	0.00020310275262295954	-0.4092041946453285	-0.2988134202785998	10.645454545454545	49.80556462983996	0.06286716648512032	0.4341804373352217	0.5021038113017948	0.8055983385143766	0.08051916889380244	0.1439340601365441	0.13125411836285214	0.8146880497955612	7.0	0.00033147353678941727	0.9262435744320078	0.8636363636363636	0.5545454545454546	0.14545454545454545	0.0	0.0	0.0	0.0	25	0.20525994896888733	0.5471603248094825	0.8064516129032258	0.5161290322580645	0.1935483870967742	0.03225806451612903	0.021505376344086023	0.010752688172043012	0.010752688172043012	18	0.004343567416071892	0.8494780197220485	0.9181818181818182	0.6727272727272727	0.38181818181818183	0.0	0.0	0.0	0.0	59.0	0.09623312205076218	0.9805687201003614	0.6909090909090909	0.2818181818181818	0.045454545454545456	0.00909090909090909	0.0	0.0	0.0	0
Cadherin	0.00015406589955091476	0.9803100916654073	0.8709677419354839	0.43010752688172044	0.010752688172043012	0.0	0.0	0.0	0.0	0	93.0	1891.0119947882208	0.6099494648211152	2.4976693231424085	0.00044647452424939057	-0.32130520934931533	-0.13628206731396778	56.27956989247312	50.5930979934958	0.07242470488709851	0.4751093198559296	0.45236212074912746	0.06185205222593052	0.07089750758579362	0.2104915014150297	0.30540088144602057	0.7154310863486546	9.0	0.0013410290703177452	0.9113355176191288	1.0	0.9247311827956989	0.6666666666666666	0.0	0.0	0.0	0.0	72	0.0060029812157154075	0.9026102509151115	0.92	0.44	0.12	0.0	0.0	0.0	0.0	3	0.009832785464823246	0.8132124137681026	0.9247311827956989	0.7741935483870968	0.3978494623655914	0.010752688172043012	0.0	0.0	0.0	60.0	0.07738898694515227	0.9925717452436742	1.0	0.9577464788732394	0.23943661971830985	0.0	0.0	0.0	0.0	20
Cadherin_2	5.9327005146769814e-05	0.9802438511526386	0.1927710843373494	0.024096385542168676	0.0	0.0	0.0	0.0	0.0	0	83.0	938.0848239296827	0.4099522548092085	1.6243262693156733	0.0004123785863040295	-0.4755895475921327	-0.23541880453335692	7.72289156626506	55.68656806515008	0.23682226676838325	0.30990907619482705	0.4534557477068513	0.7407071062824041	0.07818871119278824	0.25245304700840043	0.6663634743705297	0.7407071062824041	13.0	0.0006678129429928957	0.9048530580148426	0.9518072289156626	0.7831325301204819	0.3855421686746988	0.0	0.0	0.0	0.0	52	0.2503257989883423	0.5836261264764693	0.9	0.7125	0.4625	0.075	0.075	0.0375	0.025	63	0.0015590153634548187	0.9280308668647063	0.963855421686747	0.7108433734939759	0.20481927710843373	0.0	0.0	0.0	0.0	21.0	0.1638675183057785	0.9594836257685445	0.8433734939759037	0.39759036144578314	0.0963855421686747	0.024096385542168676	0.024096385542168676	0.0	0.0	10
Calx-beta	0.00011859805090352893	0.9733422832991986	0.59	0.16	0.0	0.0	0.0	0.0	0.0	0	100.0	3933.024848863636	0.8076211401425177	3.6888947941409342	0.0005021759895424019	-0.1489977865271983	-0.15136757798573972	2.8	54.193320365418884	0.0389016431372549	0.544577312188057	0.4162549577540106	0.1150498231108487	0.06722029957904517	0.20257805700852166	0.1977483532109794	0.7233949068942876	13.0	0.0007913961890153588	0.8841381225177908	0.83	0.54	0.14	0.0	0.0	0.0	0.0	18	0.014056297019124031	0.8974748425561384	0.9176470588235294	0.5529411764705883	0.2	0.0	0.0	0.0	0.0	20	0.0006471012020483612	0.8985608522334885	0.58	0.19	0.03	0.0	0.0	0.0	0.0	4.0	0.11308494955301285	0.9702677194261176	0.43	0.16	0.09	0.01	0.0	0.0	0.0	10
Carb_anhydrase	9.662573575042188e-05	0.9767862411112018	0.32677165354330706	0.06692913385826772	0.0	0.0	0.0	0.0	0.0	0	254.0	497.2859116875096	0.7466719030871434	3.2083236420476746	0.0004965716786060291	-0.3974479042392428	-0.43637640883124906	1.594488188976378	54.795649027327464	0.2024315037826154	0.2939281988188976	0.5033783068936236	0.473009408295434	0.5913365293689705	0.20769180600202009	0.680607157850214	0.8209935712090612	25.0	0.0006774546927772462	0.8719865967543281	0.6377952755905512	0.31496062992125984	0.11023622047244094	0.0	0.0	0.0	0.0	42	0.06529098749160768	0.8210527619454817	0.835	0.62	0.275	0.015	0.005	0.0	0.0	68	0.006761160213500261	0.8313215983353203	0.8228346456692913	0.5118110236220472	0.24803149606299213	0.0	0.0	0.0	0.0	80.0	0.6173717379570007	0.8809328408493303	0.7857142857142857	0.6349206349206349	0.36507936507936506	0.12698412698412698	0.09523809523809523	0.07142857142857142	0.05555555555555555	44
Cation_ATPase	0.0001660354610066861	0.9602227698263612	0.6373626373626373	0.1978021978021978	0.02197802197802198	0.0	0.0	0.0	0.0	0	91.0	1152.797750484809	0.8187473437113912	4.193926982950334	0.00018255825361652357	-0.08831239990901264	-0.23068667466986797	3.879120879120879	52.7210063102164	0.30947161603102774	0.28435431926616805	0.40549529904269394	0.5748132922756629	0.13073407248704752	0.7224551045192243	0.32214291387243565	0.9500126297521252	11.0	0.00020482265972532332	0.8814353303751166	0.3516483516483517	0.0989010989010989	0.01098901098901099	0.0	0.0	0.0	0.0	0	0.04619542136788368	0.7792708374696865	0.8131868131868132	0.5054945054945055	0.2967032967032967	0.01098901098901099	0.0	0.0	0.0	41	0.004335660021752119	0.7810153729819502	0.7362637362637363	0.4835164835164835	0.2087912087912088	0.0	0.0	0.0	0.0	27.0	0.6812303066253662	0.7948580026139787	0.5060240963855421	0.37349397590361444	0.2289156626506024	0.10843373493975904	0.07228915662650602	0.04819277108433735	0.04819277108433735	27
Cation_ATPase_C	0.0003895336703862995	0.937041032835168	0.6923076923076923	0.3901098901098901	0.10989010989010989	0.0	0.0	0.0	0.0	30	182.0	1093.7966901257544	0.8619345804616563	4.655966962039164	2.9754952663447034e-05	-0.12913118627404344	0.5184889665925542	1.2637362637362637	47.513632716400174	0.5527991349646366	0.1203654267180245	0.3253278206400904	0.0782223395681837	0.08162252609683532	0.5297659360911099	0.4346865857941944	0.7734996975375932	7.0	0.0004215479712001978	0.8824021398657831	0.5824175824175825	0.3131868131868132	0.07142857142857142	0.0	0.0	0.0	0.0	19	0.0616087056696415	0.8520510306014798	0.813953488372093	0.5232558139534884	0.13372093023255813	0.005813953488372093	0.005813953488372093	0.0	0.0	25	0.002373974537476897	0.8296274955847993	0.44505494505494503	0.2087912087912088	0.04945054945054945	0.0	0.0	0.0	0.0	13.0	0.20508627593517306	0.9455814753417526	0.4840764331210191	0.267515923566879	0.08917197452229299	0.025477707006369428	0.01910828025477707	0.012738853503184714	0.0	17
Chromo	0.01389803271740675	0.7754644102216196	1.0	1.0	0.8703703703703703	0.037037037037037035	0.018518518518518517	0.0	0.0	54	54.0	1379.7139099603037	0.9304013317191284	4.4274679176755445	1.3405974101627937e-05	0.11521898883009994	-0.8967054314353164	5.333333333333333	65.70089709492295	0.3599505185233562	0.24213439005545326	0.39726802242457415	0.1819742655463452	0.17089430722109214	0.5867303114946097	0.2997369566848769	0.8412133206366688	9.0	0.13324128091335294	0.5145738214642321	1.0	0.9629629629629629	0.7222222222222222	0.05555555555555555	0.018518518518518517	0.018518518518518517	0.018518518518518517	50	0.017746685072779655	0.8233598198235298	0.8775510204081632	0.4897959183673469	0.2653061224489796	0.0	0.0	0.0	0.0	16	0.07183605432510376	0.46849748222579807	0.90625	0.6875	0.4375	0.09375	0.03125	0.03125	0.03125	14.0	0.13231216371059418	0.9356793927888541	0.7954545454545454	0.45454545454545453	0.3409090909090909	0.13636363636363635	0.045454545454545456	0.0	0.0	14
Clathrin_propel	0.00727515108883381	0.9016615953952914	1.0	1.0	1.0	0.02702702702702703	0.0	0.0	0.0	37	37.0	1657.5	0.942603875968992	5.053518604651162	0.00027867927387387393	-0.15469755469755467	0.07551801801801807	1.054054054054054	47.147184684684696	0.07000743243243243	0.5186137387387387	0.4126808558558559	0.14121241964009698	0.20100409459724056	0.2264796915748751	0.15469652260014582	0.5574346512539908	1.0	0.0008234888664446771	0.9067607675799836	1.0	0.8648648648648649	0.6486486486486487	0.0	0.0	0.0	0.0	29	0.03217626363039017	0.8109769281867737	0.8108108108108109	0.6756756756756757	0.4594594594594595	0.02702702702702703	0.0	0.0	0.0	20	0.0006080687162466347	0.932133923564547	0.9583333333333334	0.7083333333333334	0.20833333333333334	0.0	0.0	0.0	0.0	5.0	0.057530563324689865	0.9901965671678985	1.0	0.7837837837837838	0.16216216216216217	0.0	0.0	0.0	0.0	10
Cpn60_TCP1	0.0020559190306812525	0.9350710911930108	0.945010183299389	0.714867617107943	0.2505091649694501	0.0	0.0	0.0	0.0	168	491.0	667.2854460938472	0.8525023752969121	4.299874653602534	0.00017392329592906528	-0.07886664139209963	-0.002324827808534528	1.5641547861507128	50.61167132708885	0.47203552832096624	0.17149956810557626	0.3567715796536571	0.14570226795193966	0.32715212571846536	0.5350420163158727	0.33383447255634063	0.9518669617662644	33.0	0.0007228329195640981	0.8858373202886205	0.3604887983706721	0.1446028513238289	0.02240325865580448	0.0	0.0	0.0	0.0	13	0.09554343670606613	0.8664501912704028	0.7056277056277056	0.35064935064935066	0.09090909090909091	0.0021645021645021645	0.0021645021645021645	0.0	0.0	46	0.0009119283640757203	0.8972023711317706	0.1894093686354379	0.038696537678207736	0.004073319755600814	0.0	0.0	0.0	0.0	1.0	0.735126793384552	0.8875100218910141	0.30855855855855857	0.11036036036036036	0.0472972972972973	0.02027027027027027	0.02027027027027027	0.015765765765765764	0.013513513513513514	18
Crystall	0.0001902012008940801	0.9686222983281468	0.7926829268292683	0.23170731707317074	0.024390243902439025	0.0	0.0	0.0	0.0	0	82.0	599.431592844798	0.8191189889025894	3.209222153719688	0.0005172375356214908	-0.5940593437127758	-0.47308305093672837	4.2560975609756095	51.751404603048975	0.12016346244834215	0.3868212394109123	0.4920737612579907	0.16198848929641854	0.09249136409105198	0.2353338816975873	0.4932939673441354	0.9374423653381476	8.0	0.0004689970810431987	0.9297779268735328	0.975609756097561	0.8292682926829268	0.43902439024390244	0.0	0.0	0.0	0.0	57	0.018323568627238274	0.9058582950943794	0.9726027397260274	0.821917808219178	0.4383561643835616	0.0	0.0	0.0	0.0	50	0.003639011178165674	0.8036059048880585	0.7926829268292683	0.5487804878048781	0.23170731707317074	0.0	0.0	0.0	0.0	34.0	0.4498240649700165	0.9070608666476204	0.8780487804878049	0.7073170731707317	0.43902439024390244	0.23170731707317074	0.17073170731707318	0.04878048780487805	0.024390243902439025	48
Cyclin_N	0.0014771001879125836	0.8467133569022705	0.5984251968503937	0.2283464566929134	0.031496062992125984	0.0	0.0	0.0	0.0	2	127.0	453.98213427315613	0.8942605698147688	4.4811754298529785	4.6968128265759344e-05	-0.22839717150740768	-0.04233638750870824	4.102362204724409	51.0490902124732	0.6133216987658593	0.06106329125085727	0.325446599219186	0.4097574007083548	0.10156868600053057	0.7014329253838018	0.5964439539686006	0.7363645281888871	7.0	0.00029655761318281293	0.9303423305964823	0.8031496062992126	0.3779527559055118	0.07086614173228346	0.0	0.0	0.0	0.0	8	0.009744539856910706	0.9298266536767771	0.8661417322834646	0.5354330708661418	0.18110236220472442	0.0	0.0	0.0	0.0	26	0.0047984588891267785	0.8574213872682972	0.8846153846153846	0.6634615384615384	0.38461538461538464	0.0	0.0	0.0	0.0	47.0	0.2991614937782288	0.9415512315612398	0.4645669291338583	0.25196850393700787	0.09448818897637795	0.023622047244094488	0.007874015748031496	0.007874015748031496	0.007874015748031496	17
Cyt-b5	0.0016934644663706422	0.9283015031320281	1.0	0.972972972972973	0.7027027027027027	0.0	0.0	0.0	0.0	57	74.0	652.7108702108701	0.8755583085563262	3.8319656425503794	4.6952406740256744e-05	-0.5147522522522524	-0.4819538494538495	1.6891891891891893	51.058446688446686	0.36749258654258654	0.1985723195723196	0.4343713402963403	0.11737398370752905	0.4306584338232086	0.2369324972846813	0.13962151243344792	0.8014120858282981	7.0	0.002799568697810173	0.8177436000744166	0.9864864864864865	0.7567567567567568	0.44594594594594594	0.0	0.0	0.0	0.0	47	0.28180333971977234	0.5012738659581163	0.9324324324324325	0.6891891891891891	0.32432432432432434	0.02702702702702703	0.02702702702702703	0.013513513513513514	0.013513513513513514	39	0.007368370890617371	0.8470136147487203	0.9864864864864865	0.8648648648648649	0.4864864864864865	0.0	0.0	0.0	0.0	50.0	0.3645087778568268	0.9253197011778772	0.9818181818181818	0.9090909090909091	0.7090909090909091	0.34545454545454546	0.2	0.07272727272727272	0.07272727272727272	46
DAGK_cat	0.00039456528611481184	0.9403759773010973	0.8174603174603174	0.5158730158730159	0.11904761904761904	0.0	0.0	0.0	0.0	17	126.0	774.7705934938073	0.8446933879461674	4.0359133996489165	1.2879940367899295e-05	-0.1888942186561234	0.0681254724111867	1.2301587301587302	43.542054189197046	0.3725852723995581	0.22153364657828944	0.4068837243444386	0.07620333887441069	0.12431333567717415	0.16457646235875742	0.2268355439616762	0.9471195054886568	9.0	0.002770956372842193	0.6693818858887519	0.5396825396825397	0.2698412698412698	0.06349206349206349	0.0	0.0	0.0	0.0	12	0.7619877457618713	0.46005480474099875	0.7936507936507936	0.6111111111111112	0.36507936507936506	0.047619047619047616	0.023809523809523808	0.007936507936507936	0.007936507936507936	54	0.008187351748347279	0.6374275690733653	0.3968253968253968	0.2777777777777778	0.14285714285714285	0.007936507936507936	0.0	0.0	0.0	26.0	0.6747609972953796	0.8366533598121688	0.768595041322314	0.45454545454545453	0.2396694214876033	0.1322314049586777	0.09090909090909091	0.0743801652892562	0.049586776859504134	33
DSPc	0.00025536920293234294	0.9683954434601726	0.8571428571428571	0.5112781954887218	0.06015037593984962	0.0	0.0	0.0	0.0	9	133.0	425.8004902403252	0.8687276985309772	4.220789298133561	0.00031462493580622125	-0.30541639482298494	-0.12045601975490615	3.917293233082707	48.19439004733004	0.46962875008498767	0.15309484541641216	0.37825452733022424	0.7648542394321671	0.5182435362533422	0.2420817015722816	0.8534485668638918	0.9166129304822644	8.0	0.00042883894639089704	0.875299991954146	0.6541353383458647	0.2932330827067669	0.05263157894736842	0.0	0.0	0.0	0.0	8	0.23907317221164706	0.5814622360762683	0.808	0.536	0.248	0.024	0.024	0.008	0.008	43	0.026506785303354263	0.6279397613349251	0.8646616541353384	0.5488721804511278	0.18796992481203006	0.007518796992481203	0.007518796992481203	0.0	0.0	33.0	0.7608960270881653	0.8282558744500896	0.8440366972477065	0.5412844036697247	0.24770642201834864	0.11009174311926606	0.09174311926605505	0.06422018348623854	0.045871559633027525	27
DUF1986	6.909296644153072e-05	0.980613168564304	0.5	0.08620689655172414	0.0	0.0	0.0	0.0	0.0	0	116.0	561.687471080048	0.5198124829653857	1.6675744526210592	0.0006339790597647262	-0.4644325512082665	-0.02428049253512658	2.5344827586206895	47.58501466575621	0.08547677985259661	0.42964563912363957	0.48478274416725975	0.4593558945385924	0.3793181424618429	0.39699960232329295	0.25041393258254996	0.5459761420887892	5.0	0.0002913986681960523	0.8797413152809984	0.5862068965517241	0.23275862068965517	0.06896551724137931	0.0	0.0	0.0	0.0	9	0.0229424387216568	0.8219264616375187	0.6176470588235294	0.35294117647058826	0.1568627450980392	0.0	0.0	0.0	0.0	17	0.002844841917976737	0.8745865604515699	0.96875	0.7291666666666666	0.2708333333333333	0.0	0.0	0.0	0.0	32.0	0.1482534110546112	0.9620475243216787	0.7976190476190477	0.39285714285714285	0.16666666666666666	0.023809523809523808	0.011904761904761904	0.0	0.0	17
Disintegrin	0.00012214324669912455	0.9591190799465473	0.42105263157894735	0.09210526315789473	0.0	0.0	0.0	0.0	0.0	0	76.0	806.8934465438151	0.6401236338797813	2.637975409836065	8.38973282233077e-05	-0.6600475912975914	-0.6353077582077908	1.6842105263157894	62.57991924911489	0.1437750117271789	0.16755494720300612	0.6899074096019673	0.8344687367776946	0.050682732918143424	0.16161149548470366	0.3767324594842402	0.8344687367776946	15.0	0.0002293509605806321	0.9310930319487293	0.8552631578947368	0.5526315789473685	0.14473684210526316	0.0	0.0	0.0	0.0	15	0.44609004259109497	0.7009997909397735	1.0	0.9295774647887324	0.7323943661971831	0.22535211267605634	0.22535211267605634	0.16901408450704225	0.14084507042253522	62	0.0018969948869198559	0.9237712609038465	0.9868421052631579	0.8552631578947368	0.42105263157894735	0.0	0.0	0.0	0.0	50.0	0.13274291157722473	0.9642274083405836	0.9605263157894737	0.8026315789473685	0.4605263157894737	0.13157894736842105	0.05263157894736842	0.0	0.0	46
E1-E2_ATPase	0.0008210517116822302	0.9073359053027397	0.712707182320442	0.4419889502762431	0.14917127071823205	0.0	0.0	0.0	0.0	39	181.0	1122.4400551158649	0.8639049108176975	4.673695621959693	0.0001897902547620067	-0.13171182440079007	0.31671765041860883	3.25414364640884	52.76129298293037	0.3841243914750307	0.25288812253040477	0.3616137018710433	0.19493092771775816	0.06712759954336224	0.392028789220252	0.2808063480697537	0.9658758236293841	11.0	0.0075153387151658535	0.6339526813628031	0.6574585635359116	0.35911602209944754	0.1712707182320442	0.0	0.0	0.0	0.0	41	0.10040130466222763	0.6954316944902604	0.5083798882681564	0.24022346368715083	0.1005586592178771	0.00558659217877095	0.00558659217877095	0.0	0.0	21	0.004482973832637072	0.80196105906128	0.8011049723756906	0.4696132596685083	0.2154696132596685	0.0	0.0	0.0	0.0	52.0	0.6720720529556274	0.8952999832050303	0.7172413793103448	0.5172413793103449	0.2482758620689655	0.1103448275862069	0.04827586206896552	0.020689655172413793	0.020689655172413793	47
ECH_1	0.001503246370702982	0.9166169817089616	0.9402390438247012	0.6215139442231076	0.199203187250996	0.0	0.0	0.0	0.0	69	251.0	451.4569501173642	0.829203527168732	3.2674092786781066	0.00023037846152760573	-0.23208198397441426	-0.011286887929142429	1.9681274900398407	49.954587039331	0.49062470914660683	0.15330495608602007	0.3565801720754703	0.27224578483191003	0.11231138973334603	0.359126710043365	0.3080879453240594	0.8566378743791012	17.0	0.0003360769769642502	0.9279979946359921	0.6454183266932271	0.24302788844621515	0.043824701195219126	0.0	0.0	0.0	0.0	9	0.05405863374471664	0.7983422814110768	0.6524064171122995	0.3689839572192513	0.18716577540106952	0.0106951871657754	0.0	0.0	0.0	41	0.0006640779320150614	0.9344090517629773	0.6812749003984063	0.24701195219123506	0.027888446215139442	0.0	0.0	0.0	0.0	5.0	0.7302225232124329	0.8454791386856445	0.7083333333333334	0.5138888888888888	0.3333333333333333	0.1875	0.11805555555555555	0.0625	0.041666666666666664	44
