	name	GA
2398	Cu	27.0
2399	Cu-binding_MopE	27.0
2400	Cu-oxidase	20.3
2401	Cu-oxidase_2	20.4
2402	Cu-oxidase_3	20.3
2403	Cu-oxidase_4	21.6
2404	Cu2_monooxygen	30.0
2405	Cu2_monoox_C	20.5
2406	CUB	21.1
2407	CUB_2	21.1
2408	Cucumo_2B	20.9
2409	Cucumo_coat	25.0
2410	CUE	21.1
2411	Cul7	25.0
2412	Cullin	24.4
2413	Cullin_binding	27.9
2414	Cullin_Nedd8	32.4
2415	Cupin_1	20.4
2416	Cupin_2	27.2
2417	Cupin_3	23.5
2418	Cupin_4	20.2
2419	Cupin_5	25.0
2420	Cupin_6	25.0
2421	Cupin_7	27.0
2422	Cupin_8	27.4
2423	Cupredoxin_1	27.0
2424	Curlin_rpt	20.7
2425	Curto_V2	25.0
2426	Curto_V3	25.0
2427	CusF_Ec	21.8
2428	CUT	24.4
2429	Cut12	22.4
2430	Cut8	26.2
2431	CutA1	22.1
2432	CutC	21.2
2433	Cuticle_1	21.4
2434	Cuticle_2	25.0
2435	Cuticle_3	27.1
2436	Cuticle_4	27.0
2437	Cutinase	25.9
2438	CUTL	25.0
2439	Cu_amine_oxid	19.7
2440	Cu_amine_oxidN1	21.7
2441	Cu_amine_oxidN2	20.9
2442	Cu_amine_oxidN3	22.6
2443	Cu_bind_like	20.8
2444	CVNH	24.0
2445	CWC25	30.0
2446	cwf18	25.0
2447	cwf21	21.0
2448	CwfJ_C_1	21.0
2449	CwfJ_C_2	21.3
2450	Cwf_Cwc_15	30.3
2451	CwsA	25.0
2452	CW_7	25.0
2453	CW_binding_1	20.5
2454	CW_binding_2	24.9
2455	CX	25.0
2456	CX9C	26.4
2457	CXCL17	27.0
2458	CXCR4_N	20.3
2459	CXCXC	15.0
2460	CxxCxxCC	23.0
2461	Cyanate_lyase	25.0
2462	CybS	21.8
2463	Cyc-maltodext_C	22.2
2464	Cyc-maltodext_N	25.0
2465	Cyclase	20.8
2466	Cyclase_polyket	24.4
2467	Cyclin	21.0
2468	Cyclin_C	21.2
2469	Cyclin_C_2	27.0
2470	Cyclin_N	20.5
2471	Cyclin_N2	20.7
2472	Cyclophil_like	20.3
2473	Cyclotide	20.3
2474	Cyd_oper_YbgE	25.2
2475	CYLD_phos_site	27.9
2476	Cylicin_N	27.0
2477	CymA	27.0
2478	Cypo_polyhedrin	25.0
2479	CysG_dimeriser	20.4
2480	Cystatin	22.2
2481	CYSTM	24.1
2482	Cys_knot	21.3
2483	Cys_Knot_tox	27.0
2484	Cys_Met_Meta_PP	20.9
2485	Cys_rich_CPCC	24.5
2486	Cys_rich_CPXG	25.1
2487	Cys_rich_CWC	24.0
2488	Cys_rich_FGFR	20.6
2489	Cys_rich_KTR	25.5
2490	Cys_rich_VLP	27.0
2491	Cyt-b5	23.1
2492	CytadhesinP1	25.0
2493	Cytadhesin_P30	20.0
2494	CytB6-F_Fe-S	23.3
2495	CYTH	23.2
2496	Cytidylate_kin	20.6
2497	Cytidylate_kin2	28.0
2498	CYTL1	27.0
2499	CytochromB561_N	27.3
2500	Cytochrome-c551	27.1
2501	Cytochrome_B	27.2
2502	Cytochrome_C554	20.0
2503	Cytochrome_C7	25.0
2504	Cytochrome_cB	22.1
2505	Cytochrome_CBB3	27.0
2506	Cytochrome_P460	27.0
2507	Cytochrom_B558a	25.0
2508	Cytochrom_B559	30.0
2509	Cytochrom_B559a	25.0
2510	Cytochrom_B561	22.5
2511	Cytochrom_B562	29.0
2512	Cytochrom_B_C	20.7
2513	Cytochrom_B_N_2	27.0
2514	Cytochrom_C	21.3
2515	Cytochrom_C1	22.8
2516	Cytochrom_c3_2	25.0
2517	Cytochrom_C550	27.0
2518	Cytochrom_C552	24.1
2519	Cytochrom_CIII	22.9
2520	Cytochrom_C_2	21.9
2521	Cytochrom_C_asm	21.1
2522	Cytochrom_D1	25.5
2523	Cytochrom_NNT	24.1
2524	CytoC_RC	22.4
2525	Cytokin-bind	20.5
2526	Cytokin_check_N	21.2
2527	Cytomega_gL	25.0
2528	Cytomega_TRL10	20.2
2529	Cytomega_UL20A	25.0
2530	Cytomega_UL84	25.0
2531	Cytomega_US3	25.8
2532	Cytotoxic	21.6
2533	Cyto_heme_lyase	23.8
2534	Cyt_b-c1_8	24.3
2535	Cyt_bd_oxida_I	26.2
2536	Cyt_bd_oxida_II	35.6
2537	Cyt_c_ox_IV	26.4
2538	CYYR1	30.1
2539	CZB	29.4
2540	CzcE	30.0
2541	C_GCAxxG_C_C	27.0
2542	C_Hendra	30.0
2543	C_LFY_FLO	25.0
2544	C_tripleX	22.9
2545	D-ser_dehydrat	22.0
2546	D123	19.3
2547	D5_N	21.3
2548	DA1-like	20.3
2549	Dabb	21.2
2550	DAD	20.2
2551	DAG1	23.3
2552	DAGAT	21.7
2553	DAGK_acc	21.3
2554	DAGK_cat	23.6
2555	DAGK_prokar	22.3
2556	DAG_kinase_N	23.0
2557	DAHP_synth_1	25.5
2558	DAHP_synth_2	19.4
2559	Dak1	29.6
2560	Dak1_2	27.0
2561	Dak2	23.7
2562	Dala_Dala_lig_C	21.0
2563	Dala_Dala_lig_N	26.2
2564	DALR_1	22.3
2565	DALR_2	21.7
2566	Dam	28.1
2567	DAN	21.0
2568	DAO	27.7
2569	DAOA	27.0
2570	DAO_C	31.2
2571	DAP	27.0
2572	DAP10	20.8
2573	DAP3	23.1
2574	DapB_C	20.8
2575	DapB_N	25.6
2576	DAPDH_C	30.0
2577	DapH_N	21.7
2578	Dapper	27.0
2579	DAP_B	25.0
2580	DAP_epimerase	23.9
2581	Darcynin	27.0
2582	DARPP-32	24.6
2583	DASH_Ask1	20.7
2584	DASH_Dad1	30.6
2585	DASH_Dad2	23.1
2586	DASH_Dad3	22.8
2587	DASH_Dad4	29.5
2588	DASH_Dam1	26.6
2589	DASH_Duo1	25.0
2590	DASH_Hsk3	24.0
2591	DASH_Spc19	25.0
2592	DASH_Spc34	26.3
2593	Daxx	27.6
2594	DAZAP2	25.0
2595	DB	25.0
2596	DBB	22.2
2597	DBC1	27.2
2598	DBD_Tnp_Hermes	20.5
2599	DBD_Tnp_Mut	21.9
2600	DBINO	21.9
2601	DBI_PRT	22.6
2602	DBP	25.0
2603	DBP10CT	20.6
2604	DbpA	25.6
2605	dbPDZ_assoc	30.7
2606	DBR1	21.1
2607	DCA16	27.0
2608	dCache_1	45.0
2609	dCache_2	26.5
2610	dCache_3	25.7
2611	DCAF15_WD40	23.9
2612	DCAF17	27.0
2613	DCB	25.6
2614	Dcc1	22.9
2615	DCD	19.6
2616	dCMP_cyt_deam_1	21.1
2617	dCMP_cyt_deam_2	20.9
2618	DCP1	20.6
2619	DCP2	28.0
2620	DcpS	25.0
2621	DcpS_C	20.9
2622	DCR	27.0
2623	DcrB	27.2
2624	DctA-YdbH	26.3
2625	DctM	21.8
2626	DctP	20.5
2627	DctQ	28.3
2628	DcuA_DcuB	20.7
2629	DcuC	23.0
2630	DCX	21.4
2631	DC_STAMP	25.0
2632	DDA1	21.0
2633	DDDD	21.0
2634	dDENN	26.8
2635	DDE_1	20.1
2636	DDE_2	20.3
2637	DDE_3	27.3
2638	DDE_5	27.0
2639	DDE_Tnp_1	23.0
2640	DDE_Tnp_1_2	27.0
2641	DDE_Tnp_1_3	27.0
2642	DDE_Tnp_1_4	28.1
2643	DDE_Tnp_1_5	27.0
2644	DDE_Tnp_1_6	25.1
2645	DDE_Tnp_1_7	21.6
2646	DDE_Tnp_1_assoc	30.4
2647	DDE_Tnp_2	20.2
2648	DDE_Tnp_4	24.8
2649	DDE_Tnp_IS1	20.9
2650	DDE_Tnp_IS1595	27.0
2651	DDE_Tnp_IS240	27.0
2652	DDE_Tnp_IS66	22.3
2653	DDE_Tnp_IS66_C	30.0
2654	DDE_Tnp_ISAZ013	23.9
2655	DDE_Tnp_ISL3	21.1
2656	DDE_Tnp_Tn3	20.7
2657	DDHD	28.3
2658	DDOST_48kD	36.0
2659	DDR	24.6
2660	DdrB	25.0
2661	DDRGK	27.8
2662	DDT	21.8
2663	DD_K	20.9
2664	DEAD	26.0
2665	DEADboxA	23.5
2666	DEAD_2	20.6
2667	DEAD_assoc	22.0
2668	Death	21.7
2669	Death_2	25.0
2670	Dec-1	22.0
2671	DEC-1_C	25.0
2672	DEC-1_N	29.1
2673	DEC1	27.0
2674	Decorin_bind	24.6
2675	DED	35.1
2676	DEDD_Tnp_IS110	29.0
2677	DEFB136	30.7
2678	Defb50	27.0
2679	Defensin_1	21.4
2680	Defensin_2	20.4
2681	Defensin_3	17.8
2682	Defensin_4	20.6
2683	Defensin_beta	21.0
2684	Defensin_beta_2	22.2
2685	Defensin_big	25.0
2686	Defensin_like	25.1
2687	Defensin_propep	21.0
2688	DegQ	20.9
2689	DegS	27.6
2690	DegT_DnrJ_EryC1	19.8
2691	DegV	21.2
2692	Dehalogenase	24.3
2693	DehI	28.1
2694	Dehyd-heme_bind	25.2
2695	Dehydratase_hem	25.0
2696	Dehydratase_LU	25.0
2697	Dehydratase_MU	20.6
2698	Dehydratase_SU	25.0
2699	Dehydrin	26.4
2700	DEK_C	24.8
2701	DELLA	20.7
2702	Deltameth_res	27.0
2703	Deltaretro_Tax	25.0
2704	Delta_lysin	25.0
2705	Dendrin	27.0
2706	DENN	23.4
2707	Denso_VP4	25.0
2708	DeoC	23.8
2709	DeoRC	31.8
2710	DEP	21.9
2711	DEPP	27.0
2712	DER1	20.6
2713	DERM	23.0
2714	Dermcidin	22.0
2715	Desmo_N	25.0
2716	Destabilase	26.2
2717	Desulfoferrodox	21.3
2718	Desulfoferrod_N	21.8
2719	Det1	25.0
2720	DevR	23.8
2721	Dev_Cell_Death	27.8
2722	Dexa_ind	27.0
2723	DFF-C	25.0
2724	DFF40	25.0
2725	DFP	20.6
2726	Dfp1_Him1_M	25.0
2727	DFRP_C	27.5
2728	DGC	21.5
2729	DGCR6	26.6
2730	DGF-1_4	20.9
2731	DGF-1_5	25.0
2732	DGF-1_C	25.0
2733	DGOK	25.0
2734	DHBP_synthase	22.1
2735	DHC	22.2
2736	DHC_N1	28.3
2737	DHC_N2	31.9
2738	DHDPS	22.1
2739	DHFR_1	25.0
2740	DHFR_2	25.0
2741	DHH	25.2
2742	DHHA1	25.9
2743	DHHA2	21.2
2744	DHHC	28.7
2745	DHHW	25.0
2746	DHNA	25.0
2747	DHOase	21.2
2748	DHODB_Fe-S_bind	23.9
2749	DHOR	21.3
2750	DHO_dh	20.3
2751	DHQS	22.2
2752	DHquinase_I	22.0
2753	DHquinase_II	23.3
2754	DHQ_synthase	24.2
2755	DHR-2	26.0
2756	Di19_C	28.9
2757	Diacid_rec	23.6
2758	DicB	25.0
2759	Dicer_dimer	22.6
2760	Dicistro_VP4	22.6
2761	Dickkopf_N	21.2
2762	DICT	23.8
2763	Dict-STAT-coil	22.0
2764	Dicty_CAD	19.0
2765	Dicty_CAR	20.3
2766	Dicty_CTDC	21.3
2767	Dicty_REP	20.7
2768	Dicty_spore_N	22.3
2769	DIE2_ALG10	20.3
2770	Diedel	21.3
2771	DIL	21.7
2772	DIM	20.8
2773	DIM1	20.6
2774	DIMCO_N	36.7
2775	Dimerisation	25.6
2776	Dimerisation2	27.0
2777	Dimer_Tnp_hAT	21.4
2778	Dimer_Tnp_Tn5	26.7
2779	Dimeth_Pyl	25.0
2780	DinB	20.9
2781	DinB_2	23.4
2782	DinI	23.2
2783	Dioxygenase_C	27.3
2784	Dioxygenase_N	20.9
2785	DIOX_N	27.3
2786	Diphthamide_syn	32.2
2787	Diphthami_syn_2	21.6
2788	Diphtheria_C	25.0
2789	Diphtheria_R	25.0
2790	Diphtheria_T	25.0
2791	DIPSY	25.0
2792	Dirigent	29.1
2793	DIRP	21.9
2794	DisA-linker	25.0
2795	Disaggr_assoc	22.6
2796	Disaggr_repeat	33.9
2797	DisA_N	20.6
2798	DiSB-ORF2_chro	25.0
2799	Dishevelled	26.9
2800	Disintegrin	33.4
2801	Disulph_isomer	25.0
2802	DiS_P_DiS	23.0
2803	DIT1_PvcA	26.1
2804	DivIC	27.7
2805	DivIVA	25.1
2806	DIX	22.2
2807	DJ-1_PfpI	26.6
2808	DKCLD	20.9
2809	DKNYY	22.9
2810	DLD	35.0
2811	DLEU7	27.0
2812	DLH	20.0
2813	DLIC	19.7
2814	DLL_N	25.0
2815	DltD	22.0
2816	DM	21.7
2817	DM13	25.0
2818	DM4_12	21.7
2819	DMA	20.3
2820	DMAP1	25.0
2821	DMAP1_like	30.8
2822	DMAP_binding	27.0
2823	Dmd	27.0
2824	DMP1	24.2
2825	DMP12	27.0
2826	DmpG_comm	21.0
2827	DMPK_coil	21.6
2828	DMRL_synthase	22.0
2829	DMRT-like	27.0
2830	Dmrt1	22.0
2831	DmsC	20.6
2832	DMSP_lyase	27.0
2833	DMT_6	25.0
2834	DMT_YdcZ	21.8
2835	Dna2	22.4
2836	DnaA_N	24.6
2837	DnaB	23.0
2838	DnaB_2	20.7
2839	DnaB_bind	20.5
2840	DnaB_C	21.2
2841	DnaGprimase_HBD	25.9
2842	DnaG_DnaB_bind	29.1
2843	DnaI_N	24.1
2844	DnaJ	27.8
2845	DnaJ-X	27.1
2846	DnaJ_C	26.6
2847	DnaJ_CXXCXGXG	32.7
2848	DNAJ_related	25.0
2849	DNApol3-delta_C	21.7
2850	DNAPolymera_Pol	21.8
2851	DNAP_B_exo_N	21.0
2852	DNase-RNase	20.5
2853	DNase_II	20.4
2854	DNase_NucA_NucB	27.0
2855	DNA_alkylation	20.2
2856	DNA_binding_1	21.3
2857	DNA_binding_2	25.0
2858	DNA_circ_N	19.9
2859	DNA_gyraseA_C	27.0
2860	DNA_gyraseB	20.7
2861	DNA_gyraseB_C	28.5
2862	DNA_III_psi	20.2
2863	DNA_ligase_aden	19.0
2864	DNA_ligase_A_C	27.5
2865	DNA_ligase_A_M	26.2
2866	DNA_ligase_A_N	23.9
2867	DNA_ligase_IV	21.5
2868	DNA_ligase_OB	32.9
2869	DNA_ligase_OB_2	28.0
2870	DNA_ligase_ZBD	24.5
2871	DNA_methylase	20.2
2872	DNA_mis_repair	20.6
2873	DNA_Packaging	25.0
2874	DNA_Packaging_2	21.0
2875	DNA_pack_C	22.8
2876	DNA_pack_N	20.3
2877	DNA_photolyase	26.3
2878	DNA_pol3_alpha	22.0
2879	DNA_pol3_a_NI	22.0
2880	DNA_pol3_a_NII	26.3
2881	DNA_pol3_beta	24.4
2882	DNA_pol3_beta_2	20.5
2883	DNA_pol3_beta_3	20.3
2884	DNA_pol3_chi	25.4
2885	DNA_pol3_delta	27.0
2886	DNA_pol3_delta2	27.0
2887	DNA_pol3_delt_C	27.3
2888	DNA_pol3_gamma3	24.4
2889	DNA_pol3_tau_4	25.0
2890	DNA_pol3_tau_5	21.3
2891	DNA_pol3_theta	32.3
2892	DNA_pol_A	34.0
2893	DNA_pol_alpha_N	20.6
2894	DNA_pol_A_exo1	20.4
2895	DNA_pol_B	19.4
2896	DNA_pol_B_2	22.9
2897	DNA_pol_B_3	24.8
2898	DNA_pol_B_exo1	20.1
2899	DNA_pol_B_exo2	24.0
2900	DNA_pol_B_palm	25.0
2901	DNA_pol_B_thumb	25.0
2902	DNA_pol_delta_4	25.0
2903	DNA_pol_E_B	26.5
2904	DNA_pol_lambd_f	29.8
2905	DNA_pol_phi	27.6
2906	DNA_pol_viral_C	20.8
2907	DNA_pol_viral_N	29.9
2908	DNA_PPF	25.0
2909	DNA_primase_lrg	22.4
2910	DNA_primase_S	26.8
2911	DNA_processg_A	29.6
2912	DNA_repr_REX1B	24.0
2913	DNA_RNApol_7kD	24.0
2914	DNA_topoisoIV	20.4
2915	DND1_DSRM	25.7
2916	DndB	29.1
2917	DndE	25.0
2918	dNK	20.7
2919	DNMT1-RFD	20.7
2920	DOCK-C2	33.4
2921	Dockerin_1	20.5
2922	Docking	20.9
2923	DOCK_N	27.0
2924	Dodecin	22.5
2925	DOG1	27.0
2926	DOMON	32.7
2927	DOPA_dioxygen	25.0
2928	Dopey_N	25.7
2929	Doppel	25.0
2930	DOR	25.0
2931	Dor1	21.7
2932	DOT1	21.8
2933	DotA	25.0
2934	DotD	27.0
2935	DotU	20.9
2936	Dot_icm_IcmQ	25.0
2937	DoxA	20.7
2938	DoxD	22.7
2939	DoxX	22.5
2940	DoxX_2	25.4
2941	DoxX_3	25.0
2942	DP	24.7
2943	DP-EP	25.0
2944	DpaA_N	27.6
2945	DPBB_1	27.2
2946	DPCD	27.0
2947	DPM2	26.9
2948	DPM3	24.5
2949	DpnD-PcfM	25.0
2950	DpnI	23.0
2951	DpnII	20.9
2952	Dpoe2NT	21.5
2953	Dppa2_A	27.0
2954	DPPIV_N	20.2
2955	DPRP	22.1
2956	Dpy-30	20.8
2957	Dpy19	22.2
2958	DRAT	25.0
2959	Draxin	27.0
2960	Drc1-Sld2	28.0
2961	DRE2_N	23.0
2962	DREPP	23.2
2963	DREV	20.3
2964	Drf_DAD	22.1
2965	Drf_FH1	40.0
2966	Drf_FH3	21.8
2967	Drf_GBD	30.1
2968	DRIM	26.2
2969	DRMBL	21.3
2970	DrrA_P4M	27.0
2971	DrsE	21.4
2972	DrsE_2	25.0
2973	DRTGG	24.9
2974	DRY_EERY	25.0
2975	Dr_adhesin	25.0
2976	DS	21.0
2977	DSBA	25.6
2978	DsbB	22.1
2979	DsbC	21.6
2980	DsbC_N	21.0
2981	DsbD	27.5
2982	DsbD_2	24.5
2983	Dscam_C	25.0
2984	dsDNA_bind	26.0
2985	DSHCT	22.7
2986	Dsh_C	22.3
2987	DSL	28.9
2988	Dsl1_C	30.0
2989	Dsl1_N	25.0
2990	DSPc	23.1
2991	DSPn	28.2
2992	DSRB	25.0
2993	DsrC	24.9
2994	DsrD	24.2
2995	DsrH	24.4
2996	dsrm	23.0
2997	DSS1_SEM1	32.2
2998	DSX_dimer	20.7
2999	dTDP_sugar_isom	20.3
3000	DTHCT	24.9
3001	DTW	27.1
3002	DUF1002	24.8
3003	DUF1003	27.4
3004	DUF1005	20.4
3005	DUF1007	21.0
3006	DUF1009	25.0
3007	DUF1010	25.0
3008	DUF1011	25.0
3009	DUF1013	22.2
3010	DUF1015	31.6
3011	DUF1016	26.3
3012	DUF1018	27.0
3013	DUF1024	21.2
3014	DUF1027	25.0
3015	DUF1028	26.2
3016	DUF1029	25.0
3017	DUF1030	25.0
3018	DUF1031	19.9
3019	DUF1033	25.0
3020	DUF1035	25.0
3021	DUF1036	21.1
3022	DUF1039	25.0
3023	DUF104	21.6
3024	DUF1040	21.0
3025	DUF1041	24.2
3026	DUF1043	31.2
3027	DUF1045	24.3
3028	DUF1048	29.6
3029	DUF1053	21.1
3030	DUF1054	21.7
3031	DUF1056	22.2
3032	DUF1057	19.9
3033	DUF1059	20.9
3034	DUF106	27.1
3035	DUF1062	22.3
3036	DUF1064	24.7
3037	DUF1065	25.0
3038	DUF1067	25.0
3039	DUF1068	25.0
3040	DUF1069	25.0
3041	DUF1071	20.5
3042	DUF1072	25.0
3043	DUF1073	32.2
3044	DUF1074	21.3
3045	DUF1075	25.0
3046	DUF1077	25.0
3047	DUF1079	21.0
3048	DUF108	21.0
3049	DUF1080	26.8
3050	DUF1081	25.0
3051	DUF1082	25.0
3052	DUF1084	25.0
3053	DUF1086	28.8
3054	DUF1087	22.8
3055	DUF1088	27.0
3056	DUF1090	22.8
3057	DUF1091	25.0
3058	DUF1092	22.7
3059	DUF1093	21.5
3060	DUF1096	25.0
3061	DUF1097	24.6
3062	DUF1098	21.3
3063	DUF11	26.5
3064	DUF1100	19.4
3065	DUF1101	25.0
3066	DUF1102	22.2
3067	DUF1103	25.2
3068	DUF1104	25.0
3069	DUF1106	21.1
3070	DUF1107	25.0
3071	DUF1108	25.0
3072	DUF1109	25.0
3073	DUF111	19.9
3074	DUF1110	24.1
3075	DUF1115	27.6
3076	DUF1116	20.1
3077	DUF1117	25.0
3078	DUF1118	22.5
3079	DUF1120	20.8
3080	DUF1122	25.0
3081	DUF1125	25.0
3082	DUF1126	21.4
3083	DUF1127	20.5
3084	DUF1128	20.6
3085	DUF1129	29.1
3086	DUF1131	20.6
3087	DUF1132	25.0
3088	DUF1133	21.7
3089	DUF1134	30.8
3090	DUF1136	20.3
3091	DUF1137	20.1
3092	DUF1138	25.0
3093	DUF1139	25.0
3094	DUF1140	25.0
3095	DUF1143	20.4
3096	DUF1145	20.6
3097	DUF1146	25.0
3098	DUF1147	25.0
3099	DUF1148	25.0
3100	DUF1149	25.0
3101	DUF1150	25.0
3102	DUF1151	25.0
3103	DUF1152	20.9
3104	DUF1153	23.5
3105	DUF1154	23.5
3106	DUF1155	25.0
3107	DUF1156	21.2
3108	DUF1157	22.7
3109	DUF1158	25.0
3110	DUF116	25.0
3111	DUF1160	24.4
3112	DUF1161	25.0
3113	DUF1163	19.4
3114	DUF1168	22.1
3115	DUF1170	21.9
3116	DUF1173	25.0
3117	DUF1174	19.7
3118	DUF1175	20.6
3119	DUF1176	34.8
3120	DUF1177	25.0
3121	DUF1178	31.6
3122	DUF1179	25.0
3123	DUF1180	27.2
3124	DUF1181	25.0
3125	DUF1182	25.0
3126	DUF1184	25.0
3127	DUF1186	20.8
3128	DUF1187	20.7
3129	DUF1188	31.4
3130	DUF1189	28.0
3131	DUF1190	22.0
3132	DUF1191	31.6
3133	DUF1192	24.6
3134	DUF1194	20.5
3135	DUF1195	25.0
3136	DUF1196	21.7
3137	DUF1198	25.0
3138	DUF1199	25.0
3139	DUF1201	20.9
3140	DUF1202	21.8
3141	DUF1203	20.6
3142	DUF1204	21.0
3143	DUF1205	21.7
3144	DUF1206	25.7
3145	DUF1207	20.3
3146	DUF1211	25.0
3147	DUF1213	21.3
3148	DUF1214	25.0
3149	DUF1216	20.4
3150	DUF1217	22.9
3151	DUF1218	21.7
3152	DUF1220	23.0
3153	DUF1221	25.0
3154	DUF1223	30.3
3155	DUF1229	25.0
3156	DUF123	25.0
3157	DUF1230	25.0
3158	DUF1231	25.0
3159	DUF1232	20.8
3160	DUF1233	21.3
3161	DUF1235	25.0
3162	DUF1236	32.4
3163	DUF1240	22.0
3164	DUF1241	22.8
3165	DUF1242	25.0
3166	DUF1244	21.2
3167	DUF1246	25.0
3168	DUF1247	25.0
3169	DUF1248	21.8
3170	DUF1249	25.0
3171	DUF1251	19.8
3172	DUF1254	22.2
3173	DUF1255	25.0
3174	DUF1256	20.4
3175	DUF1257	21.2
3176	DUF1258	31.8
3177	DUF126	19.3
3178	DUF1262	19.8
3179	DUF1263	21.6
3180	DUF1264	25.0
3181	DUF1265	25.0
3182	DUF1266	21.8
3183	DUF1269	26.3
3184	DUF1270	21.9
3185	DUF1272	25.3
3186	DUF1273	27.7
3187	DUF1275	25.4
3188	DUF1279	23.0
3189	DUF128	25.0
3190	DUF1280	25.0
3191	DUF1281	25.0
3192	DUF1282	26.3
3193	DUF1283	25.0
3194	DUF1284	25.0
3195	DUF1285	27.8
3196	DUF1286	25.0
3197	DUF1287	25.0
3198	DUF1289	20.2
3199	DUF1290	24.4
3200	DUF1292	21.3
3201	DUF1293	25.0
3202	DUF1294	25.0
3203	DUF1295	20.4
3204	DUF1296	26.4
3205	DUF1297	23.8
3206	DUF1298	20.7
3207	DUF1299	25.0
3208	DUF1302	19.9
3209	DUF1304	26.8
3210	DUF1307	22.1
3211	DUF1308	25.0
3212	DUF131	20.8
3213	DUF1310	30.1
3214	DUF1313	20.4
3215	DUF1314	25.0
3216	DUF1315	25.0
3217	DUF1317	22.3
3218	DUF1318	21.7
3219	DUF1319	28.1
3220	DUF1320	22.4
3221	DUF1322	21.3
3222	DUF1323	22.9
3223	DUF1324	25.0
3224	DUF1325	27.8
3225	DUF1326	25.0
3226	DUF1327	25.0
3227	DUF1328	21.3
3228	DUF1329	23.1
3229	DUF1330	21.0
3230	DUF1331	25.0
3231	DUF1335	25.0
3232	DUF1336	20.8
3233	DUF1338	22.8
3234	DUF134	21.0
3235	DUF1340	25.0
3236	DUF1343	25.0
3237	DUF1344	23.1
3238	DUF1345	31.1
3239	DUF1347	26.6
3240	DUF1348	22.1
3241	DUF1349	29.5
3242	DUF1350	21.7
3243	DUF1351	27.8
3244	DUF1353	22.5
3245	DUF1356	29.9
3246	DUF1357	21.9
3247	DUF1357_C	28.3
3248	DUF1358	23.1
3249	DUF1359	25.0
3250	DUF1360	20.9
3251	DUF1361	25.0
3252	DUF1363	19.5
3253	DUF1364	29.9
3254	DUF1365	25.0
3255	DUF1366	21.9
3256	DUF1367	25.0
3257	DUF1368	25.0
3258	DUF1372	25.0
3259	DUF1373	25.3
3260	DUF1374	21.0
3261	DUF1375	20.3
3262	DUF1376	24.0
3263	DUF1378	25.0
3264	DUF1380	21.4
3265	DUF1381	25.0
3266	DUF1382	25.0
3267	DUF1383	25.0
3268	DUF1385	22.1
3269	DUF1386	21.4
3270	DUF1387	25.0
3271	DUF1388	25.3
3272	DUF1389	29.6
3273	DUF1390	23.0
3274	DUF1391	25.0
3275	DUF1392	25.0
3276	DUF1394	23.1
3277	DUF1397	25.0
3278	DUF1398	20.8
3279	DUF1400	23.0
3280	DUF1402	20.1
3281	DUF1403	24.4
3282	DUF1404	28.4
3283	DUF1405	25.0
3284	DUF1406	20.2
3285	DUF1408	21.5
3286	DUF1409	21.1
3287	DUF1410	25.5
3288	DUF1411	21.5
3289	DUF1412	25.0
3290	DUF1413	25.0
3291	DUF1414	25.0
3292	DUF1415	26.0
3293	DUF1416	23.0
3294	DUF1418	20.9
3295	DUF1419	21.6
3296	DUF1420	18.1
3297	DUF1421	22.1
3298	DUF1422	21.4
3299	DUF1424	20.4
3300	DUF1425	28.3
3301	DUF1427	24.4
3302	DUF1428	21.0
3303	DUF1430	28.2
3304	DUF1431	21.1
3305	DUF1433	30.7
3306	DUF1435	22.9
3307	DUF1438	25.0
3308	DUF1439	22.1
3309	DUF1440	34.7
3310	DUF1441	35.1
3311	DUF1442	20.8
3312	DUF1444	23.8
3313	DUF1445	25.0
3314	DUF1447	25.0
3315	DUF1449	21.6
3316	DUF1450	24.3
3317	DUF1451	24.1
3318	DUF1453	22.9
3319	DUF1454	25.6
3320	DUF1455	25.0
3321	DUF1456	21.7
3322	DUF1459	20.8
3323	DUF1460	21.3
3324	DUF1461	24.0
3325	DUF1462	25.0
3326	DUF1463	25.0
3327	DUF1464	23.5
3328	DUF1465	25.0
3329	DUF1466	25.0
3330	DUF1467	23.5
3331	DUF1471	21.4
3332	DUF1472	19.6
3333	DUF1473	25.0
3334	DUF1474	21.4
3335	DUF1475	21.1
3336	DUF1476	25.0
3337	DUF1477	21.6
3338	DUF1478	25.0
3339	DUF1479	21.2
3340	DUF148	26.8
3341	DUF1480	25.0
3342	DUF1481	25.0
3343	DUF1482	25.0
3344	DUF1484	21.2
3345	DUF1485	22.0
3346	DUF1487	20.0
3347	DUF1488	21.2
3348	DUF1489	25.0
3349	DUF1490	21.6
3350	DUF1491	25.0
3351	DUF1492	21.5
3352	DUF1493	20.7
3353	DUF1494	24.3
3354	DUF1495	21.6
3355	DUF1496	20.2
3356	DUF1497	20.0
3357	DUF1499	22.6
3358	DUF150	22.7
3359	DUF1500	25.0
3360	DUF1501	19.8
3361	DUF1502	19.0
3362	DUF1505	25.4
3363	DUF1506	25.0
3364	DUF1507	25.0
3365	DUF1508	21.0
3366	DUF1509	24.9
3367	DUF150_C	23.0
3368	DUF1510	42.0
3369	DUF1512	25.0
3370	DUF1513	20.0
3371	DUF1514	25.0
3372	DUF1515	22.2
3373	DUF1516	29.9
3374	DUF1517	23.6
3375	DUF1518	25.0
3376	DUF1521	22.1
3377	DUF1522	25.0
3378	DUF1523	23.0
3379	DUF1524	21.2
3380	DUF1525	22.7
3381	DUF1529	25.0
