	name	GA
4203	DUF2292	20.5
4204	DUF2293	25.0
4205	DUF2294	21.4
4206	DUF2298	27.8
4207	DUF2299	22.1
4208	DUF2300	25.0
4209	DUF2301	25.0
4210	DUF2303	22.6
4211	DUF2304	25.1
4212	DUF2306	31.6
4213	DUF2309	25.0
4214	DUF2310	25.0
4215	DUF2312	21.7
4216	DUF2313	34.5
4217	DUF2314	21.1
4218	DUF2315	21.7
4219	DUF2316	26.0
4220	DUF2318	25.9
4221	DUF2321	23.2
4222	DUF2322	20.7
4223	DUF2325	33.2
4224	DUF2326	28.7
4225	DUF2330	24.7
4226	DUF2332	25.0
4227	DUF2333	20.4
4228	DUF2334	26.0
4229	DUF2335	25.0
4230	DUF2336	33.4
4231	DUF2339	32.4
4232	DUF234	21.0
4233	DUF2340	25.0
4234	DUF2341	23.4
4235	DUF2344	22.2
4236	DUF2345	30.7
4237	DUF2347	27.0
4238	DUF2353	30.0
4239	DUF2357	23.3
4240	DUF2358	23.0
4241	DUF236	22.0
4242	DUF2362	25.0
4243	DUF2367	25.3
4244	DUF2368	25.0
4245	DUF2369	28.4
4246	DUF237	25.0
4247	DUF2370	22.7
4248	DUF2371	22.9
4249	DUF2373	25.0
4250	DUF2374	21.4
4251	DUF2375	21.8
4252	DUF2378	22.2
4253	DUF2379	20.4
4254	DUF2380	26.3
4255	DUF2381	29.2
4256	DUF2382	18.6
4257	DUF2383	30.7
4258	DUF2384	20.6
4259	DUF2385	25.0
4260	DUF2387	25.9
4261	DUF2388	25.0
4262	DUF2389	25.0
4263	DUF2390	25.0
4264	DUF2391	21.5
4265	DUF2393	26.0
4266	DUF2396	20.1
4267	DUF2397	23.2
4268	DUF2398	25.8
4269	DUF2399	21.6
4270	DUF240	25.0
4271	DUF2400	25.0
4272	DUF2401	21.5
4273	DUF2403	20.9
4274	DUF2405	21.7
4275	DUF2406	21.1
4276	DUF2407	25.4
4277	DUF2407_C	25.0
4278	DUF2408	25.0
4279	DUF241	23.1
4280	DUF2415	20.5
4281	DUF2417	25.0
4282	DUF2418	22.3
4283	DUF2420	21.3
4284	DUF2423	28.2
4285	DUF2427	23.4
4286	DUF2428	21.4
4287	DUF243	25.0
4288	DUF2430	24.6
4289	DUF2431	24.7
4290	DUF2433	21.4
4291	DUF2434	25.0
4292	DUF2436	25.0
4293	DUF2437	21.3
4294	DUF2439	21.4
4295	DUF244	20.7
4296	DUF2441	25.0
4297	DUF2442	23.4
4298	DUF2443	25.0
4299	DUF2448	24.4
4300	DUF2451	34.2
4301	DUF2452	24.9
4302	DUF2456	25.0
4303	DUF2457	30.0
4304	DUF2458	33.1
4305	DUF2459	21.8
4306	DUF2460	30.4
4307	DUF2461	22.8
4308	DUF2462	21.8
4309	DUF2463	22.5
4310	DUF2464	21.8
4311	DUF2465	30.0
4312	DUF2469	25.0
4313	DUF247	24.8
4314	DUF2470	21.8
4315	DUF2471	25.0
4316	DUF2474	25.9
4317	DUF2475	21.6
4318	DUF2476	21.7
4319	DUF2477	20.6
4320	DUF2478	22.3
4321	DUF2480	25.0
4322	DUF2481	25.1
4323	DUF2482	25.0
4324	DUF2483	25.0
4325	DUF2484	25.0
4326	DUF2486	21.8
4327	DUF2487	25.8
4328	DUF2489	20.6
4329	DUF249	27.4
4330	DUF2490	29.8
4331	DUF2491	25.0
4332	DUF2492	19.7
4333	DUF2496	25.0
4334	DUF2497	20.9
4335	DUF2498	25.0
4336	DUF2499	22.1
4337	DUF2500	33.5
4338	DUF2501	19.8
4339	DUF2502	20.6
4340	DUF2505	26.9
4341	DUF2507	31.7
4342	DUF2508	22.1
4343	DUF2509	25.0
4344	DUF2510	21.9
4345	DUF2511	20.4
4346	DUF2512	25.5
4347	DUF2513	29.6
4348	DUF2514	26.0
4349	DUF2515	25.0
4350	DUF2516	30.6
4351	DUF2517	25.0
4352	DUF2518	25.0
4353	DUF2520	25.0
4354	DUF2521	25.0
4355	DUF2523	22.0
4356	DUF2524	25.0
4357	DUF2525	21.4
4358	DUF2526	25.0
4359	DUF2527	25.0
4360	DUF2528	22.0
4361	DUF2529	22.3
4362	DUF2530	25.5
4363	DUF2532	25.0
4364	DUF2533	25.0
4365	DUF2534	22.4
4366	DUF2535	25.0
4367	DUF2536	20.5
4368	DUF2537	20.3
4369	DUF2538	23.9
4370	DUF2540	25.0
4371	DUF2541	21.9
4372	DUF2542	25.0
4373	DUF2543	25.0
4374	DUF2544	25.0
4375	DUF2545	25.5
4376	DUF2547	23.9
4377	DUF2550	20.6
4378	DUF2551	23.1
4379	DUF2552	21.7
4380	DUF2553	21.2
4381	DUF2554	25.0
4382	DUF2555	25.0
4383	DUF2556	25.0
4384	DUF2559	22.6
4385	DUF2560	25.0
4386	DUF2561	23.5
4387	DUF2563	21.2
4388	DUF2564	26.1
4389	DUF2567	28.2
4390	DUF2568	23.3
4391	DUF2569	25.4
4392	DUF257	25.0
4393	DUF2570	26.6
4394	DUF2572	21.6
4395	DUF2573	22.8
4396	DUF2574	25.2
4397	DUF2575	25.0
4398	DUF2576	20.4
4399	DUF2577	21.5
4400	DUF2582	24.2
4401	DUF2583	27.0
4402	DUF2584	25.0
4403	DUF2585	25.0
4404	DUF2586	28.9
4405	DUF2587	29.5
4406	DUF2589	21.0
4407	DUF2590	20.1
4408	DUF2591	21.3
4409	DUF2593	24.2
4410	DUF2594	24.0
4411	DUF2597	25.0
4412	DUF2599	25.0
4413	DUF2600	25.0
4414	DUF2603	25.0
4415	DUF2604	21.8
4416	DUF2605	25.0
4417	DUF2606	25.0
4418	DUF2607	20.5
4419	DUF2608	22.1
4420	DUF261	26.1
4421	DUF2610	20.7
4422	DUF2612	23.5
4423	DUF2613	21.7
4424	DUF2614	20.6
4425	DUF2615	23.4
4426	DUF2616	25.0
4427	DUF2617	22.3
4428	DUF2618	25.0
4429	DUF2619	25.0
4430	DUF262	33.0
4431	DUF2620	25.0
4432	DUF2621	27.6
4433	DUF2623	25.7
4434	DUF2624	24.7
4435	DUF2625	19.9
4436	DUF2626	25.0
4437	DUF2627	21.7
4438	DUF2628	23.0
4439	DUF2630	21.3
4440	DUF2631	25.0
4441	DUF2632	25.0
4442	DUF2633	20.9
4443	DUF2634	32.9
4444	DUF2635	26.6
4445	DUF2637	22.8
4446	DUF2639	21.7
4447	DUF2642	22.5
4448	DUF2644	20.9
4449	DUF2645	25.0
4450	DUF2647	22.3
4451	DUF2649	25.0
4452	DUF2650	22.9
4453	DUF2651	25.0
4454	DUF2652	22.1
4455	DUF2653	21.6
4456	DUF2654	25.0
4457	DUF2655	25.0
4458	DUF2656	23.0
4459	DUF2659	34.8
4460	DUF2660	25.0
4461	DUF2661	23.0
4462	DUF2663	25.2
4463	DUF2664	21.2
4464	DUF2666	23.0
4465	DUF267	25.0
4466	DUF2670	25.0
4467	DUF2671	23.2
4468	DUF2672	22.3
4469	DUF2673	19.8
4470	DUF2674	25.9
4471	DUF2675	25.0
4472	DUF2677	20.9
4473	DUF2678	27.8
4474	DUF268	21.1
4475	DUF2680	25.0
4476	DUF2681	28.0
4477	DUF2682	33.3
4478	DUF2683	22.8
4479	DUF2684	25.0
4480	DUF2685	25.0
4481	DUF2686	25.0
4482	DUF2688	25.0
4483	DUF2689	25.0
4484	DUF269	25.0
4485	DUF2690	21.7
4486	DUF2691	25.0
4487	DUF2694	22.0
4488	DUF2695	25.0
4489	DUF2700	22.3
4490	DUF2701	25.0
4491	DUF2703	20.1
4492	DUF2704	19.9
4493	DUF2705	22.4
4494	DUF2706	25.0
4495	DUF2709	23.0
4496	DUF2710	29.6
4497	DUF2711	21.2
4498	DUF2712	21.7
4499	DUF2713	25.0
4500	DUF2714	23.9
4501	DUF2715	21.7
4502	DUF2716	21.0
4503	DUF2717	25.0
4504	DUF2718	25.0
4505	DUF2719	21.4
4506	DUF272	25.0
4507	DUF2721	28.3
4508	DUF2722	27.7
4509	DUF2723	24.2
4510	DUF2724	25.0
4511	DUF2726	24.7
4512	DUF2729	20.2
4513	DUF273	30.0
4514	DUF2730	24.8
4515	DUF2732	25.0
4516	DUF2733	21.2
4517	DUF2735	25.0
4518	DUF2737	25.0
4519	DUF2738	20.9
4520	DUF2740	25.0
4521	DUF2742	22.7
4522	DUF2744	25.0
4523	DUF2745	21.4
4524	DUF2746	21.9
4525	DUF2748	25.0
4526	DUF2749	24.2
4527	DUF2750	21.9
4528	DUF2752	20.9
4529	DUF2753	28.7
4530	DUF2754	25.8
4531	DUF2755	25.0
4532	DUF2756	20.7
4533	DUF2757	23.7
4534	DUF2759	21.7
4535	DUF276	25.0
4536	DUF2760	25.0
4537	DUF2761	25.0
4538	DUF2764	21.4
4539	DUF2766	21.2
4540	DUF2767	20.7
4541	DUF2768	22.2
4542	DUF2769	22.8
4543	DUF2770	25.0
4544	DUF2771	25.0
4545	DUF2773	25.0
4546	DUF2774	29.2
4547	DUF2776	25.1
4548	DUF2777	25.0
4549	DUF2778	28.4
4550	DUF2779	23.3
4551	DUF2780	25.8
4552	DUF2781	27.4
4553	DUF2782	26.8
4554	DUF2783	19.8
4555	DUF2784	29.7
4556	DUF2785	25.0
4557	DUF2786	23.9
4558	DUF2787	19.7
4559	DUF2788	25.0
4560	DUF2789	20.9
4561	DUF2790	20.7
4562	DUF2791	22.2
4563	DUF2793	21.2
4564	DUF2794	21.7
4565	DUF2795	21.0
4566	DUF2796	25.5
4567	DUF2797	25.0
4568	DUF2798	23.4
4569	DUF2799	25.0
4570	DUF2800	19.8
4571	DUF2802	33.5
4572	DUF2804	26.9
4573	DUF2805	21.9
4574	DUF2806	24.5
4575	DUF2807	24.2
4576	DUF2808	23.7
4577	DUF2809	29.3
4578	DUF281	25.0
4579	DUF2810	25.0
4580	DUF2811	20.9
4581	DUF2812	22.1
4582	DUF2813	21.0
4583	DUF2815	23.8
4584	DUF2816	20.6
4585	DUF2817	19.6
4586	DUF2818	25.0
4587	DUF282	22.8
4588	DUF2824	25.0
4589	DUF2826	20.2
4590	DUF2827	25.0
4591	DUF2828	29.0
4592	DUF2829	25.0
4593	DUF2830	25.0
4594	DUF2833	25.0
4595	DUF2834	22.3
4596	DUF2835	25.0
4597	DUF2838	25.2
4598	DUF2839	21.9
4599	DUF2840	25.0
4600	DUF2841	30.9
4601	DUF2842	25.0
4602	DUF2844	22.4
4603	DUF2845	21.0
4604	DUF2846	34.3
4605	DUF2847	24.2
4606	DUF2848	23.4
4607	DUF2849	22.5
4608	DUF285	25.0
4609	DUF2850	21.0
4610	DUF2851	25.0
4611	DUF2852	22.5
4612	DUF2853	25.0
4613	DUF2854	25.0
4614	DUF2855	30.9
4615	DUF2856	25.0
4616	DUF2857	36.8
4617	DUF2859	25.0
4618	DUF2860	22.9
4619	DUF2861	25.0
4620	DUF2862	25.0
4621	DUF2863	25.0
4622	DUF2865	21.8
4623	DUF2866	25.0
4624	DUF2867	20.9
4625	DUF2868	26.8
4626	DUF287	19.8
4627	DUF2870	21.5
4628	DUF2871	27.1
4629	DUF2873	25.0
4630	DUF2875	20.7
4631	DUF2877	25.0
4632	DUF2878	21.0
4633	DUF2880	25.0
4634	DUF2883	25.0
4635	DUF2884	30.6
4636	DUF2887	22.6
4637	DUF2888	21.5
4638	DUF2889	20.8
4639	DUF2890	19.2
4640	DUF2891	25.0
4641	DUF2892	25.1
4642	DUF2894	25.0
4643	DUF2895	22.6
4644	DUF2897	24.3
4645	DUF29	22.1
4646	DUF2905	22.2
4647	DUF2909	30.1
4648	DUF2911	20.9
4649	DUF2913	20.5
4650	DUF2914	21.4
4651	DUF2917	25.5
4652	DUF2919	23.2
4653	DUF2920	24.7
4654	DUF2921	18.8
4655	DUF2922	24.6
4656	DUF2924	23.8
4657	DUF2927	26.2
4658	DUF2929	21.9
4659	DUF2931	22.2
4660	DUF2933	20.4
4661	DUF2934	19.8
4662	DUF2935	23.7
4663	DUF2937	25.3
4664	DUF2938	31.4
4665	DUF2939	24.8
4666	DUF294	20.0
4667	DUF2944	32.2
4668	DUF2946	23.7
4669	DUF2947	25.0
4670	DUF2948	25.0
4671	DUF2949	24.2
4672	DUF294_C	21.7
4673	DUF295	21.8
4674	DUF2950	20.2
4675	DUF2951	26.7
4676	DUF2953	21.7
4677	DUF2955	25.5
4678	DUF2956	25.0
4679	DUF2957	25.0
4680	DUF2958	20.3
4681	DUF2959	26.8
4682	DUF296	25.0
4683	DUF2960	20.6
4684	DUF2961	20.5
4685	DUF2963	22.6
4686	DUF2964	20.8
4687	DUF2967	23.0
4688	DUF2968	27.0
4689	DUF2969	25.0
4690	DUF2970	21.3
4691	DUF2971	21.8
4692	DUF2972	21.9
4693	DUF2973	22.2
4694	DUF2974	21.1
4695	DUF2975	26.9
4696	DUF2976	27.3
4697	DUF2977	20.6
4698	DUF2981	27.0
4699	DUF2982	25.0
4700	DUF2985	21.4
4701	DUF2986	21.4
4702	DUF2987	25.0
4703	DUF2989	23.8
4704	DUF2990	21.1
4705	DUF2992	23.8
4706	DUF2993	27.3
4707	DUF2996	21.9
4708	DUF2997	23.4
4709	DUF2999	25.0
4710	DUF3000	25.0
4711	DUF3005	25.0
4712	DUF3006	31.8
4713	DUF3007	25.0
4714	DUF3008	21.5
4715	DUF3010	25.0
4716	DUF3011	25.0
4717	DUF3012	20.4
4718	DUF3013	25.0
4719	DUF3014	25.0
4720	DUF3015	25.0
4721	DUF3016	25.0
4722	DUF3017	25.0
4723	DUF3018	21.3
4724	DUF3019	25.0
4725	DUF302	21.9
4726	DUF3020	25.0
4727	DUF3021	24.1
4728	DUF3022	25.0
4729	DUF3023	20.3
4730	DUF3024	21.2
4731	DUF3025	25.0
4732	DUF3027	25.0
4733	DUF3029	23.0
4734	DUF3034	25.0
4735	DUF3035	23.2
4736	DUF3037	22.6
4737	DUF3038	25.0
4738	DUF3039	22.7
4739	DUF3040	23.3
4740	DUF3042	25.0
4741	DUF3043	25.0
4742	DUF3045	21.4
4743	DUF3046	25.0
4744	DUF3047	21.3
4745	DUF3048	25.0
4746	DUF3048_C	25.0
4747	DUF305	21.9
4748	DUF3050	22.2
4749	DUF3051	21.3
4750	DUF3052	22.7
4751	DUF3053	22.2
4752	DUF3054	25.0
4753	DUF3055	25.0
4754	DUF3060	20.9
4755	DUF3067	25.0
4756	DUF3069	25.0
4757	DUF3070	20.6
4758	DUF3071	26.9
4759	DUF3072	25.0
4760	DUF3073	25.0
4761	DUF3074	27.5
4762	DUF3077	20.4
4763	DUF3078	25.0
4764	DUF3079	21.5
4765	DUF308	25.0
4766	DUF3080	26.5
4767	DUF3081	25.0
4768	DUF3082	25.0
4769	DUF3083	21.0
4770	DUF3084	25.0
4771	DUF3085	25.0
4772	DUF3086	24.0
4773	DUF3087	23.4
4774	DUF3088	26.4
4775	DUF3089	23.4
4776	DUF309	21.2
4777	DUF3090	27.0
4778	DUF3091	25.0
4779	DUF3093	21.8
4780	DUF3094	27.1
4781	DUF3095	22.2
4782	DUF3096	21.8
4783	DUF3097	25.0
4784	DUF3098	25.0
4785	DUF3099	23.2
4786	DUF31	21.3
4787	DUF3100	20.2
4788	DUF3102	22.6
4789	DUF3103	25.0
4790	DUF3104	20.0
4791	DUF3105	25.0
4792	DUF3106	23.5
4793	DUF3107	21.0
4794	DUF3108	25.0
4795	DUF3109	33.5
4796	DUF3110	20.2
4797	DUF3112	23.3
4798	DUF3113	25.0
4799	DUF3114	25.0
4800	DUF3116	25.9
4801	DUF3117	25.0
4802	DUF3119	25.0
4803	DUF3120	27.7
4804	DUF3122	25.0
4805	DUF3123	25.0
4806	DUF3124	20.4
4807	DUF3126	25.0
4808	DUF3127	20.9
4809	DUF3128	21.2
4810	DUF313	24.4
4811	DUF3130	20.6
4812	DUF3131	20.3
4813	DUF3134	25.0
4814	DUF3135	20.7
4815	DUF3136	20.9
4816	DUF3137	25.0
4817	DUF3138	23.3
4818	DUF3139	26.5
4819	DUF3140	25.0
4820	DUF3141	29.7
4821	DUF3142	30.0
4822	DUF3143	25.0
4823	DUF3144	25.0
4824	DUF3145	25.0
4825	DUF3146	22.0
4826	DUF3147	23.6
4827	DUF3148	25.0
4828	DUF3149	23.2
4829	DUF3150	24.7
4830	DUF3151	28.2
4831	DUF3152	25.1
4832	DUF3153	21.2
4833	DUF3155	21.9
4834	DUF3156	19.1
4835	DUF3157	21.7
4836	DUF3158	21.1
4837	DUF3159	34.2
4838	DUF316	21.2
4839	DUF3160	25.0
4840	DUF3161	25.0
4841	DUF3164	23.7
4842	DUF3165	25.0
4843	DUF3168	27.2
4844	DUF3169	30.2
4845	DUF3172	25.0
4846	DUF3173	25.0
4847	DUF3175	21.0
4848	DUF3176	21.4
4849	DUF3177	25.0
4850	DUF3179	20.2
4851	DUF3180	26.1
4852	DUF3181	23.2
4853	DUF3182	26.0
4854	DUF3185	25.3
4855	DUF3187	24.0
4856	DUF3188	24.6
4857	DUF3189	23.2
4858	DUF3192	22.5
4859	DUF3194	21.5
4860	DUF3195	25.0
4861	DUF3196	26.7
4862	DUF3197	20.6
4863	DUF3198	25.0
4864	DUF3199	25.0
4865	DUF3201	25.0
4866	DUF3203	25.4
4867	DUF3206	23.6
4868	DUF3208	25.0
4869	DUF3209	25.0
4870	DUF321	20.6
4871	DUF3211	21.6
4872	DUF3212	21.5
4873	DUF3213	21.6
4874	DUF3215	25.0
4875	DUF3216	25.0
4876	DUF3217	26.4
4877	DUF3218	25.0
4878	DUF3219	25.0
4879	DUF3220	25.0
4880	DUF3221	26.4
4881	DUF3222	25.0
4882	DUF3223	21.0
4883	DUF3224	25.0
4884	DUF3225	20.8
4885	DUF3226	22.1
4886	DUF3228	25.0
4887	DUF3231	29.6
4888	DUF3232	23.0
4889	DUF3234	23.7
4890	DUF3235	21.1
4891	DUF3236	25.0
4892	DUF3237	21.6
4893	DUF3238	21.1
4894	DUF3239	25.0
4895	DUF3240	20.9
4896	DUF3242	25.0
4897	DUF3243	21.3
4898	DUF3244	24.5
4899	DUF3245	26.4
4900	DUF3246	27.8
4901	DUF3247	25.0
4902	DUF3248	20.2
4903	DUF325	21.5
4904	DUF3251	22.5
4905	DUF3253	22.1
4906	DUF3254	25.0
4907	DUF3255	25.0
4908	DUF3256	25.0
4909	DUF3258	25.0
4910	DUF326	20.4
4911	DUF3261	22.3
4912	DUF3262	27.0
4913	DUF3263	22.3
4914	DUF3265	27.5
4915	DUF3267	27.1
4916	DUF3268	28.4
4917	DUF3269	25.0
4918	DUF327	25.8
4919	DUF3270	25.0
4920	DUF3271	20.4
4921	DUF3272	25.0
4922	DUF3273	25.0
4923	DUF3274	21.0
4924	DUF3275	25.0
4925	DUF3276	23.1
4926	DUF3277	25.0
4927	DUF3278	26.6
4928	DUF3280	30.1
4929	DUF3281	24.1
4930	DUF3283	25.2
4931	DUF3284	23.7
4932	DUF3285	25.0
4933	DUF3287	27.0
4934	DUF3288	25.0
4935	DUF3289	25.0
4936	DUF3290	31.3
4937	DUF3291	23.1
4938	DUF3292	23.7
4939	DUF3293	25.0
4940	DUF3294	20.6
4941	DUF3295	25.8
4942	DUF3297	20.0
4943	DUF3298	24.1
4944	DUF3299	21.3
4945	DUF3300	25.0
4946	DUF3301	25.0
4947	DUF3302	32.0
4948	DUF3303	21.2
4949	DUF3304	20.6
4950	DUF3305	25.0
4951	DUF3306	25.0
4952	DUF3307	21.2
4953	DUF3309	22.3
4954	DUF3310	23.7
4955	DUF3311	30.0
4956	DUF3313	26.1
4957	DUF3314	25.0
4958	DUF3316	24.4
4959	DUF3318	25.8
4960	DUF3319	25.0
4961	DUF3320	25.0
4962	DUF3322	21.6
4963	DUF3323	26.6
4964	DUF3324	25.2
4965	DUF3325	26.8
4966	DUF3326	25.0
4967	DUF3327	27.1
4968	DUF3328	25.0
4969	DUF333	25.0
4970	DUF3330	25.0
4971	DUF3331	25.0
4972	DUF3332	25.0
4973	DUF3333	26.5
4974	DUF3334	25.2
4975	DUF3335	25.0
4976	DUF3336	25.0
4977	DUF3337	35.0
4978	DUF3338	21.9
4979	DUF3339	25.0
4980	DUF334	21.4
4981	DUF3340	28.6
4982	DUF3341	25.4
4983	DUF3342	21.9
4984	DUF3343	25.0
4985	DUF3344	27.2
4986	DUF3346	25.0
4987	DUF3347	25.9
4988	DUF3348	25.0
4989	DUF3349	25.3
4990	DUF3350	25.0
4991	DUF3352	26.8
4992	DUF3357	27.8
4993	DUF3360	26.2
4994	DUF3361	27.0
4995	DUF3362	27.6
4996	DUF3363	28.4
4997	DUF3364	27.4
4998	DUF3365	27.8
4999	DUF3367	26.0
5000	DUF3368	27.3
5001	DUF3369	26.8
5002	DUF3370	25.0
5003	DUF3371	25.1
5004	DUF3372	29.7
5005	DUF3373	26.1
5006	DUF3375	25.0
5007	DUF3376	25.0
5008	DUF3377	26.2
5009	DUF3378	27.0
5010	DUF3379	33.1
5011	DUF3381	25.0
5012	DUF3382	28.9
5013	DUF3383	34.9
5014	DUF3384	28.1
5015	DUF3385	27.6
5016	DUF3386	25.0
5017	DUF3387	26.8
5018	DUF3388	25.0
5019	DUF3389	25.0
5020	DUF3390	26.8
5021	DUF3391	27.8
5022	DUF3392	31.3
5023	DUF3394	28.2
5024	DUF3395	27.1
5025	DUF3396	25.0
5026	DUF3397	25.0
5027	DUF3398	23.5
5028	DUF3399	25.0
5029	DUF3400	25.0
5030	DUF3402	25.0
5031	DUF3403	28.9
5032	DUF3404	25.0
5033	DUF3405	25.0
5034	DUF3408	29.9
5035	DUF3409	21.1
5036	DUF3410	31.4
5037	DUF3412	25.0
5038	DUF3413	27.1
5039	DUF3416	25.0
5040	DUF3417	25.0
5041	DUF3418	25.0
5042	DUF3419	28.2
5043	DUF3420	24.9
5044	DUF3421	26.2
5045	DUF3422	25.0
5046	DUF3425	27.1
5047	DUF3426	27.0
5048	DUF3427	27.7
5049	DUF3429	39.1
5050	DUF3430	28.6
5051	DUF3431	21.8
5052	DUF3432	26.7
5053	DUF3433	20.4
5054	DUF3435	25.8
5055	DUF3437	22.0
5056	DUF3438	25.0
5057	DUF3439	27.1
5058	DUF3440	25.0
5059	DUF3443	25.0
5060	DUF3444	26.1
5061	DUF3445	25.0
5062	DUF3446	25.0
5063	DUF3447	26.9
5064	DUF3449	28.0
5065	DUF3450	31.9
5066	DUF3452	26.3
5067	DUF3453	25.0
5068	DUF3454	29.1
5069	DUF3455	25.0
5070	DUF3456	21.0
5071	DUF3458	24.0
5072	DUF3458_C	24.0
5073	DUF3459	22.0
5074	DUF346	22.0
5075	DUF3460	25.0
5076	DUF3461	25.0
5077	DUF3463	31.3
5078	DUF3464	25.0
5079	DUF3465	25.0
5080	DUF3466	25.0
5081	DUF3467	25.0
5082	DUF347	28.2
5083	DUF3470	23.2
5084	DUF3471	29.3
5085	DUF3472	27.3
5086	DUF3473	29.6
5087	DUF3474	27.8
5088	DUF3475	29.7
5089	DUF3477	25.0
5090	DUF3479	27.4
5091	DUF348	22.7
5092	DUF3480	25.0
5093	DUF3481	28.5
5094	DUF3482	29.2
5095	DUF3483	26.8
5096	DUF3484	27.4
5097	DUF3485	26.1
5098	DUF3486	25.0
5099	DUF3487	25.0
5100	DUF3488	25.0
5101	DUF3489	28.3
5102	DUF349	23.9
5103	DUF3490	25.0
5104	DUF3491	25.0
5105	DUF3492	23.3
5106	DUF3493	27.1
5107	DUF3494	28.7
5108	DUF3496	23.2
5109	DUF3498	29.5
5110	DUF3499	25.0
5111	DUF350	22.2
5112	DUF3500	27.2
5113	DUF3501	25.0
5114	DUF3502	47.3
5115	DUF3504	29.7
5116	DUF3506	21.7
5117	DUF3507	25.0
5118	DUF3509	25.0
5119	DUF3510	29.1
5120	DUF3511	25.0
5121	DUF3512	21.4
5122	DUF3514	25.0
5123	DUF3515	27.4
5124	DUF3516	25.0
5125	DUF3517	25.0
5126	DUF3519	27.5
5127	DUF3520	25.0
5128	DUF3522	29.3
5129	DUF3523	25.0
5130	DUF3524	25.0
5131	DUF3525	25.0
5132	DUF3526	25.0
5133	DUF3527	25.9
5134	DUF3528	29.5
5135	DUF3530	29.8
5136	DUF3531	25.0
5137	DUF3533	27.6
5138	DUF3535	26.2
5139	DUF3536	25.0
5140	DUF3537	25.0
5141	DUF3539	25.0
5142	DUF354	21.3
5143	DUF3540	27.1
5144	DUF3541	28.2
5145	DUF3543	26.3
5146	DUF3544	27.0
5147	DUF3545	25.0
5148	DUF3546	27.3
5149	DUF3549	21.9
5150	DUF3551	26.5
5151	DUF3552	32.0
5152	DUF3553	20.3
5153	DUF3556	28.1
5154	DUF3557	26.2
5155	DUF3558	34.1
5156	DUF356	29.9
5157	DUF3560	27.2
5158	DUF3561	25.0
5159	DUF3562	26.3
5160	DUF3563	26.9
5161	DUF3564	25.0
5162	DUF3565	25.0
5163	DUF3566	22.1
5164	DUF3567	25.0
5165	DUF3568	23.2
5166	DUF357	28.0
5167	DUF3570	25.0
5168	DUF3572	25.0
5169	DUF3573	26.6
5170	DUF3574	25.0
5171	DUF3575	21.1
5172	DUF3576	25.0
5173	DUF3577	25.0
5174	DUF3578	25.0
5175	DUF3579	25.0
5176	DUF3580	25.0
5177	DUF3581	25.0
5178	DUF3583	26.3
5179	DUF3584	31.0
5180	DUF3585	23.5
5181	DUF3586	25.0
5182	DUF3587	25.0
5183	DUF3589	28.3
5184	DUF359	25.0
5185	DUF3591	25.0
5186	DUF3592	25.1
5187	DUF3593	25.0
5188	DUF3597	29.8
5189	DUF3598	21.2
5190	DUF3599	25.0
5191	DUF35_N	23.2
5192	DUF3600	25.0
5193	DUF3601	21.1
5194	DUF3602	20.6
5195	DUF3603	23.7
5196	DUF3604	20.4
5197	DUF3605	23.6
5198	DUF3606	24.3
5199	DUF3611	26.8
5200	DUF3612	25.0
5201	DUF3613	25.0
5202	DUF3614	25.0
5203	DUF3615	21.0
5204	DUF3616	20.6
5205	DUF3617	20.7
5206	DUF3618	22.9
5207	DUF3619	22.2
5208	DUF362	21.2
5209	DUF3621	25.0
5210	DUF3622	22.2
5211	DUF3623	19.9
5212	DUF3624	21.3
5213	DUF3626	21.2
5214	DUF3627	20.9
5215	DUF3629	147.3
5216	DUF3630	25.0
5217	DUF3631	21.7
5218	DUF3632	20.7
5219	DUF3634	25.0
5220	DUF3636	29.8
5221	DUF3637	25.0
5222	DUF3638	30.9
5223	DUF364	23.0
5224	DUF3640	25.0
5225	DUF3641	24.9
5226	DUF3642	22.7
5227	DUF3644	27.6
5228	DUF3645	25.0
5229	DUF3646	27.5
5230	DUF3648	20.6
5231	DUF3649	21.2
5232	DUF365	25.9
5233	DUF3652	25.5
5234	DUF3653	22.4
5235	DUF3654	25.0
5236	DUF3655	25.0
5237	DUF3656	22.1
5238	DUF3657	21.8
5239	DUF3658	23.3
5240	DUF3659	24.8
5241	DUF366	29.9
5242	DUF3660	25.0
5243	DUF3662	25.0
5244	DUF3663	25.0
5245	DUF3664	23.0
5246	DUF3665	25.9
5247	DUF3666	25.0
5248	DUF3667	21.8
5249	DUF3668	21.8
5250	DUF3669	21.6
5251	DUF3670	27.6
5252	DUF3671	26.4
5253	DUF3672	26.2
5254	DUF3673	22.3
5255	DUF3674	22.0
5256	DUF3675	24.3
5257	DUF3676	25.0
5258	DUF3677	25.0
5259	DUF3678	20.4
5260	DUF3679	20.9
5261	DUF368	25.2
5262	DUF3681	24.3
5263	DUF3682	25.0
5264	DUF3683	21.4
5265	DUF3684	19.5
5266	DUF3685	25.0
5267	DUF3686	25.0
5268	DUF3687	25.0
5269	DUF3688	25.0
5270	DUF3689	21.7
5271	DUF3692	21.9
5272	DUF3693	21.0
5273	DUF3694	21.8
5274	DUF3695	20.8
5275	DUF3696	21.7
5276	DUF3697	22.2
5277	DUF3698	25.0
5278	DUF3699	20.4
5279	DUF370	21.2
5280	DUF3700	21.1
5281	DUF3701	26.9
5282	DUF3703	21.5
