	name	GA
4759	DUF3357	27.8
4760	DUF3360	26.2
4761	DUF3361	27.0
4762	DUF3362	27.6
4763	DUF3363	28.4
4764	DUF3364	27.4
4765	DUF3365	27.8
4766	DUF3367	26.0
4767	DUF3368	27.3
4768	DUF3369	26.8
4769	DUF3370	25.0
4770	DUF3371	25.1
4771	DUF3372	29.7
4772	DUF3373	28.0
4773	DUF3375	25.0
4774	DUF3376	25.0
4775	DUF3377	26.2
4776	DUF3378	27.0
4777	DUF3379	29.5
4778	DUF3380	22.3
4779	DUF3381	25.0
4780	DUF3382	28.9
4781	DUF3383	34.9
4782	DUF3384	28.1
4783	DUF3385	27.6
4784	DUF3386	25.0
4785	DUF3387	26.8
4786	DUF3388	25.0
4787	DUF3389	25.0
4788	DUF3390	26.8
4789	DUF3391	27.8
4790	DUF3392	27.7
4791	DUF3393	22.6
4792	DUF3394	28.2
4793	DUF3395	27.1
4794	DUF3396	25.0
4795	DUF3397	25.0
4796	DUF3398	28.3
4797	DUF3399	25.0
4798	DUF340	23.8
4799	DUF3400	25.0
4800	DUF3402	25.0
4801	DUF3403	28.9
4802	DUF3404	25.0
4803	DUF3405	25.0
4804	DUF3408	22.9
4805	DUF3409	21.1
4806	DUF3410	27.2
4807	DUF3411	25.0
4808	DUF3412	25.0
4809	DUF3413	27.1
4810	DUF3415	25.0
4811	DUF3416	25.0
4812	DUF3417	25.0
4813	DUF3418	25.0
4814	DUF3419	28.2
4815	DUF342	32.4
4816	DUF3420	24.9
4817	DUF3421	26.2
4818	DUF3422	25.0
4819	DUF3425	27.1
4820	DUF3426	27.0
4821	DUF3427	27.7
4822	DUF3429	39.1
4823	DUF3430	28.6
4824	DUF3431	21.8
4825	DUF3432	26.7
4826	DUF3433	20.4
4827	DUF3435	25.8
4828	DUF3437	21.8
4829	DUF3438	25.0
4830	DUF3439	27.1
4831	DUF3440	25.0
4832	DUF3441	26.3
4833	DUF3443	25.0
4834	DUF3444	26.1
4835	DUF3445	25.0
4836	DUF3446	25.0
4837	DUF3447	26.9
4838	DUF3449	21.6
4839	DUF3450	29.5
4840	DUF3452	26.3
4841	DUF3453	25.0
4842	DUF3454	29.1
4843	DUF3455	25.0
4844	DUF3456	20.6
4845	DUF3457	25.0
4846	DUF3458	24.0
4847	DUF3459	22.0
4848	DUF346	22.0
4849	DUF3460	25.0
4850	DUF3461	25.0
4851	DUF3463	29.7
4852	DUF3464	25.0
4853	DUF3465	25.0
4854	DUF3466	25.0
4855	DUF3467	25.0
4856	DUF347	28.2
4857	DUF3470	23.2
4858	DUF3471	29.3
4859	DUF3472	27.3
4860	DUF3473	29.6
4861	DUF3474	27.8
4862	DUF3475	29.7
4863	DUF3477	25.0
4864	DUF3479	27.4
4865	DUF348	22.0
4866	DUF3480	25.0
4867	DUF3481	28.5
4868	DUF3482	29.1
4869	DUF3483	26.8
4870	DUF3484	27.4
4871	DUF3485	26.1
4872	DUF3486	25.0
4873	DUF3487	25.0
4874	DUF3488	25.0
4875	DUF3489	28.3
4876	DUF349	23.9
4877	DUF3490	25.0
4878	DUF3491	25.0
4879	DUF3492	23.3
4880	DUF3493	26.2
4881	DUF3494	28.7
4882	DUF3496	22.8
4883	DUF3498	29.5
4884	DUF3499	25.0
4885	DUF350	22.0
4886	DUF3500	27.2
4887	DUF3501	25.0
4888	DUF3502	47.3
4889	DUF3503	25.0
4890	DUF3504	29.7
4891	DUF3505	26.6
4892	DUF3506	21.7
4893	DUF3507	25.0
4894	DUF3508	30.5
4895	DUF3509	25.0
4896	DUF3510	29.1
4897	DUF3511	25.0
4898	DUF3512	21.4
4899	DUF3513	25.0
4900	DUF3514	25.0
4901	DUF3515	25.0
4902	DUF3516	25.0
4903	DUF3517	25.0
4904	DUF3518	21.1
4905	DUF3519	27.5
4906	DUF3520	25.0
4907	DUF3521	27.2
4908	DUF3522	29.3
4909	DUF3523	25.0
4910	DUF3524	25.0
4911	DUF3525	25.0
4912	DUF3526	25.0
4913	DUF3527	25.9
4914	DUF3528	29.5
4915	DUF3529	25.0
4916	DUF3530	29.8
4917	DUF3531	25.0
4918	DUF3533	27.2
4919	DUF3534	25.0
4920	DUF3535	26.2
4921	DUF3536	25.0
4922	DUF3537	25.0
4923	DUF3538	25.0
4924	DUF3539	25.0
4925	DUF354	21.3
4926	DUF3540	27.1
4927	DUF3541	28.2
4928	DUF3542	27.2
4929	DUF3543	26.3
4930	DUF3544	27.0
4931	DUF3545	25.0
4932	DUF3546	25.0
4933	DUF3548	24.0
4934	DUF3549	20.6
4935	DUF3550	25.0
4936	DUF3551	26.5
4937	DUF3552	29.0
4938	DUF3553	20.3
4939	DUF3554	26.9
4940	DUF3556	27.6
4941	DUF3557	26.2
4942	DUF3558	29.1
4943	DUF356	29.8
4944	DUF3560	27.2
4945	DUF3561	25.0
4946	DUF3562	26.3
4947	DUF3563	26.9
4948	DUF3564	25.0
4949	DUF3565	25.0
4950	DUF3566	22.1
4951	DUF3567	25.0
4952	DUF3568	21.8
4953	DUF357	24.0
4954	DUF3570	25.0
4955	DUF3571	25.0
4956	DUF3572	25.0
4957	DUF3573	26.6
4958	DUF3574	25.0
4959	DUF3575	21.1
4960	DUF3576	25.0
4961	DUF3577	25.0
4962	DUF3578	25.0
4963	DUF3579	25.0
4964	DUF3580	25.0
4965	DUF3581	25.0
4966	DUF3583	25.5
4967	DUF3584	31.0
4968	DUF3585	23.5
4969	DUF3586	25.0
4970	DUF3587	25.0
4971	DUF3588	25.0
4972	DUF3589	25.0
4973	DUF359	25.0
4974	DUF3591	25.0
4975	DUF3592	25.0
4976	DUF3593	25.0
4977	DUF3594	21.0
4978	DUF3596	21.9
4979	DUF3597	29.8
4980	DUF3598	21.2
4981	DUF3599	25.0
4982	DUF35_N	23.2
4983	DUF3600	25.0
4984	DUF3601	21.1
4985	DUF3602	20.6
4986	DUF3603	23.7
4987	DUF3604	20.4
4988	DUF3605	23.6
4989	DUF3606	21.9
4990	DUF3608	26.2
4991	DUF3611	26.8
4992	DUF3612	25.0
4993	DUF3613	25.0
4994	DUF3614	25.0
4995	DUF3615	21.0
4996	DUF3616	20.6
4997	DUF3617	20.7
4998	DUF3618	22.9
4999	DUF3619	21.9
5000	DUF362	20.3
5001	DUF3621	25.0
5002	DUF3622	22.2
5003	DUF3623	19.2
5004	DUF3624	21.3
5005	DUF3626	20.1
5006	DUF3627	20.9
5007	DUF3628	25.0
5008	DUF3629	25.0
5009	DUF3630	25.0
5010	DUF3631	21.2
5011	DUF3632	20.7
5012	DUF3633	20.3
5013	DUF3634	25.0
5014	DUF3635	21.6
5015	DUF3636	25.0
5016	DUF3637	25.0
5017	DUF3638	30.5
5018	DUF364	23.0
5019	DUF3640	25.0
5020	DUF3641	23.1
5021	DUF3642	22.7
5022	DUF3643	20.9
5023	DUF3644	21.8
5024	DUF3645	25.0
5025	DUF3646	27.5
5026	DUF3648	20.6
5027	DUF3649	21.2
5028	DUF365	25.9
5029	DUF3652	20.9
5030	DUF3653	22.4
5031	DUF3654	25.0
5032	DUF3655	25.0
5033	DUF3656	22.1
5034	DUF3657	21.8
5035	DUF3658	23.1
5036	DUF3659	24.7
5037	DUF366	29.9
5038	DUF3660	25.0
5039	DUF3661	22.0
5040	DUF3662	25.0
5041	DUF3663	25.0
5042	DUF3664	23.0
5043	DUF3665	25.0
5044	DUF3666	25.0
5045	DUF3667	21.8
5046	DUF3668	21.8
5047	DUF3669	21.6
5048	DUF367	29.9
5049	DUF3670	27.6
5050	DUF3671	25.9
5051	DUF3672	26.2
5052	DUF3673	22.3
5053	DUF3674	22.0
5054	DUF3675	24.3
5055	DUF3676	25.0
5056	DUF3677	25.0
5057	DUF3678	20.4
5058	DUF3679	20.9
5059	DUF368	24.9
5060	DUF3681	24.3
5061	DUF3682	25.0
5062	DUF3683	21.4
5063	DUF3684	19.5
5064	DUF3685	25.0
5065	DUF3686	25.0
5066	DUF3687	25.0
5067	DUF3688	25.0
5068	DUF3689	21.7
5069	DUF3692	21.9
5070	DUF3693	21.0
5071	DUF3694	21.8
5072	DUF3695	20.3
5073	DUF3696	21.7
5074	DUF3697	22.2
5075	DUF3698	25.0
5076	DUF3699	20.4
5077	DUF370	21.2
5078	DUF3700	21.1
5079	DUF3701	26.9
5080	DUF3703	21.4
5081	DUF3704	21.9
5082	DUF3707	20.8
5083	DUF3708	23.2
5084	DUF3709	21.2
5085	DUF371	25.0
5086	DUF3710	25.0
5087	DUF3712	21.6
5088	DUF3713	21.9
5089	DUF3714	20.9
5090	DUF3715	20.9
5091	DUF3716	21.3
5092	DUF3717	25.0
5093	DUF3718	22.5
5094	DUF3719	20.6
5095	DUF3720	25.0
5096	DUF3721	21.3
5097	DUF3723	21.3
5098	DUF3724	22.0
5099	DUF3725	22.8
5100	DUF3726	22.1
5101	DUF3727	23.1
5102	DUF3729	25.0
5103	DUF373	24.4
5104	DUF3730	29.2
5105	DUF3731	25.0
5106	DUF3732	25.0
5107	DUF3734	22.0
5108	DUF3736	22.6
5109	DUF3737	23.9
5110	DUF3738	21.9
5111	DUF3739	20.5
5112	DUF374	26.8
5113	DUF3740	25.0
5114	DUF3741	21.8
5115	DUF3742	27.2
5116	DUF3744	22.5
5117	DUF3746	21.8
5118	DUF3747	25.0
5119	DUF3748	21.7
5120	DUF3749	21.8
5121	DUF3750	25.0
5122	DUF3751	23.0
5123	DUF3752	23.7
5124	DUF3754	21.6
5125	DUF3755	25.0
5126	DUF3756	25.0
5127	DUF3757	21.1
5128	DUF3759	25.0
5129	DUF3760	25.0
5130	DUF3761	23.0
5131	DUF3762	21.9
5132	DUF3763	21.8
5133	DUF3764	25.1
5134	DUF3766	21.1
5135	DUF3767	25.0
5136	DUF3768	25.0
5137	DUF3769	20.5
5138	DUF3770	21.5
5139	DUF3772	25.0
5140	DUF3774	27.3
5141	DUF3775	21.9
5142	DUF3776	25.0
5143	DUF3778	22.1
5144	DUF378	25.0
5145	DUF3780	21.7
5146	DUF3781	27.0
5147	DUF3782	24.4
5148	DUF3783	27.0
5149	DUF3784	27.9
5150	DUF3785	27.0
5151	DUF3786	27.0
5152	DUF3787	20.7
5153	DUF3788	25.0
5154	DUF3789	22.0
5155	DUF3791	21.9
5156	DUF3792	27.0
5157	DUF3793	22.8
5158	DUF3794	23.6
5159	DUF3795	22.6
5160	DUF3796	24.8
5161	DUF3797	21.5
5162	DUF3798	24.6
5163	DUF3799	21.1
5164	DUF3800	21.7
5165	DUF3801	22.8
5166	DUF3802	20.9
5167	DUF3804	22.5
5168	DUF3805	21.8
5169	DUF3806	20.7
5170	DUF3807	25.0
5171	DUF3808	20.7
5172	DUF3809	25.0
5173	DUF3810	28.0
5174	DUF3811	23.5
5175	DUF3812	25.0
5176	DUF3813	25.0
5177	DUF3816	30.0
5178	DUF3817	27.0
5179	DUF3818	24.4
5180	DUF3819	21.5
5181	DUF382	26.7
5182	DUF3821	20.8
5183	DUF3822	23.0
5184	DUF3823	21.8
5185	DUF3824	22.7
5186	DUF3825	27.0
5187	DUF3826	25.0
5188	DUF3827	19.5
5189	DUF3828	26.0
5190	DUF3829	25.0
5191	DUF383	24.5
5192	DUF3830	21.3
5193	DUF3833	25.0
5194	DUF3834	20.8
5195	DUF3835	21.0
5196	DUF3836	25.0
5197	DUF3837	25.0
5198	DUF3839	20.0
5199	DUF384	24.4
5200	DUF3841	27.0
5201	DUF3842	25.0
5202	DUF3843	25.0
5203	DUF3844	27.0
5204	DUF3845	25.0
5205	DUF3846	27.5
5206	DUF3847	40.0
5207	DUF3848	30.0
5208	DUF3849	25.0
5209	DUF385	20.9
5210	DUF3850	30.0
5211	DUF3851	23.0
5212	DUF3852	25.0
5213	DUF3853	22.1
5214	DUF3854	21.6
5215	DUF3855	27.0
5216	DUF3856	27.0
5217	DUF3857	24.6
5218	DUF3858	27.0
5219	DUF3859	21.0
5220	DUF386	26.5
5221	DUF3860	27.0
5222	DUF3861	27.0
5223	DUF3862	25.0
5224	DUF3863	27.0
5225	DUF3864	27.0
5226	DUF3865	31.6
5227	DUF3866	25.0
5228	DUF3867	27.0
5229	DUF3868	27.0
5230	DUF3869	20.4
5231	DUF3870	22.0
5232	DUF3871	27.0
5233	DUF3872	27.0
5234	DUF3873	27.0
5235	DUF3874	27.1
5236	DUF3875	27.0
5237	DUF3876	27.0
5238	DUF3877	27.0
5239	DUF3878	27.0
5240	DUF3879	27.0
5241	DUF3880	23.0
5242	DUF3881	27.0
5243	DUF3882	22.1
5244	DUF3883	22.1
5245	DUF3884	21.7
5246	DUF3885	21.8
5247	DUF3886	25.0
5248	DUF3887	25.9
5249	DUF3888	22.2
5250	DUF3889	25.0
5251	DUF389	22.7
5252	DUF3890	22.8
5253	DUF3891	24.0
5254	DUF3892	22.3
5255	DUF3893	22.1
5256	DUF3894	25.0
5257	DUF3895	25.0
5258	DUF3896	25.0
5259	DUF3898	25.0
5260	DUF3899	23.2
5261	DUF390	21.4
5262	DUF3900	21.0
5263	DUF3902	25.0
5264	DUF3903	25.0
5265	DUF3904	25.0
5266	DUF3905	19.7
5267	DUF3906	25.0
5268	DUF3907	20.3
5269	DUF3908	22.9
5270	DUF3909	25.0
5271	DUF3910	21.5
5272	DUF3911	20.2
5273	DUF3912	21.8
5274	DUF3913	25.0
5275	DUF3914	25.0
5276	DUF3915	26.9
5277	DUF3916	21.3
5278	DUF3917	25.0
5279	DUF3918	21.3
5280	DUF3919	25.0
5281	DUF3920	27.3
5282	DUF3921	25.0
5283	DUF3922	25.0
5284	DUF3923	25.0
5285	DUF3924	20.9
5286	DUF3925	25.0
5287	DUF3926	25.0
5288	DUF3927	19.3
5289	DUF3928	25.0
5290	DUF3929	25.0
5291	DUF393	25.7
5292	DUF3930	25.0
5293	DUF3931	25.0
5294	DUF3932	25.0
5295	DUF3933	25.0
5296	DUF3934	25.0
5297	DUF3935	25.0
5298	DUF3936	21.8
5299	DUF3937	22.5
5300	DUF3938	25.0
5301	DUF3939	21.3
5302	DUF3941	25.0
5303	DUF3942	25.0
5304	DUF3943	27.0
5305	DUF3944	21.7
5306	DUF3945	21.9
5307	DUF3947	25.0
5308	DUF3948	25.0
5309	DUF3949	25.0
5310	DUF3950	25.0
5311	DUF3951	25.0
5312	DUF3952	25.0
5313	DUF3953	21.8
5314	DUF3954	22.2
5315	DUF3955	20.6
5316	DUF3956	22.2
5317	DUF3958	22.8
5318	DUF3959	25.0
5319	DUF3960	21.5
5320	DUF3961	25.0
5321	DUF3962	25.0
5322	DUF3963	25.0
5323	DUF3964	21.6
5324	DUF3965	22.1
5325	DUF3966	25.0
5326	DUF3967	21.6
5327	DUF3969	25.0
5328	DUF397	19.7
5329	DUF3970	21.1
5330	DUF3971	22.5
5331	DUF3972	22.7
5332	DUF3973	25.0
5333	DUF3974	25.0
5334	DUF3975	25.0
5335	DUF3976	25.0
5336	DUF3977	25.0
5337	DUF3978	25.0
5338	DUF3979	22.5
5339	DUF3980	25.0
5340	DUF3981	25.0
5341	DUF3982	18.1
5342	DUF3983	25.0
5343	DUF3984	22.1
5344	DUF3985	25.0
5345	DUF3986	20.5
5346	DUF3987	27.0
5347	DUF3989	27.0
5348	DUF3990	27.0
5349	DUF3991	22.2
5350	DUF3992	22.0
5351	DUF3993	22.4
5352	DUF3994	25.0
5353	DUF3995	22.9
5354	DUF3996	21.9
5355	DUF3997	25.0
5356	DUF3999	29.0
5357	DUF4001	21.7
5358	DUF4002	21.0
5359	DUF4003	27.0
5360	DUF4004	27.0
5361	DUF4005	22.1
5362	DUF4006	21.4
5363	DUF4007	27.0
5364	DUF401	24.0
5365	DUF4010	30.0
5366	DUF4011	22.2
5367	DUF4012	28.0
5368	DUF4013	26.9
5369	DUF4014	23.0
5370	DUF4015	27.0
5371	DUF4017	21.6
5372	DUF4018	25.0
5373	DUF4019	22.1
5374	DUF402	21.5
5375	DUF4020	22.7
5376	DUF4021	25.0
5377	DUF4022	25.0
5378	DUF4023	25.0
5379	DUF4024	25.0
5380	DUF4025	25.0
5381	DUF4026	21.3
5382	DUF4027	25.0
5383	DUF4028	25.0
5384	DUF4029	25.0
5385	DUF4030	21.6
5386	DUF4031	25.5
5387	DUF4032	22.3
5388	DUF4033	21.4
5389	DUF4034	21.3
5390	DUF4035	22.1
5391	DUF4037	22.1
5392	DUF4038	26.5
5393	DUF4040	30.0
5394	DUF4041	21.0
5395	DUF4042	21.6
5396	DUF4043	21.1
5397	DUF4044	20.3
5398	DUF4045	22.9
5399	DUF4046	22.8
5400	DUF4047	22.1
5401	DUF4048	25.0
5402	DUF4049	25.0
5403	DUF4050	22.8
5404	DUF4051	25.0
5405	DUF4052	25.0
5406	DUF4054	22.4
5407	DUF4055	25.0
5408	DUF4056	21.1
5409	DUF4057	21.0
5410	DUF4058	25.0
5411	DUF4059	25.0
5412	DUF406	25.0
5413	DUF4060	20.1
5414	DUF4061	21.9
5415	DUF4062	21.9
5416	DUF4064	29.1
5417	DUF4065	25.7
5418	DUF4070	21.6
5419	DUF4071	24.1
5420	DUF4072	21.9
5421	DUF4073	25.0
5422	DUF4074	22.3
5423	DUF4075	25.0
5424	DUF4077	25.0
5425	DUF4078	25.0
5426	DUF4079	27.9
5427	DUF4080	22.9
5428	DUF4081	21.7
5429	DUF4082	22.3
5430	DUF4083	25.4
5431	DUF4084	22.0
5432	DUF4085	24.1
5433	DUF4087	25.0
5434	DUF4088	23.8
5435	DUF4089	21.6
5436	DUF4090	22.7
5437	DUF4091	23.1
5438	DUF4092	22.2
5439	DUF4093	25.0
5440	DUF4094	24.5
5441	DUF4096	21.9
5442	DUF4097	29.0
5443	DUF4099	22.0
5444	DUF410	23.1
5445	DUF4100	21.4
5446	DUF4101	22.8
5447	DUF4102	27.0
5448	DUF4105	22.2
5449	DUF4106	27.0
5450	DUF4107	27.0
5451	DUF4108	27.0
5452	DUF411	21.4
5453	DUF4110	27.0
5454	DUF4111	22.2
5455	DUF4112	21.9
5456	DUF4113	24.0
5457	DUF4114	27.0
5458	DUF4115	27.0
5459	DUF4116	24.8
5460	DUF4118	25.8
5461	DUF4119	27.0
5462	DUF412	20.7
5463	DUF4120	27.0
5464	DUF4121	27.0
5465	DUF4122	27.0
5466	DUF4123	23.1
5467	DUF4124	21.9
5468	DUF4125	25.0
5469	DUF4126	27.0
5470	DUF4127	27.0
5471	DUF4128	27.0
5472	DUF4129	21.8
5473	DUF413	25.0
5474	DUF4130	27.0
5475	DUF4131	25.4
5476	DUF4132	27.0
5477	DUF4133	25.2
5478	DUF4134	22.7
5479	DUF4135	28.9
5480	DUF4136	29.1
5481	DUF4138	25.8
5482	DUF4139	26.1
5483	DUF4140	27.0
5484	DUF4141	30.0
5485	DUF4142	27.0
5486	DUF4143	27.0
5487	DUF4144	27.0
5488	DUF4145	22.0
5489	DUF4147	23.0
5490	DUF4148	24.6
5491	DUF4149	24.6
5492	DUF4150	29.8
5493	DUF4152	27.0
5494	DUF4153	25.0
5495	DUF4154	24.9
5496	DUF4156	27.0
5497	DUF4157	22.0
5498	DUF4158	26.1
5499	DUF4159	25.0
5500	DUF416	22.3
5501	DUF4160	23.0
5502	DUF4162	27.4
5503	DUF4163	27.7
5504	DUF4164	27.2
5505	DUF4165	25.0
5506	DUF4166	23.0
5507	DUF4167	25.0
5508	DUF4168	25.8
5509	DUF4169	25.0
5510	DUF417	22.1
5511	DUF4170	25.0
5512	DUF4171	27.0
5513	DUF4172	25.0
5514	DUF4173	24.1
5515	DUF4174	27.0
5516	DUF4175	26.4
5517	DUF4176	25.0
5518	DUF4177	25.0
5519	DUF4178	25.0
5520	DUF4179	26.9
5521	DUF418	22.8
5522	DUF4180	25.0
5523	DUF4181	25.4
5524	DUF4183	25.1
5525	DUF4184	25.0
5526	DUF4185	28.3
5527	DUF4186	25.0
5528	DUF4187	27.0
5529	DUF4188	25.0
5530	DUF4189	25.0
5531	DUF4190	35.0
5532	DUF4191	25.0
5533	DUF4192	27.8
5534	DUF4193	25.0
5535	DUF4194	29.8
5536	DUF4195	27.0
5537	DUF4196	25.0
5538	DUF4197	24.9
5539	DUF4198	34.0
5540	DUF4199	31.3
5541	DUF420	29.3
5542	DUF4200	28.9
5543	DUF4201	28.0
5544	DUF4202	21.6
5545	DUF4203	29.2
5546	DUF4205	21.0
5547	DUF4207	25.0
5548	DUF4208	23.0
5549	DUF4209	22.3
5550	DUF421	27.4
5551	DUF4210	21.2
5552	DUF4211	27.0
5553	DUF4212	30.0
5554	DUF4213	23.5
5555	DUF4214	23.0
5556	DUF4215	27.0
5557	DUF4216	30.6
5558	DUF4217	27.0
5559	DUF4218	27.0
5560	DUF4219	27.0
5561	DUF422	25.0
5562	DUF4220	27.0
5563	DUF4221	29.7
5564	DUF4222	21.4
5565	DUF4223	27.0
5566	DUF4224	21.3
5567	DUF4225	25.9
5568	DUF4226	22.0
5569	DUF4227	27.0
5570	DUF4228	27.0
5571	DUF4229	27.0
5572	DUF423	25.0
5573	DUF4230	27.0
5574	DUF4231	24.7
5575	DUF4232	27.0
5576	DUF4233	27.0
5577	DUF4234	25.3
5578	DUF4235	27.0
5579	DUF4236	27.0
5580	DUF4237	27.0
5581	DUF4238	27.0
5582	DUF4239	22.5
5583	DUF424	25.0
5584	DUF4240	27.0
5585	DUF4241	27.0
5586	DUF4242	28.5
5587	DUF4243	27.0
5588	DUF4244	27.0
5589	DUF4245	28.6
5590	DUF4246	27.0
5591	DUF4247	27.0
5592	DUF4248	27.0
5593	DUF4249	28.2
5594	DUF4250	27.0
5595	DUF4251	27.0
5596	DUF4252	28.1
5597	DUF4253	27.0
5598	DUF4254	27.0
5599	DUF4255	27.0
5600	DUF4256	27.0
5601	DUF4257	27.0
5602	DUF4258	25.2
5603	DUF4259	22.7
5604	DUF4260	27.0
5605	DUF4261	27.0
5606	DUF4262	28.0
5607	DUF4263	27.0
5608	DUF4264	27.0
5609	DUF4265	27.0
5610	DUF4266	27.0
5611	DUF4267	27.8
5612	DUF4268	27.0
5613	DUF4269	27.0
5614	DUF4270	27.0
5615	DUF4271	29.7
5616	DUF4272	27.0
5617	DUF4274	27.0
5618	DUF4275	27.0
5619	DUF4276	28.8
5620	DUF4277	25.4
5621	DUF4278	25.3
5622	DUF4279	25.0
5623	DUF4280	26.3
5624	DUF4281	27.0
5625	DUF4282	27.0
5626	DUF4283	27.0
5627	DUF4284	27.0
5628	DUF4286	22.8
5629	DUF4287	27.0
5630	DUF4288	27.0
5631	DUF429	20.2
5632	DUF4290	27.0
5633	DUF4291	27.0
5634	DUF4292	21.9
5635	DUF4293	27.0
5636	DUF4294	27.0
5637	DUF4295	27.0
5638	DUF4296	27.0
5639	DUF4297	27.0
5640	DUF4298	27.0
5641	DUF4299	27.6
5642	DUF43	21.1
5643	DUF4300	27.0
5644	DUF4301	27.0
5645	DUF4302	27.0
5646	DUF4303	21.6
5647	DUF4304	22.5
5648	DUF4305	27.0
5649	DUF4306	27.0
5650	DUF4307	27.0
5651	DUF4309	25.0
5652	DUF4310	27.0
5653	DUF4311	27.0
5654	DUF4312	27.0
5655	DUF4313	27.0
5656	DUF4314	27.0
5657	DUF4315	27.0
5658	DUF4316	25.0
5659	DUF4317	27.0
5660	DUF4318	27.0
5661	DUF432	20.7
5662	DUF4320	25.0
5663	DUF4321	27.0
5664	DUF4322	27.0
5665	DUF4325	27.0
5666	DUF4326	25.0
5667	DUF4327	27.0
5668	DUF4328	26.4
5669	DUF4329	27.2
5670	DUF433	22.0
5671	DUF4330	27.0
5672	DUF4331	27.0
5673	DUF4332	22.7
5674	DUF4333	27.0
5675	DUF4334	25.0
5676	DUF4335	27.0
5677	DUF4336	28.5
5678	DUF4337	27.0
5679	DUF4338	27.0
5680	DUF4339	29.9
5681	DUF434	20.4
5682	DUF4340	25.0
5683	DUF4342	25.0
5684	DUF4343	30.0
5685	DUF4344	29.6
5686	DUF4345	25.4
5687	DUF4346	29.6
5688	DUF4347	24.6
5689	DUF4348	21.9
5690	DUF4349	25.7
5691	DUF4350	28.8
5692	DUF4351	25.0
5693	DUF4352	25.0
5694	DUF4353	25.0
5695	DUF4354	25.0
5696	DUF4355	25.4
5697	DUF4357	29.0
5698	DUF4358	25.0
5699	DUF4359	27.0
5700	DUF436	25.0
5701	DUF4360	27.0
5702	DUF4361	22.4
5703	DUF4362	25.0
5704	DUF4363	27.4
5705	DUF4364	26.9
5706	DUF4365	21.9
5707	DUF4366	28.0
5708	DUF4367	22.1
5709	DUF4368	25.0
5710	DUF4369	25.0
5711	DUF4370	25.0
5712	DUF4371	24.8
5713	DUF4372	25.0
5714	DUF4373	25.0
5715	DUF4374	25.0
5716	DUF4375	25.0
5717	DUF4376	27.9
5718	DUF4377	25.0
5719	DUF4378	25.7
5720	DUF4379	24.5
5721	DUF438	25.0
5722	DUF4380	29.4
5723	DUF4381	27.2
5724	DUF4382	25.0
5725	DUF4383	27.0
5726	DUF4384	27.0
5727	DUF4385	27.0
5728	DUF4386	27.5
5729	DUF4387	27.0
5730	DUF4388	25.0
5731	DUF4389	25.0
5732	DUF4390	27.0
5733	DUF4391	29.9
5734	DUF4392	27.9
5735	DUF4393	27.1
5736	DUF4394	22.5
5737	DUF4395	24.0
5738	DUF4396	27.0
5739	DUF4397	27.7
5740	DUF4398	26.4
5741	DUF4399	25.0
5742	DUF440	21.5
5743	DUF4400	27.0
5744	DUF4401	29.0
5745	DUF4402	25.2
5746	DUF4403	28.3
5747	DUF4404	27.0
5748	DUF4405	24.1
5749	DUF4406	22.0
5750	DUF4407	31.3
5751	DUF4408	21.5
5752	DUF4409	31.7
5753	DUF441	25.6
5754	DUF4410	26.0
5755	DUF4411	23.5
5756	DUF4412	21.6
5757	DUF4413	27.0
5758	DUF4414	26.0
5759	DUF4416	27.0
5760	DUF4417	28.9
5761	DUF4418	27.0
5762	DUF4419	25.0
5763	DUF442	25.3
5764	DUF4420	27.0
5765	DUF4421	27.0
5766	DUF4422	25.0
5767	DUF4423	30.0
5768	DUF4424	27.0
5769	DUF4426	25.0
5770	DUF4427	22.7
5771	DUF4428	27.8
5772	DUF4429	25.0
5773	DUF443	26.2
5774	DUF4430	23.8
5775	DUF4431	24.0
5776	DUF4432	32.0
5777	DUF4433	22.5
5778	DUF4434	30.0
5779	DUF4435	27.0
5780	DUF4436	23.0
5781	DUF4437	24.0
5782	DUF4438	27.0
5783	DUF4439	25.0
5784	DUF444	20.6
5785	DUF4440	25.0
5786	DUF4441	22.4
5787	DUF4442	25.0
5788	DUF4443	18.5
5789	DUF4444	25.0
5790	DUF4445	28.7
5791	DUF4446	26.5
5792	DUF4447	27.2
5793	DUF4448	30.1
5794	DUF4449	27.0
5795	DUF445	33.8
5796	DUF4450	27.0
5797	DUF4451	27.0
5798	DUF4452	27.0
5799	DUF4453	26.1
5800	DUF4454	25.0
5801	DUF4455	29.8
5802	DUF4456	26.7
5803	DUF4457	25.1
5804	DUF4458	22.4
5805	DUF4459	27.0
5806	DUF446	25.0
5807	DUF4460	25.3
5808	DUF4461	24.0
5809	DUF4462	25.0
5810	DUF4464	27.0
5811	DUF4465	25.0
5812	DUF4466	25.0
5813	DUF4467	21.9
5814	DUF4468	22.6
5815	DUF4469	22.6
5816	DUF447	24.8
5817	DUF4470	25.0
5818	DUF4471	25.0
5819	DUF4472	25.8
5820	DUF4473	25.9
5821	DUF4474	23.0
5822	DUF4475	25.0
5823	DUF4476	22.5
5824	DUF4477	24.9
5825	DUF4478	25.0
5826	DUF4479	25.0
5827	DUF448	21.6
5828	DUF4481	25.0
5829	DUF4482	26.6
5830	DUF4483	24.0
5831	DUF4484	25.6
5832	DUF4485	24.0
5833	DUF4486	25.0
5834	DUF4487	25.0
5835	DUF4488	27.0
5836	DUF4489	27.0
5837	DUF4490	27.0
5838	DUF4491	27.0
5839	DUF4492	27.0
