	filename	index	length
1725	ZNF330.002.exons.txt	460	3
1726	ZNF330.005.exons.txt	420	1
1727	ADAMTS19.002.exons.txt	1	2
1728	ADCY2.003.exons.txt	1	1
1729	ADGRV1.003.exons.txt	1	1
1730	ADGRV1.004.exons.txt	1	2
1731	AGGF1.002.exons.txt	1	2
1732	AHRR.006.exons.txt	474	1
1733	AHRR.007.exons.txt	245	2
1734	AHRR.009.exons.txt	38	2
1735	ANKHD1.001.exons.txt	2031	1
1736	ANKHD1.008.exons.txt	1	1
1737	ANKHD1.009.exons.txt	1813	14
1738	ANKHD1.010.exons.txt	1	2
1739	ANKHD1.011.exons.txt	1	2
1740	APC.003.exons.txt	3915	1
1741	APC.005.exons.txt	355	3
1742	ARHGAP26.005.exons.txt	1	1
1743	ARHGAP26.009.exons.txt	1	1
1744	ARHGEF28.006.exons.txt	251	2
1745	ARL10.002.exons.txt	1	2
1746	BDP1.003.exons.txt	1	1
1747	BHMT2.002.exons.txt	206	2
1748	BTF3.004.exons.txt	1	1
1749	C5orf24.005.exons.txt	23	2
1750	C5orf24.006.exons.txt	1	1
1751	CAMK4.006.exons.txt	427	3
1752	CANX.004.exons.txt	1	1
1753	CANX.005.exons.txt	1	1
1754	CANX.007.exons.txt	395	2
1755	CAST.008.exons.txt	1	1
1756	CAST.012.exons.txt	1927	3
1757	CAST.017.exons.txt	470	2
1758	CAST.019.exons.txt	1180	3
1759	CAST.022.exons.txt	1	2
1760	CAST.026.exons.txt	1	1
1761	CAST.030.exons.txt	1	2
1762	CCNG1.003.exons.txt	345	1
1763	CCNG1.005.exons.txt	409	3
1764	CCT5.002.exons.txt	1	1
1765	CDK7.006.exons.txt	449	2
1766	CENPH.003.exons.txt	1	2
1767	CKMT2.004.exons.txt	513	1
1768	CNOT8.005.exons.txt	258	1
1769	CNOT8.010.exons.txt	271	3
1770	CNOT8.011.exons.txt	357	1
1771	CNOT8.012.exons.txt	168	1
1772	CNOT8.013.exons.txt	677	2
1773	CNOT8.015.exons.txt	167	2
1774	CNOT8.017.exons.txt	399	1
1775	CPEB4.006.exons.txt	1	1
1776	CPLX2.004.exons.txt	21	1
1777	CREBRF.003.exons.txt	79	3
1778	CSNK1G3.008.exons.txt	1	1
1779	CTNNA1.003.exons.txt	332	2
1780	CTNNA1.004.exons.txt	283	3
1781	CTNNA1.005.exons.txt	153	1
1782	CTNNA1.006.exons.txt	304	3
1783	CTNNA1.007.exons.txt	354	1
1784	CTNNA1.008.exons.txt	1	2
1785	CTNNA1.009.exons.txt	153	1
1786	CTNNA1.010.exons.txt	276	1
1787	CTNNA1.011.exons.txt	62	2
1788	CTNNA1.013.exons.txt	648	1
1789	CTNNA1.014.exons.txt	97	3
1790	CTNNA1.015.exons.txt	370	3
1791	CTNNA1.016.exons.txt	226	3
1792	CTNNA1.019.exons.txt	119	2
1793	CTNNA1.020.exons.txt	386	2
1794	CTNNA1.021.exons.txt	469	3
1795	CTNNA1.022.exons.txt	318	1
1796	CTNNA1.023.exons.txt	123	1
1797	CTNNA1.024.exons.txt	485	2
1798	CTNNA1.026.exons.txt	111	1
1799	CXXC5.002.exons.txt	251	2
1800	CXXC5.003.exons.txt	25	3
1801	CXXC5.004.exons.txt	308	2
1802	CXXC5.005.exons.txt	221	2
1803	CXXC5.008.exons.txt	243	1
1804	CXXC5.009.exons.txt	207	1
1805	CXXC5.010.exons.txt	34	3
1806	CXXC5.012.exons.txt	296	2
1807	CXXC5.013.exons.txt	414	1
1808	CXXC5.014.exons.txt	591	1
1809	DCP2.002.exons.txt	1	2
1810	DDX4.003.exons.txt	318	1
1811	DDX4.004.exons.txt	1	1
1812	DDX4.010.exons.txt	1556	2
1813	DDX46.003.exons.txt	1	2
1814	DDX46.004.exons.txt	1	1
1815	EGFLAM.009.exons.txt	339	1
1816	EIF4E1B.002.exons.txt	1	1
1817	ERAP2.005.exons.txt	1	2
1818	ERAP2.007.exons.txt	1	2
1819	ERBB2IP.009.exons.txt	1	2
1820	ERGIC1.005.exons.txt	1	2
1821	EXOC3.003.exons.txt	1	1
1822	F2RL1.002.exons.txt	339	1
1823	FAM81B.004.exons.txt	1	2
1824	FAM81B.005.exons.txt	1	2
1825	FAM81B.006.exons.txt	1	1
1826	FGFR4.005.exons.txt	325	3
1827	FGFR4.006.exons.txt	1	2
1828	FGFR4.007.exons.txt	604	3
1829	FGFR4.009.exons.txt	344	2
1830	FGFR4.010.exons.txt	263	2
1831	FST.004.exons.txt	1	1
1832	G3BP1.004.exons.txt	316	3
1833	G3BP1.008.exons.txt	353	2
1834	G3BP1.011.exons.txt	319	3
1835	GABRA1.005.exons.txt	370	3
1836	GABRA6.003.exons.txt	1	1
1837	GABRG2.005.exons.txt	668	2
1838	GABRP.003.exons.txt	515	2
1839	GABRP.004.exons.txt	179	2
1840	GABRP.005.exons.txt	158	2
1841	GAPT.004.exons.txt	207	1
1842	GM2A.002.exons.txt	1	2
1843	GRK6.004.exons.txt	760	3
1844	GRK6.005.exons.txt	53	2
1845	GRK6.006.exons.txt	191	2
1846	GRK6.008.exons.txt	388	3
1847	HEXB.002.exons.txt	1	2
1848	HEXB.003.exons.txt	1	1
1849	HEXB.006.exons.txt	1	2
1850	HMGCR.003.exons.txt	56	2
1851	HMGCR.005.exons.txt	1	1
1852	HMGCR.007.exons.txt	334	3
1853	HMGXB3.003.exons.txt	1	2
1854	HMMR.005.exons.txt	278	2
1855	HMMR.006.exons.txt	306	1
1856	IK.003.exons.txt	803	2
1857	IL7R.004.exons.txt	158	2
1858	IL7R.006.exons.txt	180	1
1859	IPO11.006.exons.txt	1	1
1860	IPO11.007.exons.txt	192	1
1861	IPO11.008.exons.txt	447	1
1862	IPO11.009.exons.txt	487	3
1863	IQGAP2.003.exons.txt	4209	1
1864	IRGM.002.exons.txt	1	1
1865	JADE2.005.exons.txt	1	1
1866	JADE2.006.exons.txt	766	3
1867	JADE2.007.exons.txt	450	1
1868	KIAA0141.004.exons.txt	1	1
1869	LARP1.002.exons.txt	1	2
1870	LARP1.004.exons.txt	1	2
1871	LARP1.005.exons.txt	279	1
1872	LARP1.006.exons.txt	1	2
1873	LARP1.008.exons.txt	1	2
1874	LARP1.010.exons.txt	1	1
1875	MAP1B.002.exons.txt	1981	30
1876	MAP1B.003.exons.txt	368	2
1877	MARVELD2.005.exons.txt	437	2
1878	MARVELD2.006.exons.txt	1550	3
1879	MAST4.010.exons.txt	1	1
1880	MAST4.012.exons.txt	1	2
1881	MAST4.014.exons.txt	1	1
1882	MATR3.002.exons.txt	234	1
1883	MATR3.003.exons.txt	1	1
1884	MATR3.004.exons.txt	236	2
1885	MATR3.005.exons.txt	263	2
1886	MATR3.006.exons.txt	366	1
1887	MATR3.007.exons.txt	330	1
1888	MATR3.008.exons.txt	1301	2
1889	MATR3.010.exons.txt	259	3
1890	MATR3.011.exons.txt	375	1
1891	MATR3.012.exons.txt	28	3
1892	MATR3.015.exons.txt	301	3
1893	MFAP3.004.exons.txt	329	2
1894	MTRR.003.exons.txt	337	3
1895	MTRR.004.exons.txt	1	2
1896	MTRR.005.exons.txt	1	2
1897	MTRR.006.exons.txt	1	2
1898	MTRR.009.exons.txt	1	2
1899	NDST1.002.exons.txt	478	3
1900	NDST1.004.exons.txt	205	3
1901	NDST1.005.exons.txt	70	3
1902	NNT.004.exons.txt	653	2
1903	NNT.005.exons.txt	1	1
1904	NNT.006.exons.txt	176	2
1905	NNT.008.exons.txt	598	3
1906	NSA2.002.exons.txt	1	2
1907	NSD1.005.exons.txt	29	2
1908	NSD1.006.exons.txt	159	1
1909	NSD1.008.exons.txt	374	2
1910	NSD1.010.exons.txt	16	3
1911	NSD1.011.exons.txt	103	3
1912	OTULIN.002.exons.txt	1	1
1913	OTULIN.003.exons.txt	1	2
1914	PAIP2.005.exons.txt	280	3
1915	PAM.005.exons.txt	1	2
1916	PAM.008.exons.txt	76	3
1917	PAM.009.exons.txt	88	3
1918	PAM.010.exons.txt	127	3
1919	PAM.011.exons.txt	86	2
1920	PAM.012.exons.txt	160	3
1921	PAM.013.exons.txt	1	1
1922	PAM.014.exons.txt	206	2
1923	PAPD7.002.exons.txt	82	3
1924	PARP8.013.exons.txt	233	2
1925	PDE8B.006.exons.txt	358	3
1926	PDE8B.009.exons.txt	337	3
1927	PDZD2.002.exons.txt	42	1
1928	PIK3R1.007.exons.txt	309	1
1929	PIK3R1.009.exons.txt	353	2
1930	PIK3R1.011.exons.txt	414	1
1931	PKD2L2.004.exons.txt	253	3
1932	PKD2L2.006.exons.txt	549	1
1933	POLK.011.exons.txt	425	2
1934	POLR3G.004.exons.txt	118	3
1935	POLR3G.006.exons.txt	279	1
1936	PPIP5K2.009.exons.txt	1	1
1937	PRDM6.002.exons.txt	1	2
1938	PRDM9.002.exons.txt	302	2
1939	PRELID1.004.exons.txt	1	2
1940	PRR16.004.exons.txt	428	2
1941	PTCD2.005.exons.txt	612	1
1942	RAD17.009.exons.txt	63	1
1943	RAD17.011.exons.txt	509	2
1944	RAD50.004.exons.txt	1974	9
1945	RAI14.003.exons.txt	380	2
1946	RAI14.004.exons.txt	380	2
1947	RAI14.005.exons.txt	322	3
1948	RAI14.007.exons.txt	343	3
1949	RAI14.011.exons.txt	314	2
1950	RAI14.013.exons.txt	419	2
1951	RAI14.014.exons.txt	451	3
1952	RAI14.017.exons.txt	377	2
1953	RANBP17.003.exons.txt	1	1
1954	RANBP17.005.exons.txt	115	3
1955	RANBP17.006.exons.txt	1	1
1956	RANBP17.008.exons.txt	1	2
1957	REEP2.005.exons.txt	1	1
1958	RGS14.002.exons.txt	1	1
1959	RHOBTB3.002.exons.txt	1	2
1960	RHOBTB3.006.exons.txt	1	2
1961	RHOBTB3.007.exons.txt	1	1
1962	RHOBTB3.008.exons.txt	1	2
1963	RHOBTB3.009.exons.txt	1	2
1964	RMND5B.005.exons.txt	343	3
1965	RMND5B.006.exons.txt	445	3
1966	RMND5B.007.exons.txt	171	1
1967	RNF14.006.exons.txt	514	3
1968	RNF14.007.exons.txt	299	2
1969	RNF14.008.exons.txt	558	1
1970	RNF14.010.exons.txt	399	1
1971	RNF14.011.exons.txt	185	2
1972	RNF14.012.exons.txt	835	3
1973	RNF14.013.exons.txt	47	2
1974	RNF180.003.exons.txt	322	3
1975	RPL26L1.004.exons.txt	117	1
1976	RPL26L1.006.exons.txt	385	3
1977	RUFY1.003.exons.txt	1	2
1978	RUFY1.005.exons.txt	1	2
1979	RUFY1.006.exons.txt	1	1
1980	SDHA.003.exons.txt	1	1
1981	SEC24A.003.exons.txt	1	1
1982	SERF1A.006.exons.txt	63	1
1983	SFXN1.002.exons.txt	435	1
1984	SFXN1.005.exons.txt	1	1
1985	SKIV2L2.002.exons.txt	1	2
1986	SKIV2L2.004.exons.txt	1	2
1987	SLC1A3.003.exons.txt	321	1
1988	SLC1A3.004.exons.txt	321	1
1989	SLC1A3.005.exons.txt	305	2
1990	SLC22A5.002.exons.txt	721	3
1991	SLC22A5.003.exons.txt	1	2
1992	SLC22A5.005.exons.txt	1	1
1993	SLC26A2.002.exons.txt	71	2
1994	SLC27A6.004.exons.txt	487	3
1995	SLC30A5.004.exons.txt	1	1
1996	SLC36A1.003.exons.txt	212	2
1997	SLC36A1.005.exons.txt	216	1
1998	SLC36A1.007.exons.txt	300	1
1999	SLC36A1.008.exons.txt	1	2
2000	SLF1.003.exons.txt	393	1
2001	SLF1.004.exons.txt	1	2
2002	SMAD5.001.exons.txt	243	1
2003	SMAD5.002.exons.txt	404	2
2004	SMAD5.003.exons.txt	385	3
2005	SMAD5.004.exons.txt	4	3
2006	SMAD5.005.exons.txt	4	3
2007	SMAD5.006.exons.txt	1	2
2008	SMAD5.007.exons.txt	1	1
2009	SMN2.006.exons.txt	1	2
2010	SNCAIP.008.exons.txt	296	2
2011	SNCAIP.011.exons.txt	204	1
2012	SNCAIP.017.exons.txt	43	3
2013	SPDL1.003.exons.txt	692	2
2014	SPDL1.004.exons.txt	266	2
2015	SPDL1.006.exons.txt	450	1
2016	SPDL1.007.exons.txt	1	1
2017	SPDL1.011.exons.txt	1	2
2018	SPEF2.008.exons.txt	1	2
2019	SPEF2.011.exons.txt	1	1
2020	SPINK5.005.exons.txt	207	1
2021	SQSTM1.003.exons.txt	422	2
2022	SQSTM1.008.exons.txt	503	2
2023	SREK1.006.exons.txt	1	2
2024	TARS.004.exons.txt	388	3
2025	TARS.006.exons.txt	152	2
2026	TCF7.006.exons.txt	443	2
2027	TCF7.007.exons.txt	461	2
2028	TCF7.009.exons.txt	1	2
2029	TCF7.013.exons.txt	1	1
2030	TCF7.016.exons.txt	369	1
2031	TCOF1.004.exons.txt	4229	16
2032	TCOF1.008.exons.txt	1	1
2033	TGFBI.002.exons.txt	1	2
2034	TGFBI.003.exons.txt	1	2
2035	TGFBI.004.exons.txt	1	2
2036	TGFBI.006.exons.txt	1	1
2037	TGFBI.007.exons.txt	1	1
2038	TNFAIP8.007.exons.txt	205	3
2039	TRAPPC13.006.exons.txt	1	1
2040	TRIM41.003.exons.txt	1	2
2041	TRIM41.004.exons.txt	575	2
2042	TRIP13.002.exons.txt	1	1
2043	TSPAN17.004.exons.txt	1	1
2044	TXNDC15.002.exons.txt	1	2
2045	TXNDC15.003.exons.txt	1	1
2046	UBE2B.002.exons.txt	1	2
2047	UBE2D2.005.exons.txt	295	3
2048	UNC5A.002.exons.txt	1	2
2049	UNC5A.003.exons.txt	1	1
2050	UTP15.002.exons.txt	1	1
2051	UTP15.003.exons.txt	23	2
2052	UTP15.005.exons.txt	197	2
2053	ZFP2.002.exons.txt	70	3
2054	ZFP2.005.exons.txt	27	1
2055	ZFYVE16.002.exons.txt	1	2
2056	ZFYVE16.005.exons.txt	1	2
2057	ZNF131.003.exons.txt	795	1
2058	ZNF131.004.exons.txt	456	1
2059	ZNF131.006.exons.txt	418	3
2060	ZNF354B.002.exons.txt	403	3
2061	ZNF879.002.exons.txt	405	1
2062	ZNF879.004.exons.txt	124	3
2063	ABCF1.003.exons.txt	317	2
2064	ABCF1.004.exons.txt	1	2
2065	ADGB.006.exons.txt	2142	1
2066	ADGRB3.005.exons.txt	205	3
2067	ADGRG6.006.exons.txt	1	1
2068	ADGRG6.007.exons.txt	1	1
2069	ADGRG6.008.exons.txt	725	2
2070	AIG1.006.exons.txt	372	1
2071	AIG1.007.exons.txt	416	2
2072	ANKRD6.004.exons.txt	355	3
2073	ANKRD6.009.exons.txt	1	1
2074	ANKRD6.010.exons.txt	1	2
2075	ANKRD6.015.exons.txt	241	3
2076	ANKRD66.002.exons.txt	1	1
2077	ARMC2.004.exons.txt	1	1
2078	BPHL.006.exons.txt	1	1
2079	BRD2.005.exons.txt	1	1
2080	BRD2.007.exons.txt	1	1
2081	BRD2.010.exons.txt	1	2
2082	BRPF3.003.exons.txt	287	2
2083	BRPF3.004.exons.txt	1	2
2084	BRPF3.005.exons.txt	1	2
2085	BRPF3.006.exons.txt	388	3
2086	BTN2A1.004.exons.txt	1	1
2087	BTN2A1.006.exons.txt	258	1
2088	BTN2A2.007.exons.txt	243	1
2089	BTN2A2.009.exons.txt	713	2
2090	BTN3A1.002.exons.txt	358	3
2091	BTN3A1.004.exons.txt	131	2
2092	BTN3A1.007.exons.txt	276	1
2093	BTN3A2.008.exons.txt	347	2
2094	BTN3A2.009.exons.txt	590	2
2095	BTN3A3.003.exons.txt	414	1
2096	BTN3A3.004.exons.txt	423	1
2097	BTN3A3.006.exons.txt	752	2
2098	BYSL.002.exons.txt	1	2
2099	C2.002.exons.txt	1	1
2100	C2.007.exons.txt	420	1
2101	C2.011.exons.txt	1	1
2102	C6orf141.002.exons.txt	1	1
2103	CEP57L1.005.exons.txt	586	3
2104	CEP57L1.008.exons.txt	340	3
2105	CEP57L1.011.exons.txt	87	1
2106	CEP57L1.012.exons.txt	619	3
2107	CEP57L1.016.exons.txt	691	3
2108	CEP57L1.017.exons.txt	161	2
2109	CEP57L1.020.exons.txt	238	3
2110	CFAP206.002.exons.txt	756	1
2111	CFB.003.exons.txt	1	2
2112	CFB.004.exons.txt	1	1
2113	CMTR1.002.exons.txt	1	1
2114	CMTR1.004.exons.txt	1	2
2115	DDR1.007.exons.txt	444	1
2116	DDR1.009.exons.txt	176	2
2117	DDR1.010.exons.txt	461	2
2118	DDR1.016.exons.txt	1	2
2119	DDR1.017.exons.txt	629	2
2120	DDR1.018.exons.txt	303	1
2121	DDR1.019.exons.txt	209	2
2122	DDR1.020.exons.txt	399	1
2123	DDR1.021.exons.txt	337	3
2124	DDR1.024.exons.txt	417	1
2125	DDR1.025.exons.txt	345	1
2126	DDR1.027.exons.txt	416	2
2127	DDR1.028.exons.txt	126	1
2128	DDR1.029.exons.txt	257	2
2129	DDR1.031.exons.txt	368	2
2130	DDR1.032.exons.txt	155	2
2131	DDR1.033.exons.txt	1	1
2132	DDR1.034.exons.txt	166	3
2133	DDR1.035.exons.txt	155	2
2134	DDR1.036.exons.txt	235	3
2135	DDR1.037.exons.txt	220	3
2136	DDR1.038.exons.txt	429	1
2137	DDR1.039.exons.txt	211	3
2138	DDR1.040.exons.txt	511	3
2139	DDR1.041.exons.txt	861	1
2140	DDR1.043.exons.txt	1	2
2141	DDR1.044.exons.txt	381	1
2142	DNAH8.003.exons.txt	652	3
2143	DNAH8.004.exons.txt	1	1
2144	DOPEY1.004.exons.txt	1	2
2145	DUSP22.004.exons.txt	227	2
2146	DUSP22.006.exons.txt	57	1
2147	ECT2L.002.exons.txt	233	2
2148	ERMARD.005.exons.txt	1	2
2149	ERMARD.006.exons.txt	223	3
2150	ERMARD.007.exons.txt	86	2
2151	ERMARD.012.exons.txt	57	1
2152	ESR1.004.exons.txt	255	1
2153	ESR1.007.exons.txt	324	1
2154	ESR1.009.exons.txt	348	1
2155	FAM135A.007.exons.txt	1493	23
2156	FAM135A.010.exons.txt	152	2
2157	FAM26D.004.exons.txt	371	2
2158	FARS2.004.exons.txt	143	2
2159	FBXO9.004.exons.txt	147	1
2160	FBXO9.005.exons.txt	1	1
2161	FBXO9.007.exons.txt	357	1
2162	FHL5.002.exons.txt	631	3
2163	FIG4.003.exons.txt	298	3
2164	FIG4.004.exons.txt	1	2
2165	FNDC1.002.exons.txt	1	2
2166	GMNN.003.exons.txt	539	2
2167	GMNN.004.exons.txt	308	2
2168	GMNN.005.exons.txt	198	1
2169	GUCA1A.004.exons.txt	265	3
2170	HCG27.001.exons.txt	1	1
2171	HCG27.002.exons.txt	1	2
2172	HIVEP1.002.exons.txt	1	1
2173	HIVEP1.005.exons.txt	386	2
2174	HIVEP1.007.exons.txt	363	1
2175	HLA-DPB1.001.exons.txt	1	1
2176	HLA-DQA1.004.exons.txt	74	2
2177	HSF2.003.exons.txt	643	3
2178	IGF2R.002.exons.txt	1	2
2179	KCTD20.005.exons.txt	294	1
2180	KDM1B.002.exons.txt	1	1
2181	KLC4.006.exons.txt	1	2
2182	KLC4.011.exons.txt	249	1
2183	KLC4.012.exons.txt	276	1
2184	KLC4.013.exons.txt	487	3
2185	KLC4.014.exons.txt	253	3
2186	KPNA5.003.exons.txt	1	2
2187	LACE1.002.exons.txt	1	1
2188	LACE1.003.exons.txt	1	1
2189	LST1.015.exons.txt	110	2
2190	LST1.017.exons.txt	1	2
2191	LST1.018.exons.txt	1	1
2192	MAP3K4.005.exons.txt	71	2
2193	MAPK14.004.exons.txt	1	2
2194	MAPK14.006.exons.txt	399	1
2195	MDFI.005.exons.txt	428	2
2196	MDFI.006.exons.txt	295	3
2197	MDFI.007.exons.txt	385	3
2198	MDFI.008.exons.txt	641	2
2199	MLLT4.008.exons.txt	1	2
2200	MLLT4.009.exons.txt	1	2
2201	MLLT4.010.exons.txt	1	1
2202	MRS2.004.exons.txt	1	1
2203	MSH5.009.exons.txt	1	2
2204	MSH5.010.exons.txt	1	2
2205	MSH5-SAPCD1.002.exons.txt	1	2
2206	MSH5-SAPCD1.003.exons.txt	1	2
2207	MTHFD1L.002.exons.txt	1	1
2208	MTHFD1L.008.exons.txt	382	3
2209	NCOA7.004.exons.txt	1	2
2210	NCOA7.005.exons.txt	574	3
2211	NCOA7.006.exons.txt	1	2
2212	NOL7.001.exons.txt	1	2
2213	NQO2.006.exons.txt	418	3
2214	NQO2.007.exons.txt	418	3
2215	NQO2.008.exons.txt	191	2
2216	NT5DC1.003.exons.txt	1	1
2217	NT5E.004.exons.txt	1	1
2218	PACRG.004.exons.txt	1	1
2219	PACRG.005.exons.txt	1	2
2220	PACRG.006.exons.txt	1	2
2221	PHACTR1.005.exons.txt	1	1
2222	PHF1.003.exons.txt	684	1
2223	PHF3.003.exons.txt	1	1
2224	PHF3.005.exons.txt	2466	1
2225	PHF3.007.exons.txt	3218	2
2226	PHF3.009.exons.txt	2440	3
2227	PHF3.010.exons.txt	2583	1
2228	PLEKHG1.002.exons.txt	141	1
2229	POLH.003.exons.txt	216	1
2230	POLR1C.004.exons.txt	374	2
2231	POLR1C.005.exons.txt	1	2
2232	PPP2R5D.004.exons.txt	1	2
2233	PPP2R5D.005.exons.txt	1	2
2234	PPT2.007.exons.txt	542	2
2235	PPT2-EGFL8.001.exons.txt	1	1
2236	PRSS16.005.exons.txt	1	2
2237	PRSS16.008.exons.txt	1	2
2238	PSMB9.003.exons.txt	396	1
2239	PTK7.008.exons.txt	1	2
2240	PTK7.016.exons.txt	1	1
2241	QKI.008.exons.txt	1	2
2242	QKI.009.exons.txt	512	2
2243	QKI.010.exons.txt	481	3
2244	QKI.012.exons.txt	1	2
2245	QKI.013.exons.txt	1	2
2246	QKI.014.exons.txt	144	1
2247	QKI.015.exons.txt	301	3
2248	RAB44.001.exons.txt	1	1
2249	RIMS1.004.exons.txt	2261	2
2250	RIMS1.010.exons.txt	1	1
2251	RIMS1.013.exons.txt	1	2
2252	RNF146.007.exons.txt	28	3
2253	RNF182.001.exons.txt	154	3
2254	RNF182.002.exons.txt	40	3
2255	RNF182.003.exons.txt	249	1
2256	RNF182.004.exons.txt	488	2
2257	RNF217.003.exons.txt	1	2
2258	RNF217.004.exons.txt	7	3
2259	RPF2.003.exons.txt	643	3
2260	RREB1.006.exons.txt	494	2
2261	RREB1.007.exons.txt	410	2
2262	RREB1.008.exons.txt	13	3
2263	SAPCD1.001.exons.txt	352	3
2264	SENP6.005.exons.txt	1	1
2265	SKIV2L.002.exons.txt	1	2
2266	SKIV2L.004.exons.txt	1	2
2267	SLC16A10.003.exons.txt	1	1
2268	SLC16A10.004.exons.txt	1	1
2269	SLC25A27.003.exons.txt	1	1
2270	SLC25A27.004.exons.txt	434	2
2271	SLC25A27.006.exons.txt	1	2
2272	SMPD2.002.exons.txt	1	1
2273	SPATS1.001.exons.txt	355	3
2274	STK19.003.exons.txt	339	1
2275	STK19.004.exons.txt	1	2
2276	STK19.005.exons.txt	1	2
2277	STXBP5.002.exons.txt	1	2
2278	SYNJ2.003.exons.txt	1	1
2279	SYNJ2.006.exons.txt	1	1
2280	TAB2.004.exons.txt	393	1
2281	TBP.003.exons.txt	1	2
2282	TBPL1.004.exons.txt	136	3
2283	TCP10L2.003.exons.txt	134	2
2284	TDRD6.002.exons.txt	1	2
2285	TIAM2.007.exons.txt	4102	3
2286	TIAM2.010.exons.txt	257	2
2287	TIAM2.011.exons.txt	588	1
2288	TIAM2.012.exons.txt	162	1
2289	TIAM2.013.exons.txt	160	3
2290	TIAM2.014.exons.txt	1	1
2291	TJAP1.006.exons.txt	302	2
2292	TJAP1.007.exons.txt	580	3
2293	TJAP1.008.exons.txt	1	2
2294	TMEM14B.010.exons.txt	1	2
2295	TMEM63B.003.exons.txt	1	1
2296	TMEM63B.004.exons.txt	1	2
2297	TMEM63B.005.exons.txt	1	1
2298	TNFAIP3.002.exons.txt	78	1
2299	TNFAIP3.003.exons.txt	487	3
2300	TNFAIP3.004.exons.txt	296	2
2301	TPD52L1.007.exons.txt	277	3
2302	TREML4.003.exons.txt	1	1
2303	TRIM15.003.exons.txt	1	1
2304	TRIM39.006.exons.txt	1	1
2305	TRIM39.007.exons.txt	223	3
2306	TRIM39.008.exons.txt	146	2
2307	TRIM39.009.exons.txt	179	2
2308	TRIM39.010.exons.txt	435	1
2309	TRMT11.003.exons.txt	280	3
2310	TRMT11.004.exons.txt	1	2
2311	TRMT11.005.exons.txt	403	3
2312	TRMT11.008.exons.txt	257	2
2313	TTK.004.exons.txt	453	1
2314	TTK.006.exons.txt	418	3
2315	TTK.007.exons.txt	528	1
2316	UNC93A.003.exons.txt	435	1
2317	UTRN.001.exons.txt	1	1
2318	UTRN.006.exons.txt	142	3
2319	UTRN.008.exons.txt	543	1
2320	VARS2.002.exons.txt	979	3
2321	VARS2.003.exons.txt	346	3
2322	VIP.003.exons.txt	1	2
2323	ZDHHC14.001.exons.txt	1	1
2324	ZDHHC14.004.exons.txt	1	2
2325	ZFAND3.002.exons.txt	1	2
2326	ZNF391.002.exons.txt	396	4
2327	ZNF451.009.exons.txt	121	3
2328	ZNF76.004.exons.txt	1	1
2329	ZNF76.005.exons.txt	1021	3
2330	ZSCAN9.003.exons.txt	124	3
2331	ZSCAN9.008.exons.txt	594	1
2332	ABCA13.001.exons.txt	1	2
2333	ABCA13.003.exons.txt	3541	2
2334	ABCB8.010.exons.txt	415	2
2335	ADAM22.003.exons.txt	2414	2
2336	ADAM22.008.exons.txt	1	2
2337	ADCK2.002.exons.txt	1	2
2338	ADCYAP1R1.005.exons.txt	223	3
2339	ADCYAP1R1.006.exons.txt	1	2
2340	AEBP1.005.exons.txt	1	1
2341	AGAP3.003.exons.txt	1	1
2342	AGAP3.004.exons.txt	1	1
2343	AGFG2.002.exons.txt	1	1
2344	AHCYL2.003.exons.txt	1	1
2345	AKAP9.007.exons.txt	1	1
2346	ANKIB1.002.exons.txt	1	2
2347	ANKIB1.003.exons.txt	1	1
2348	ANKIB1.004.exons.txt	403	3
2349	ANKIB1.005.exons.txt	1	2
2350	ANLN.003.exons.txt	1	1
2351	ANLN.005.exons.txt	1	1
2352	ANLN.006.exons.txt	1	1
2353	ANLN.007.exons.txt	508	3
2354	ANLN.009.exons.txt	1	2
2355	ANLN.010.exons.txt	1	2
2356	AOC1.003.exons.txt	1013	2
2357	AOC1.005.exons.txt	748	3
2358	AP4M1.004.exons.txt	1	1
2359	AP4M1.009.exons.txt	1	2
2360	ARHGEF5.004.exons.txt	1	1
2361	ARL4A.006.exons.txt	153	1
2362	ARPC1B.002.exons.txt	399	1
2363	ARPC1B.004.exons.txt	399	1
2364	ARPC1B.005.exons.txt	307	3
2365	ARPC1B.007.exons.txt	399	1
2366	ARPC1B.008.exons.txt	393	1
2367	ARPC1B.011.exons.txt	387	1
2368	ARPC1B.012.exons.txt	249	1
2369	ARPC1B.013.exons.txt	327	1
2370	ASB15.004.exons.txt	724	3
2371	ASB15.005.exons.txt	293	2
2372	ASIC3.007.exons.txt	1	1
2373	ASL.002.exons.txt	719	8
2374	AUTS2.005.exons.txt	586	2
2375	AUTS2.006.exons.txt	1	1
2376	AUTS2.007.exons.txt	1	1
2377	BBS9.005.exons.txt	1	2
2378	BBS9.006.exons.txt	440	2
2379	BBS9.009.exons.txt	294	1
2380	BCAP29.005.exons.txt	400	3
2381	BCAP29.009.exons.txt	194	2
2382	BPGM.004.exons.txt	235	3
2383	BZW2.009.exons.txt	823	3
2384	BZW2.010.exons.txt	627	1
2385	C1GALT1.004.exons.txt	395	2
2386	C1GALT1.005.exons.txt	301	3
2387	C7orf26.003.exons.txt	1	2
2388	CALD1.009.exons.txt	219	1
2389	CALD1.011.exons.txt	219	1
2390	CALU.003.exons.txt	1	2
2391	CAPZA2.004.exons.txt	104	2
2392	CAPZA2.006.exons.txt	104	2
2393	CASD1.003.exons.txt	378	1
2394	CAV1.006.exons.txt	415	3
