,number,count,name,domains
472,1901564,139,organonitrogen compound metabolic process,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.OTCace_N.ELFV_dehydrog_N.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.tRNA_SAD.tRNA-synt_2d.Glutaminase.Peptidase_C26.URO-D.Coprogen_oxidas.PNP_UDP_1.Pribosyltran.TPK_catalytic.TPK_B1_binding.Cu_amine_oxid.Cu_amine_oxidN3.MoeA_C.MoeA_N.OMPdecase.RF-1.AIRC.Asn_synthase.DHFR_1.GDC-P.MTHFR.NAD_kinase.GSH_synth_ATP.Ferrochelatase.Heme_oxygenase.Rib_5-P_isom_A.Trp_dioxygenase.dUTPase.Flavokinase.Tyr_Deacylase.Amidase_2.AdoHcyase.THF_DHG_CYH.QRPTase_C.Gln-synt_N.Fumble.tRNA-synt_2c.ProRS-C_1.Glyco_transf_64.6PGD.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Amidase.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.PNP_phzG_C.Pribosyltran_N.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
473,1901566,113,organonitrogen compound biosynthetic process,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.ATP-synt_ab_C.ATP-synt_DE_N.URO-D.Coprogen_oxidas.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.OMPdecase.RF-1.AIRC.Asn_synthase.DHFR_1.NAD_kinase.GSH_synth_ATP.Ferrochelatase.Flavokinase.THF_DHG_CYH.QRPTase_C.Gln-synt_N.Fumble.tRNA-synt_2c.ProRS-C_1.Glyco_transf_64.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
474,1901576,167,organic substance biosynthetic process,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.Rep-A_N.DnaB_C.DNA_pol_A.Ribonuc_red_lgN.Ribonuc_red_lgC.ORC5_C.RQC.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.ATP-synt_ab_C.ATP-synt_DE_N.DNA_primase_lrg.DNA_primase_S.PCNA_N.PCNA_C.ART.PARP_reg.NAD_binding_5.CDP-OH_P_transf.URO-D.Coprogen_oxidas.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.STT3.OMPdecase.RF-1.Med18.AIRC.Asn_synthase.DHFR_1.NAD_kinase.GSH_synth_ATP.Ferrochelatase.Glyco_transf_64.Flavokinase.Glycogen_syn.THF_DHG_CYH.PMM.QRPTase_C.TBP.Gln-synt_N.Fumble.tRNA-synt_2c.NeuB.ProRS-C_1.PGI.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.RNA_ligase.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7.S-methyl_trans
475,5575,139,cellular_component,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Peptidase_C12.Peptidase_M17.IP_trans.Ribosomal_L10.PAD.APG12.GLTP.DHHA2.UPF1_Zn_bind.PAD_M.Pyrophosphatase.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2d.IF4E.PMM.Tyr_Deacylase.STT3.Voltage_CLC.Na_sulph_symp.Lectin_leg-like.MatE.Glyco_hydro_47.COX2.Plasmod_Pvs28.SecY.PDGF.Furin-like.Ammonium_transp.CDP-OH_P_transf.PTR2.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.TspO_MBR.CitMHS.Rhomboid.MNNL.UbiA.SDF.Glyco_transf_64.COX2_TM.IL17.Hormone_5.Defensin_1.Insulin.SRP_SPB.SRP19.Rad9.ATP-synt.Med18.zf-CDGSH.ATP-synt_C.POT1.Gcd10p.Proteasome_A_N.Topoisom_I_N.Alpha_adaptinC2.Ribosomal_L26.Dynein_light.ERO1.SRP14.Acetyltransf_16.Focal_AT.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
476,30529,61,intracellular ribonucleoprotein complex,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SRP_SPB.SRP19.Ribosomal_L26.SRP14.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
477,5623,103,cell,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Peptidase_C12.Peptidase_M17.IP_trans.Ribosomal_L10.PAD.APG12.GLTP.DHHA2.UPF1_Zn_bind.PAD_M.Pyrophosphatase.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2d.IF4E.PMM.Tyr_Deacylase.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.SRP_SPB.SRP19.Rad9.ATP-synt.Med18.zf-CDGSH.POT1.Gcd10p.Proteasome_A_N.Topoisom_I_N.Alpha_adaptinC2.Ribosomal_L26.Dynein_light.ERO1.SRP14.Acetyltransf_16.Plasmod_Pvs28.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
478,32991,70,macromolecular complex,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SRP_SPB.SRP19.Rad9.ATP-synt.Med18.ATP-synt_C.Gcd10p.ORC5_C.Proteasome_A_N.Alpha_adaptinC2.Ribosomal_L26.Dynein_light.SRP14.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
479,43226,77,organelle,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.Rad9.Med18.zf-CDGSH.POT1.Topoisom_I_N.Ribosomal_L26.Dynein_light.ERO1.Acetyltransf_16.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
480,43228,64,non-membrane-bounded organelle,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Rad9.POT1.ORC5_C.Topoisom_I_N.Ribosomal_L26.Dynein_light.Acetyltransf_16.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
481,43229,77,intracellular organelle,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.Rad9.Med18.zf-CDGSH.POT1.Topoisom_I_N.Ribosomal_L26.Dynein_light.ERO1.Acetyltransf_16.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
482,43232,64,intracellular non-membrane-bounded organelle,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Rad9.POT1.ORC5_C.Topoisom_I_N.Ribosomal_L26.Dynein_light.Acetyltransf_16.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
483,44424,98,intracellular part,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.PAD.APG12.GLTP.DHHA2.UPF1_Zn_bind.PAD_M.Pyrophosphatase.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2d.IF4E.PMM.Tyr_Deacylase.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.SRP_SPB.SRP19.Rad9.ATP-synt.Med18.zf-CDGSH.POT1.Gcd10p.Proteasome_A_N.Topoisom_I_N.Alpha_adaptinC2.Ribosomal_L26.Dynein_light.ERO1.SRP14.Acetyltransf_16.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
484,44444,64,cytoplasmic part,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SRP_SPB.SRP19.Gcd10p.Alpha_adaptinC2.Ribosomal_L26.ERO1.SRP14.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
485,44464,103,cell part,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Peptidase_C12.Peptidase_M17.IP_trans.Ribosomal_L10.PAD.APG12.GLTP.DHHA2.UPF1_Zn_bind.PAD_M.Pyrophosphatase.Arg_tRNA_synt_N.ProRS-C_1.tRNA-synt_1c_C.tRNA-synt_2d.IF4E.PMM.Tyr_Deacylase.Rep-A_N.Rad1.BTD.ASF1_hist_chap.zf-TAZ.Cbl_N.ORC5_C.Tyr-DNA_phospho.LAG1-DNAbind.Ssu72.SRP_SPB.SRP19.Rad9.ATP-synt.Med18.zf-CDGSH.POT1.Gcd10p.Proteasome_A_N.Topoisom_I_N.Alpha_adaptinC2.Ribosomal_L26.Dynein_light.ERO1.SRP14.Acetyltransf_16.Plasmod_Pvs28.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
486,1990904,61,ribonucleoprotein complex,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L21p.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SRP_SPB.SRP19.Ribosomal_L26.SRP14.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
